objID,ra,dec,mode,class,clean,e_RA_ICRS,e_DE_ICRS,umag,gmag,rmag,imag,zmag,e_umag,e_gmag,e_rmag,e_imag,e_zmag,zsp,e_zsp,f_zsp,zph,e_zph,<zph>,Q,SDSS16,Sp-ID,MJD,framework_id
1237657870033617441,45.062315,0.119119,4,6,0,0.07,0.111,25.117,24.132,22.555,23.874,21.644,0.899,0.427,0.182,0.591,0.395,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030014.95+000708.8,0,52288.1387,5483370411004738685
1237645942900196018,45.063209,0.122637,3,3,0,0.267,0.174,22.529,21.424,20.831,20.852,20.026,0.698,0.13,0.118,0.166,0.327,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.17+000721.4,0,51078.4165,4008447136637101114
1237645942900196019,45.063209,0.122637,2,3,0,0.267,0.174,22.464,21.474,20.921,21.111,20.141,0.618,0.127,0.119,0.196,0.338,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.17+000721.4,0,51078.4165,-5025226676460543662
1237646011639726521,45.063155,0.12259,2,3,0,0.183,0.187,22.469,21.514,20.875,20.623,21.549,0.834,0.156,0.137,0.152,1.393,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.15+000721.3,0,51081.4083,6141154503833430413
1237646380984107039,45.063299,0.122719,2,6,0,0.147,0.173,23.78,23.195,22.784,24.065,21.406,0.896,0.233,0.229,0.815,0.481,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.19+000721.7,0,51115.3153,-9208478573443394108
1237646509832929401,45.063179,0.122714,2,6,0,0.112,0.124,24.379,22.27,22.739,22.953,22.89,1.136,0.123,0.333,0.658,1.395,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.16+000721.7,0,51132.2692,-812865393024760691
1237646647285710863,45.063183,0.122546,2,6,0,0.167,0.175,24.079,22.595,22.651,22.157,21.244,0.8,0.133,0.231,0.237,0.457,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.16+000721.1,0,51136.2585,-232192463413684512
1237646707404308576,45.063185,0.122687,2,3,0,0.289,0.155,23.876,22.752,21.919,21.535,22.538,1.102,0.186,0.156,0.181,1.336,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.16+000721.6,0,51138.2529,-911847905487854704
1237653012456210476,45.063189,0.122716,2,6,0,0.195,0.199,23.795,22.754,22.839,22.446,22.227,0.967,0.186,0.286,0.274,0.815,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.16+000721.7,0,51819.4795,4780520549768988179
1237653609418391702,45.063228,0.122692,2,6,0,0.205,0.166,24.116,22.958,22.415,22.523,21.932,0.981,0.197,0.185,0.287,0.723,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.17+000721.6,0,51875.2232,1952766082151420199
1237656551468892735,45.063258,0.122731,2,3,0,0.099,0.159,22.717,22.5,22.295,22.285,21.487,0.388,0.142,0.172,0.223,0.44,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.18+000721.8,0,52171.4556,-2885944490334889520
1237657109821718640,45.063258,0.122758,2,3,0,0.109,0.091,25.125,22.86,22.601,22.8,22.232,0.884,0.159,0.192,0.311,0.607,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.18+000721.9,0,52225.3044,-3126636789324870161
1237659884370985544,45.06324,0.122656,4,3,0,0.267,3.998,21.316,21.798,21.851,21.339,20.447,0.234,0.146,0.339,0.229,0.439,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.17+000721.5,0,52551.4105,-3532677309189857571
1237660240848355933,45.063248,0.122709,3,3,0,0.131,0.109,21.885,21.289,21.183,20.423,20.082,0.571,0.132,0.193,0.145,0.468,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.17+000721.7,0,52578.3151,9141482334713728624
1237660240848355934,45.063279,0.122741,2,3,0,0.346,0.093,23.311,21.791,21.751,21.133,20.808,1.155,0.126,0.195,0.158,0.515,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.18+000721.8,0,52578.3151,-8560441323351095101
1237660335342551171,45.063211,0.122649,2,3,0,0.366,0.231,23.784,23.246,24.585,23.566,22.895,0.879,0.243,0.84,0.782,1.107,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.17+000721.5,0,52585.2781,1155608550757853229
1237663238736773143,45.063276,0.122705,2,3,0,0.2,0.169,23.403,22.8,22.766,21.97,23.056,0.562,0.147,0.202,0.143,0.677,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.18+000721.7,0,52909.4462,7314001515539636934
1237663277410615652,45.063302,0.122704,2,3,0,0.112,0.12,27.246,22.106,22.025,21.681,20.967,0.358,0.139,0.188,0.208,0.454,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.19+000721.7,0,52910.4163,1460806640886045113
1237663526538051700,45.063226,0.122676,2,3,0,0.1,0.103,23.615,22.661,22.483,22.626,23.207,0.707,0.143,0.181,0.302,0.775,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.17+000721.6,0,52935.3436,3865881202240509989
1237663784217084803,45.063272,0.122732,3,3,0,0.142,0.102,23.71,22.267,21.661,21.46,21.097,1.212,0.174,0.155,0.183,0.589,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.18+000721.8,0,52963.2664,3551449884337173917
1237663784217084805,45.063272,0.12273,4,3,0,0.142,0.102,25.097,23.509,22.301,22.613,21.583,0.843,0.297,0.155,0.279,0.486,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.18+000721.8,0,52963.2664,663928216349174157
1237663784217149461,45.063187,0.122652,1,3,1,0.133,0.13,24.187,23.245,22.544,22.535,21.597,0.76,0.215,0.169,0.229,0.437,0.0,0.0,0.0,0.3744,0.1229,0.3879,3,SDSS J030015.16+000721.5,0,52963.2668,8180441815937918229
1237663891575537803,45.063237,0.122723,2,3,0,0.151,0.299,24.494,22.91,22.478,21.914,23.358,1.629,0.3,0.274,0.217,1.039,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.17+000721.8,0,52971.2574,-4749696347113616186
1237667129981272097,45.063255,0.122788,2,3,0,0.163,0.147,25.882,21.623,20.982,24.397,23.11,1.627,0.136,0.136,2.404,2.499,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.18+000722.0,0,53351.1889,-2037934264045422718
1237676673935016345,45.06326,0.122643,2,3,0,0.202,0.2,22.058,21.545,21.111,20.616,24.652,0.573,0.169,0.166,0.169,0.724,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.18+000721.5,0,54466.2109,-6617587604141011379
1237667129981272100,45.057405,0.122976,4,6,0,0.152,0.221,24.197,23.962,24.03,22.254,23.037,1.086,0.377,0.678,0.257,0.913,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030013.77+000722.7,0,53351.1889,-5419650324207852911
1237656551468892324,45.060224,0.122997,4,6,0,0.18,0.164,25.543,24.616,24.975,22.71,23.386,0.685,0.593,0.69,0.265,0.565,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030014.45+000722.7,0,52171.4556,-3162790402587365595
1237663238736773147,45.060492,0.12224,4,3,0,0.196,0.141,24.892,23.91,23.575,22.363,22.745,0.912,0.378,0.4,0.209,0.716,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030014.51+000720.0,0,52909.4462,2384887413870919105
1237663277410615414,45.060152,0.121845,4,3,0,0.306,0.223,25.466,25.661,25.092,22.301,24.274,1.152,0.671,0.802,0.258,0.443,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030014.43+000718.6,0,52910.4163,-5685702162376003358
1237653609418391706,45.062236,0.124102,4,3,0,0.273,0.158,25.068,24.258,22.645,22.753,21.69,1.045,0.565,0.237,0.369,0.652,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030014.93+000726.7,0,51875.2232,-7258685225055764045
1237663891575537805,45.061781,0.124285,4,6,0,0.235,0.151,22.762,26.325,23.98,22.309,21.97,0.475,0.554,0.711,0.239,0.703,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030014.82+000727.4,0,52971.2574,-5098152552555930331
1237645942900195410,45.057895,0.123401,4,6,0,0.177,0.111,25.131,23.651,24.899,22.97,22.463,0.604,0.252,0.51,0.267,0.52,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030013.89+000724.2,0,51078.4165,-9103806241134330113
1237659884371050503,45.060367,0.123518,4,6,0,0.156,0.149,24.423,22.97,23.12,22.633,22.565,1.035,0.191,0.318,0.289,0.734,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030014.48+000724.6,0,52551.4109,7776822288094437384
1237663238736773148,45.058421,0.123089,4,3,0,0.136,0.147,24.501,24.534,22.86,23.198,23.26,0.913,0.52,0.214,0.383,0.64,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030014.02+000723.1,0,52909.4462,801780207350016201
1237676673935015961,45.05918,0.122915,4,3,0,0.106,0.106,25.726,25.159,21.765,22.051,22.172,0.711,0.84,0.11,0.219,0.597,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030014.20+000722.4,0,54466.2109,-1822342910404344718
1237659755537301625,45.060562,0.124312,4,6,0,0.113,0.151,24.126,25.169,24.271,22.522,23.139,0.86,0.592,0.513,0.22,0.699,0.0,0.0,0.0,0.0,0.0,0.0,1,SDSS J030014.53+000727.5,0,52522.4409,-2117500249296385588
1237645942900196276,45.066851,0.12223,2,3,0,0.182,0.109,23.227,23.547,22.252,22.263,22.996,0.474,0.308,0.146,0.208,0.74,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.04+000720.0,0,51078.4165,3749857543360061768
1237646380984107330,45.066862,0.122276,2,6,0,0.226,0.165,23.094,22.903,22.389,22.033,21.845,0.577,0.197,0.187,0.223,0.728,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.04+000720.1,0,51115.3153,4144869486449732048
1237646647285711147,45.0668,0.122228,2,3,0,0.083,0.095,23.678,22.838,22.188,22.003,21.386,0.64,0.16,0.15,0.202,0.503,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.03+000720.0,0,51136.2585,-8837279651049696877
1237646707404309007,45.066767,0.122195,2,3,0,0.162,0.149,23.553,23.62,22.16,21.996,21.893,0.91,0.386,0.194,0.273,1.007,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.02+000719.9,0,51138.2529,-7041799445617651247
1237653012456211116,45.066913,0.122112,2,3,0,0.135,0.12,22.783,23.326,22.606,21.781,21.209,0.537,0.355,0.278,0.184,0.485,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.05+000719.6,0,51819.4795,6561939142300504330
1237653609418392199,45.066802,0.122219,2,6,0,0.208,0.144,24.383,23.979,22.592,22.248,21.559,1.033,0.435,0.21,0.219,0.551,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.03+000719.9,0,51875.2232,-3991312087280716928
1237656551468892887,45.066836,0.122201,2,6,0,0.144,0.13,24.259,23.427,22.409,22.275,22.614,0.923,0.273,0.161,0.186,0.653,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.04+000719.9,0,52171.4556,2008302843385040821
1237656603006403158,45.066808,0.122222,4,3,0,0.131,0.09,25.25,25.483,22.101,22.117,22.205,0.987,0.714,0.142,0.23,0.881,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.03+000719.9,0,52173.4298,5956548570007280771
1237656603006468414,45.066823,0.122234,2,3,0,0.121,0.094,25.968,25.243,22.031,21.82,22.047,0.62,0.98,0.139,0.181,0.806,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.03+000720.0,0,52173.4303,4222779772082188826
1237657109821719125,45.06686,0.122214,2,3,0,0.099,0.117,25.357,23.575,22.472,21.939,21.59,0.864,0.31,0.186,0.163,0.451,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.04+000719.9,0,52225.3044,-8421324136620876664
1237657870033617245,45.066799,0.122187,2,6,0,0.118,0.084,24.289,22.992,22.13,22.347,23.097,1.053,0.197,0.143,0.234,0.722,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.03+000719.8,0,52288.1387,-1746245435202541832
1237659755537302144,45.066813,0.122284,2,6,0,0.104,0.088,22.634,23.841,22.558,22.176,22.126,0.318,0.352,0.158,0.171,0.624,0.0,0.0,0.0,0.0,0.0,0.0,1,SDSS J030016.03+000720.2,0,52522.4409,8026519247123351160
1237659884370985688,45.066817,0.122183,4,3,0,0.176,0.227,24.11,0.0,22.015,22.888,22.796,1.24,0.0,0.165,0.496,1.075,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.03+000719.8,0,52551.4105,2230866046143428280
1237659884371050949,45.0668,0.122175,2,3,0,0.199,0.234,24.805,23.828,22.149,22.492,23.59,1.341,0.49,0.181,0.35,0.827,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.03+000719.8,0,52551.4109,5951104094187522966
1237660026134070184,45.066819,0.122225,2,3,0,0.225,0.117,23.562,23.529,22.659,21.83,21.897,0.808,0.312,0.24,0.184,0.749,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.03+000720.0,0,52558.4434,-1858785332282547690
1237660240848355941,45.066797,0.122213,2,3,0,0.255,0.085,23.986,23.09,22.494,22.229,21.299,0.933,0.206,0.189,0.213,0.398,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.03+000719.9,0,52578.3151,-6919960713513720745
1237660335342551728,45.066835,0.122171,2,3,0,0.197,0.129,25.353,23.43,22.244,22.64,22.821,0.912,0.274,0.166,0.388,1.089,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.04+000719.8,0,52585.2781,-4667848678426058282
1237663238736773786,45.066862,0.122232,2,3,0,0.096,0.075,23.707,23.175,22.167,22.161,21.073,0.756,0.226,0.135,0.193,0.314,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.04+000720.0,0,52909.4462,7416458412175654531
1237663277410615857,45.066858,0.12221,2,6,0,0.118,0.198,26.341,23.674,22.255,22.703,21.607,0.563,0.36,0.154,0.339,0.501,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.04+000719.9,0,52910.4163,5593160490791364340
1237663526538052163,45.066826,0.122187,2,6,0,0.102,0.074,24.48,23.182,22.324,22.724,21.051,1.008,0.237,0.157,0.347,0.345,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.03+000719.8,0,52935.3436,-5990804189445710704
1237663784217150086,45.066798,0.122213,1,3,1,0.097,0.292,25.276,23.925,22.362,22.326,22.138,0.716,0.381,0.162,0.201,0.654,0.0,0.0,0.0,0.3314,0.0882,0.3689,3,SDSS J030016.03+000719.9,0,52963.2668,-5426198556258017315
1237667129981272680,45.067755,0.123273,4,6,0,0.101,0.117,25.298,24.553,25.478,21.809,22.711,0.914,0.525,0.696,0.173,0.924,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.26+000723.7,0,53351.1889,4649752654783367061
1237645942900196020,45.064258,0.122786,2,3,0,0.18,0.109,24.604,24.913,23.264,21.842,22.22,1.012,0.745,0.388,0.163,0.732,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.42+000722.0,0,51078.4165,4771229490310293584
1237646647285710866,45.064267,0.122741,2,6,0,0.135,0.212,24.458,24.142,22.919,22.181,21.82,0.878,0.456,0.288,0.238,0.7,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.42+000721.8,0,51136.2585,-8790341665338598016
1237657109821718637,45.064296,0.122705,2,6,0,0.201,0.135,24.287,23.97,23.641,22.332,22.045,0.837,0.346,0.389,0.184,0.481,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.43+000721.7,0,52225.3044,8517518592402122755
1237657870033617243,45.064319,0.122769,2,3,0,0.136,0.145,26.734,22.564,22.038,21.302,20.592,0.675,0.304,0.316,0.229,0.492,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.43+000721.9,0,52288.1387,-6756894077166255915
1237659755537301623,45.064284,0.122763,4,3,0,0.117,0.098,25.095,24.418,24.09,22.155,22.238,0.912,0.526,0.52,0.174,0.691,0.0,0.0,0.0,0.0,0.0,0.0,1,SDSS J030015.42+000721.9,0,52522.4409,5596289571869655254
1237659884371050502,45.064294,0.122731,2,6,0,0.141,0.153,24.609,25.564,24.751,22.063,22.253,1.063,0.625,0.78,0.181,0.679,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.43+000721.8,0,52551.4109,-7677740530111880652
1237660240848355935,45.064228,0.122684,2,6,0,0.159,0.108,24.254,24.825,23.416,22.417,21.932,0.807,0.497,0.298,0.19,0.477,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.41+000721.6,0,52578.3151,-8714925080684733893
1237663238736773145,45.064265,0.122704,2,6,0,0.091,0.086,24.579,24.865,23.736,22.432,22.698,0.827,0.523,0.376,0.184,0.612,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.42+000721.7,0,52909.4462,4820617712066960416
1237663784217084804,45.064296,0.122716,4,3,0,0.081,0.092,0.0,0.0,23.585,22.165,0.0,0.0,0.0,0.354,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.43+000721.7,0,52963.2664,3781094334402409682
1237653609418392047,45.070645,0.125835,3,3,0,0.205,0.136,22.593,22.734,22.651,22.041,21.988,0.382,0.184,0.263,0.221,0.865,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.95+000733.0,0,51875.2232,-8168230765100161653
1237653609418392048,45.070592,0.125907,2,3,0,0.255,0.246,22.378,22.501,22.276,22.261,22.207,0.414,0.198,0.255,0.359,1.293,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.94+000733.2,0,51875.2232,-2797534874142117321
1237653609418457291,45.070625,0.125814,3,3,0,0.203,0.138,22.708,22.888,22.811,22.089,21.592,0.379,0.187,0.268,0.205,0.583,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.95+000732.9,0,51875.2236,-764223720808507218
1237653609418457292,45.070625,0.125813,4,3,0,0.203,0.138,22.706,22.888,22.817,22.482,21.581,0.379,0.187,0.269,0.279,0.578,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.95+000732.9,0,51875.2236,115244536614942146
1237656551468892740,45.07065,0.125683,3,3,0,0.152,0.126,23.321,22.787,22.543,22.064,23.097,0.575,0.169,0.193,0.167,0.699,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.95+000732.4,0,52171.4556,850105287087936487
1237656551468892742,45.07065,0.125683,2,3,0,0.152,0.126,23.362,22.787,22.542,23.425,23.1,0.593,0.169,0.193,0.491,0.699,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.95+000732.4,0,52171.4556,7604911008708887352
1237657870033617250,45.070718,0.125704,2,6,0,0.152,0.162,24.425,23.154,22.951,23.076,23.46,0.983,0.203,0.254,0.368,0.546,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.97+000732.5,0,52288.1387,640163928774857076
1237659755537302435,45.070833,0.12568,4,6,0,0.098,0.105,23.034,24.663,25.194,23.7,20.576,0.41,0.521,0.506,0.475,0.182,0.0,0.0,0.0,0.0,0.0,0.0,1,SDSS J030017.00+000732.4,0,52522.4409,1229415892918381845
1237660026134134987,45.070596,0.125704,4,0,0,0.116,0.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.94+000732.5,0,52558.4439,-3505547017430570765
1237660335342551729,45.070664,0.125793,2,3,0,0.233,0.107,26.392,23.577,22.433,23.431,23.162,0.414,0.301,0.193,0.686,1.013,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.95+000732.8,0,52585.2781,-3395231848818098082
1237663238736773792,45.070573,0.125747,2,3,0,0.146,0.093,26.154,23.153,22.331,22.337,23.328,0.493,0.232,0.165,0.234,0.76,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.93+000732.6,0,52909.4462,-5197314098398396766
1237663277410616025,45.070452,0.125953,2,3,0,0.533,0.29,27.379,22.279,21.741,22.27,20.864,0.459,0.24,0.22,0.528,0.632,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.90+000733.4,0,52910.4163,-4778478006178371122
1237663526538051938,45.070664,0.125668,2,6,0,0.09,0.237,23.65,22.755,22.483,22.603,24.139,0.842,0.179,0.217,0.361,0.553,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.95+000732.4,0,52935.3436,-2880279286074611319
1237663784217150094,45.070493,0.125826,1,3,1,0.159,0.106,25.503,23.092,22.574,22.872,22.766,0.705,0.215,0.198,0.348,0.862,0.0,0.0,0.0,0.3006,0.1057,0.1837,3,SDSS J030016.91+000732.9,0,52963.2668,1794471475941692957
1237667129981272419,45.070565,0.125763,2,6,0,0.127,0.123,22.826,22.956,22.812,22.629,23.729,0.431,0.168,0.266,0.35,0.674,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.93+000732.7,0,53351.1889,-1298362057304105241
1237663784217150087,45.066811,0.125647,3,6,0,0.081,0.071,24.61,25.388,22.789,24.862,23.02,0.826,0.576,0.201,0.546,0.727,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.03+000732.3,0,52963.2668,-2328679715599263445
1237663784217150088,45.066811,0.125647,1,6,0,0.081,0.071,24.61,25.388,22.789,24.863,23.021,0.826,0.576,0.201,0.546,0.727,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.03+000732.3,0,52963.2668,-2455702339313535109
1237659755537301626,45.062648,0.124483,4,6,0,0.113,0.091,24.492,24.4,23.039,23.873,22.321,0.903,0.474,0.218,0.517,0.643,0.0,0.0,0.0,0.0,0.0,0.0,1,SDSS J030015.03+000728.1,0,52522.4409,5153361285211677887
1237667129981272099,45.062866,0.125564,4,3,0,0.273,0.597,24.097,23.914,22.711,21.876,21.935,1.154,0.425,0.286,0.214,0.817,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.08+000732.0,0,53351.1889,-7274690166547922761
1237657109821718639,45.06384,0.125465,4,3,0,0.11,0.298,25.953,25.289,24.936,23.856,20.351,0.559,0.644,0.764,0.666,0.172,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.32+000731.6,0,52225.3044,5934784203053158477
1237646380984107041,45.062727,0.125884,2,3,0,0.244,0.231,24.678,25.129,24.668,21.762,22.821,1.414,0.887,1.026,0.21,1.246,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.05+000733.1,0,51115.3153,-1746664582880114404
1237656551468892325,45.062329,0.125723,4,6,0,0.246,0.168,24.426,24.874,24.674,22.938,22.972,0.931,0.634,0.689,0.313,0.632,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030014.95+000732.6,0,52171.4556,-5258829353217869118
1237660335342551167,45.062688,0.12587,4,6,0,0.13,0.146,25.851,25.116,24.656,22.527,23.264,0.575,0.57,0.698,0.299,0.855,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.04+000733.1,0,52585.2781,-6683143521406756104
1237663238736773149,45.063004,0.127952,4,3,0,0.276,0.294,24.826,25.574,23.084,22.569,22.438,1.008,0.592,0.292,0.263,0.746,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.12+000740.6,0,52909.4462,6274813113056036611
1237676673935015967,45.063619,0.127319,4,6,0,0.203,0.198,24.037,25.529,23.824,22.348,23.175,0.876,0.698,0.534,0.248,0.571,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.26+000738.3,0,54466.2109,4340796359347125732
1237663784217084981,45.065721,0.127877,4,0,0,0.211,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.77+000740.3,0,52963.2664,3857814685033372249
1237645942900196023,45.06573,0.127768,2,6,0,0.191,0.142,23.058,23.335,23.293,23.323,21.988,0.338,0.209,0.272,0.373,0.464,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.77+000739.9,0,51078.4165,7148933818902002898
1237663784217150089,45.065716,0.127861,1,3,0,0.17,0.144,23.015,23.472,22.777,23.648,21.828,0.388,0.263,0.209,0.534,0.542,0.0,0.0,0.0,0.4344,0.1195,0.3977,3,SDSS J030015.77+000740.3,0,52963.2668,1022754416103469318
1237663526538052290,45.067547,0.128909,4,3,0,0.128,0.145,26.188,25.665,25.375,21.744,24.246,0.563,0.721,0.838,0.181,0.534,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030016.21+000744.0,0,52935.3436,-1295064622279220815
1237653012456210475,45.064566,0.127948,4,3,0,0.215,0.127,25.4,24.155,22.93,22.044,23.134,0.892,0.528,0.282,0.173,0.811,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.49+000740.6,0,51819.4795,-7512554851130632480
1237676673935015964,45.063645,0.128603,4,6,0,0.182,0.182,25.786,23.884,23.729,21.856,22.203,0.643,0.483,0.546,0.177,0.574,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030015.27+000742.9,0,54466.2109,-4136599395998075784
1237645942900261700,45.090571,0.115507,4,6,0,0.18,0.11,25.398,25.927,24.417,22.282,24.169,0.53,0.386,0.498,0.157,0.298,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030021.73+000655.8,0,51078.4169,-8893126695889307886
1237653609418457813,45.091468,0.115441,4,3,0,0.154,0.217,23.655,24.271,25.49,25.832,20.043,0.974,0.704,0.921,0.509,0.201,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030021.95+000655.5,0,51875.2236,4796107978668052305
1237660335342551604,45.089812,0.117532,3,6,0,0.031,0.033,23.937,21.786,21.124,21.015,21.696,0.839,0.061,0.055,0.081,0.6,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030021.55+000703.1,0,52585.2781,-5947338855274641811
1237660335342551605,45.089812,0.117532,4,6,0,0.031,0.033,23.14,21.786,21.124,21.015,21.104,0.496,0.061,0.055,0.081,0.376,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030021.55+000703.1,0,52585.2781,-3509258010875795145
1237656551468958525,45.08313,0.116138,4,6,0,0.067,0.117,24.976,24.204,24.211,25.159,20.277,0.963,0.504,0.676,0.549,0.151,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030019.95+000658.0,0,52171.456,-1883308250683877985
1237660026134134943,45.088733,0.120284,4,6,0,0.086,0.1,21.921,25.042,24.541,24.931,22.262,0.164,0.487,0.546,0.516,0.632,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030021.29+000713.0,0,52558.4439,3893775170485645103
1237645942900261153,45.098176,0.120927,2,3,0,0.151,0.072,21.638,20.889,20.322,19.86,19.895,0.195,0.051,0.048,0.043,0.182,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030023.56+000715.3,0,51078.4169,-1490643169929079167
1237646011639791844,45.098305,0.120956,2,3,0,0.106,0.094,21.493,20.764,20.223,20.003,19.977,0.242,0.056,0.052,0.061,0.245,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030023.59+000715.4,0,51081.4087,-5071743038159653288
1237646380984107373,45.09821,0.120921,2,3,0,0.122,0.06,21.652,20.902,20.287,19.993,20.022,0.261,0.057,0.052,0.063,0.281,0.0,0.0,0.0,0.0,0.0,0.0,3,SDSS J030023.57+000715.3,0,51115.3153,6195593611113175201
