main_id,ra,dec,otype
[RRB2014] RM J155639.3+042838.5,239.16375,4.477222222222222,ClG
[RRB2014] RM J080614.2+263338.6,121.55916666666667,26.560555555555556,ClG
[KMA2007] 342.77154+13.70581,342.77125,13.705555555555556,ClG
[RRB2014] RM J002847.4+172752.6,7.1970833333333335,17.464444444444442,ClG
[RRB2014] RM J000826.7+320428.8,2.1108333333333333,32.074444444444445,ClG
[RRB2014] RM J082639.5+333326.1,126.66458333333335,33.55722222222222,ClG
[RRB2014] RM J165656.5+395830.1,254.23541666666662,39.975,ClG
[KMA2007] 130.95513+08.73895,130.95499999999998,8.738888888888889,ClG
[RRB2014] RM J024624.9-065948.1,41.60333333333334,-6.996666666666667,ClG
[KMA2007] 204.89937+40.64718,204.89916666666667,40.64694444444444,ClG
[SPD2011] 9925,220.3974,8.6812,ClG
[RRB2014] RM J015750.2-030734.8,29.459166666666665,-3.1261111111111113,ClG
[RRB2014] RM J003412.4-085038.7,8.55125,-8.84388888888889,ClG
[RRB2014] RM J234349.8+334318.6,355.9575,33.72166666666667,ClG
[RRB2014] RM J003010.4+170645.9,7.543333333333332,17.1125,ClG
[RRB2014] RM J160308.2+062900.6,240.78375,6.483333333333333,ClG
[RRB2014] RM J235717.8+214202.3,359.32375,21.700555555555553,ClG
[RRB2014] RM J122904.4+450102.1,187.268213,45.0172559,ClG
[KMA2007] 208.29890+20.89072,208.29874999999998,20.890555555555554,ClG
[KMA2007] 146.21716+20.18296,146.21708333333333,20.18277777777778,ClG
[RRB2014] RM J000412.7+195147.5,1.0529166666666665,19.863055555555558,ClG
[RRB2014] RM J235803.2+324206.3,359.51333333333326,32.70166666666667,ClG
[RRB2014] RM J155845.9+213856.7,239.69124999999997,21.648888888888887,ClG
[KMA2007] 176.76791+59.71520,176.76749999999998,59.71527777777778,ClG
[RRB2014] RM J014343.0+260611.1,25.928750000000004,26.103055555555557,ClG
[RRB2014] RM J093402.3+275138.3,143.50958333333332,27.860555555555557,ClG
[RRB2014] RM J221959.2-035705.3,334.99625000000003,-3.9513888888888893,ClG
[RRB2014] RM J093001.2+562245.8,142.50499999999997,56.37916666666667,ClG
[RRB2014] RM J000756.3-045558.3,1.9845833333333331,-4.932777777777778,ClG
[RRB2014] RM J162255.9+070221.0,245.73250000000004,7.039166666666667,ClG
[RRB2014] RM J014818.1-095651.6,27.075,-9.9475,ClG
[RRB2014] RM J015302.5-092956.3,28.260416666666668,-9.498888888888889,ClG
[RRB2014] RM J132839.8+512911.7,202.1654166666667,51.48638888888889,ClG
[RRB2014] RM J222540.2+045221.2,336.4175,4.8725000000000005,ClG
[KMA2007] 167.65848+09.87567,167.65833333333333,9.875555555555556,ClG
[RRB2014] RM J011232.6+162958.1,18.135833333333334,16.499444444444446,ClG
[RRB2014] RM J220200.2-013722.1,330.5004166666667,-1.6227777777777779,ClG
[RRB2014] RM J025312.9-044752.5,43.30375,-4.797777777777777,ClG
[RRB2014] RM J135343.5+130548.7,208.43083333333334,13.096666666666668,ClG
[RRB2014] RM J114426.2+465124.3,176.10916666666662,46.85666666666667,ClG
[KMA2007] 135.90895+47.45998,135.90875,47.459722222222226,ClG
[RRB2014] RM J232443.5-061814.2,351.18083333333334,-6.303888888888888,ClG
[RRB2014] RM J232238.8+162531.4,350.6616666666667,16.42527777777778,ClG
[RRB2014] RM J172253.4+294630.7,260.72208333333333,29.775,ClG
[RRB2014] RM J000830.2+080154.8,2.1258333333333335,8.031666666666668,ClG
[RRB2014] RM J225543.4+262356.4,343.93083333333334,26.398888888888887,ClG
[RRB2014] RM J113412.6+053658.9,173.55208333333334,5.616111111111111,ClG
[RRB2014] RM J213304.4-063438.0,323.2683333333333,-6.576944444444444,ClG
[RRB2014] RM J231552.5-063725.1,348.9683333333333,-6.623611111111112,ClG
