main_id,ra,dec,otype,framework_id
[AFR2020] NGC5907 GC16,228.86578,56.131924,GlC,-1746245435202541832
[AFR2020] NGC5907 GC17,228.82547,56.13442,GlC,8026519247123351160
[GSG2007] G28,169.57758333333337,58.76897222222222,GlC,2230866046143428280
[AFR2020] NGC5907 GC18,228.84355,56.13722,GlC,5951104094187522966
[AFR2020] NGC5907 GC19,228.8641,56.14067,GlC,-1858785332282547690
[AFR2020] NGC5907 GC20,228.98225,56.14572,GlC,-6919960713513720745
[AFR2020] NGC5907 GC21,228.85681,56.14641,GlC,-4667848678426058282
[AFR2020] NGC5907 GC22,229.17253,56.147163,GlC,7416458412175654531
[AFR2020] NGC5907 GC23,229.19562,56.151443,GlC,5593160490791364340
[AFR2020] NGC5907 GC24,228.78693,56.153774,GlC,-5990804189445710704
[AFR2020] NGC5907 GC25,229.05098,56.15612,GlC,-5426198556258017315
[AFR2020] NGC5907 GC26,228.84221,56.156105,GlC,4649752654783367061
[JPB2009] 187.7079144+12.3811227,187.7079144,12.3811227,GlC,4771229490310293584
[AFR2020] NGC5907 GC27,228.86595,56.15854,GlC,-8790341665338598016
[AFR2020] NGC5907 GC28,229.06296,56.16093,GlC,8517518592402122755
[AFR2020] NGC5907 GC29,229.19696,56.16252,GlC,-6756894077166255915
[AFR2020] NGC5907 GC30,229.10237,56.166107,GlC,5596289571869655254
[AFR2020] NGC5907 GC31,229.01259,56.1671,GlC,-7677740530111880652
[AFR2020] NGC5907 GC32,228.82053,56.168205,GlC,-8714925080684733893
[AFR2020] NGC5907 GC33,228.94669,56.167957,GlC,4820617712066960416
[AFR2020] NGC5907 GC34,229.00253,56.168003,GlC,3781094334402409682
[AFR2020] NGC5907 GC35,228.84753,56.168575,GlC,-8168230765100161653
[JPB2015] 054.5933319-35.4713861,54.5933319,-35.4713861,GlC,-2797534874142117321
[AFR2020] NGC5907 GC36,228.94023,56.16992,GlC,-764223720808507218
[AFR2020] NGC5907 GC37,228.76503,56.170555,GlC,115244536614942146
[AFR2020] NGC5907 GC38,229.02481,56.174824,GlC,850105287087936487
[GSB2003] 4517-49,188.19,0.109,GlC,7604911008708887352
[UFS2013] acs 2238,185.0490242255,29.25408504799,GlC,640163928774857076
[AFR2020] NGC5907 GC39,228.89047,56.174595,GlC,1229415892918381845
[AFR2020] NGC5907 GC40,228.86206,56.176643,GlC,-3505547017430570765
[AFR2020] NGC5907 GC41,228.89107,56.18078,GlC,-3395231848818098082
[AFR2020] NGC5907 GC42,228.93068,56.184063,GlC,-5197314098398396766
[AFR2020] NGC5907 GC43,228.93472,56.185925,GlC,-4778478006178371122
[AFR2020] NGC5907 GC44,229.21375,56.18793000000001,GlC,-2880279286074611319
[AFR2020] NGC5907 GC45,228.71706,56.187912,GlC,1794471475941692957
[AFR2020] NGC5907 GC46,228.95055,56.193672,GlC,-1298362057304105241
[AFR2020] NGC5907 GC47,228.85446,56.194103,GlC,-2328679715599263445
[AFR2020] NGC5907 GC48,228.70023,56.195698,GlC,-2455702339313535109
[AFR2020] NGC5907 GC49,229.22115,56.197002,GlC,5153361285211677887
[AFR2020] NGC5907 GC50,229.04248,56.19773,GlC,-7274690166547922761
[AFR2020] NGC5907 GC51,229.01817,56.199276,GlC,5934784203053158477
[AFR2020] NGC5907 GC52,228.85616,56.199547,GlC,-1746664582880114404
[AFR2020] NGC5907 GC53,228.70335,56.199036,GlC,-5258829353217869118
[AFR2020] NGC5907 GC54,229.20093,56.200657,GlC,-6683143521406756104
[AFR2020] NGC5907 GC55,229.19014000000004,56.203224,GlC,6274813113056036611
M31GC J004516+414450,11.31583,41.747088,GlC,4340796359347125732
[AFR2020] NGC5907 GC56,228.71936,56.203712,GlC,3857814685033372249
[AFR2020] NGC5907 GC57,229.11751,56.20447000000001,GlC,7148933818902002898
[AFR2020] NGC5907 GC58,228.85886,56.20572,GlC,1022754416103469318
[AFR2020] NGC5907 GC59,229.21288,56.20525,GlC,-1295064622279220815
[AFR2020] NGC5907 GC60,229.18152,56.20558,GlC,-7512554851130632480
[AFR2020] NGC5907 GC61,228.83899,56.20773,GlC,-4136599395998075784
[AFR2020] NGC5907 GC62,228.71011,56.207905,GlC,-8893126695889307886
[AFR2020] NGC5907 GC63,229.1922,56.208904,GlC,4796107978668052305
[AFR2020] NGC5907 GC64,228.73457,56.208866,GlC,-5947338855274641811
[AFR2020] NGC5907 GC65,229.17488,56.21039600000001,GlC,-3509258010875795145
[AFR2020] NGC5907 GC66,229.17184,56.210346,GlC,-1883308250683877985
[AFR2020] NGC5907 GC67,229.10382,56.212963,GlC,3893775170485645103
[AFR2020] NGC5907 GC68,229.22034,56.21531699999999,GlC,-1490643169929079167
[AFR2020] NGC5907 GC69,229.04439,56.21597,GlC,-5071743038159653288
[AFR2020] NGC5907 GC70,228.84415,56.21998,GlC,6195593611113175201
[AFR2020] NGC5907 GC71,228.93742,56.222065,GlC,6847096884454869330
[AFR2020] NGC5907 GC72,228.85849,56.222443,GlC,3262073312483235306
[JSR2014] A77,151.338123,-7.7147,GlC,154754309565574995
[AFR2020] NGC5907 GC73,228.94354,56.223717,GlC,3428730077752401869
[PFR2013] NGC5846 GC83,226.6142,1.55641,GlC,5805039294449468699
[AFR2020] NGC5907 GC74,229.16165,56.223670000000006,GlC,-1518589414191961043
[AFR2020] NGC5907 GC75,229.06561,56.22691699999999,GlC,8070148127388978414
[AFR2020] NGC5907 GC76,228.9461,56.22608,GlC,-8762833932525440887
[AFR2020] NGC5907 GC77,229.0198,56.227486,GlC,-6262677578366893626
[AFR2020] NGC5907 GC78,228.84558,56.228256,GlC,7525332876523132434
[AFR2020] NGC5907 GC79,229.18498,56.23057,GlC,5629999810056565959
[AFR2020] NGC5907 GC80,229.2372,56.23,GlC,-325735601053966309
[AFR2020] NGC5907 GC81,229.14796,56.230846,GlC,-2738531659879875192
[AFR2020] NGC5907 GC82,228.86212,56.23269700000001,GlC,1085083496536129304
[AFR2020] NGC5907 GC83,228.703,56.23309,GlC,-1153978434891460822
[AFR2020] NGC5907 GC84,228.65688,56.2335,GlC,-7240549279162358920
[AFR2020] NGC5907 GC85,228.84694,56.234234,GlC,-1548204568319148344
[AFR2020] NGC5907 GC86,228.85072,56.235912,GlC,2634435825976081479
[AFR2020] NGC5907 GC87,229.09035,56.237213,GlC,-5676074305547817882
[AFR2020] NGC5907 GC88,229.20537,56.239857,GlC,1697259622772359587
[AFR2020] NGC5907 GC89,228.79778,56.238976,GlC,3313669216630717016
[AFR2020] NGC5907 GC90,228.85924,56.239520000000006,GlC,-2292595557667260020
[AFR2020] NGC5907 GC91,229.09941,56.241814,GlC,1793620924950855128
[AFR2020] NGC5907 GC92,229.11455,56.243965,GlC,-7061389909883260600
[AFR2020] NGC5907 GC93,229.13736,56.244595,GlC,8599730344002507269
[AFR2020] NGC5907 GC94,228.69348,56.24499,GlC,917154547981634143
[AFR2020] NGC5907 GC95,228.73088,56.246185,GlC,-3035916913485269669
[DRG2004] 78:13,54.742083333333326,-35.43941666666667,GlC,-443138440232906772
[AFR2020] NGC5907 GC96,228.84006,56.246487,GlC,-3624596979981105600
[AFR2020] NGC5907 GC97,228.76915,56.24827,GlC,1852986868519418670
[AFR2020] NGC5907 GC98,229.29135,56.24905,GlC,7472366398816248827
[AFR2020] NGC5907 GC99,228.6382,56.25028,GlC,7369823319525226404
[AFR2020] NGC5907 GC100,228.84203,56.249928,GlC,-5485155105599217863
[AFR2020] NGC5907 GC101,228.85042,56.249950000000005,GlC,-5347766383371790607
[AFR2020] NGC5907 GC102,228.67162,56.25056,GlC,3874792994608346678
[AFR2020] NGC5907 GC103,229.27292,56.251415,GlC,3475814770495497835
[AFR2020] NGC5907 GC104,228.89912,56.253025,GlC,3855957791510847828
[AFR2020] NGC5907 GC105,229.17404,56.256935,GlC,6987063521125832968
[AFR2020] NGC5907 GC106,228.83025,56.25694,GlC,3767516471298797054
[AFR2020] NGC5907 GC107,229.03252,56.25819400000001,GlC,5254105512626855693
[AFR2020] NGC5907 GC108,229.02275,56.26319,GlC,6594583731429573822
[AFR2020] NGC5907 GC109,229.05875,56.264446,GlC,-1637271819676811280
[AFR2020] NGC5907 GC110,229.27072000000004,56.26424800000001,GlC,-9133661843302099663
[AFR2020] NGC5907 GC111,229.03117,56.267216,GlC,1371418763117939474
[AFR2020] NGC5907 GC112,229.03073,56.26801,GlC,4277975969782051320
[AFR2020] NGC5907 GC113,229.05388,56.268948,GlC,3222666654028412217
[AFR2020] NGC5907 GC114,229.04993,56.26943,GlC,-9085422939454977659
[AFR2020] NGC5907 GC115,229.03633,56.269398,GlC,-3590922892712520931
[AFR2020] NGC5907 GC116,228.80182,56.26977,GlC,-3745285908053612160
[AFR2020] NGC5907 GC117,229.20241,56.27208,GlC,8508567771703184121
[AFR2020] NGC5907 GC118,229.30965000000003,56.272186,GlC,831361808408273585
[AFR2020] NGC5907 GC119,229.29129,56.27221,GlC,8342293515601211899
[AFR2020] NGC5907 GC120,229.05481,56.273907,GlC,8828546198484848045
[AFR2020] NGC5907 GC121,228.8578,56.274666,GlC,-5261745797665595187
[AFR2020] NGC5907 GC122,229.27391,56.27586399999999,GlC,-5517066202208462805
[AFR2020] NGC5907 GC123,229.3308,56.277374,GlC,4548925158930415387
[AFR2020] NGC5907 GC124,229.14624,56.283337,GlC,4131610566461753116
[AFR2020] NGC5907 GC125,228.77257,56.283978,GlC,-706466828703371860
[AFR2020] NGC5907 GC126,229.06325,56.284317,GlC,6186633442088029442
[AFR2020] NGC5907 GC127,229.1233,56.284477,GlC,-646609469048008393
[AFR2020] NGC5907 GC128,229.30646,56.284744,GlC,-3674311860503000939
[AFR2020] NGC5907 GC129,229.00676,56.277454,GlC,-5269465173915591815
[AFR2020] NGC5907 GC130,229.00424,56.28761999999999,GlC,3888354684538188545
[AFR2020] NGC5907 GC131,228.94215,56.288334,GlC,-8356038795056392455
[AFR2020] NGC5907 GC132,228.65363,56.288593,GlC,-1090851544628366933
[AFR2020] NGC5907 GC133,228.73526,56.28946,GlC,-5145638763695321497
[AFR2020] NGC5907 GC134,229.09277,56.289448,GlC,-6543146776439354053
[AFR2020] NGC5907 GC135,228.94965,56.290382,GlC,2458859011384121698
[AFR2020] NGC5907 GC136,229.14424,56.29131000000001,GlC,-7488980723711487425
[AFR2020] NGC5907 GC137,228.98737,56.29162,GlC,-3660457274030075473
[AFR2020] NGC5907 GC138,228.71487,56.29178,GlC,8593625671578424373
[AFR2020] NGC5907 GC139,228.62929,56.292393,GlC,5115318260605671032
[AFR2020] NGC5907 GC140,229.10985,56.29314,GlC,7519556860336915579
[AFR2020] NGC5907 GC141,229.15486,56.29363300000001,GlC,6512578717282376959
[AFR2020] NGC5907 GC142,228.91592,56.296490000000006,GlC,1043623407452749108
JCMTSE J151557.2+561747,228.98906,56.296272,GlC,181031359590463256
[AFR2020] NGC5907 GC144,228.9093,56.296326,GlC,38917497599973483
[AFR2020] NGC5907 GC145,228.6219,56.295944,GlC,-8612391256244852054
[AFR2020] NGC5907 GC146,229.09035,56.297386,GlC,-2784560409831603995
[AFR2020] NGC5907 GC147,229.05539,56.299107,GlC,-7353456666790637685
[AFR2020] NGC5907 GC148,228.68999,56.298515,GlC,-2890553913741533866
[AFR2020] NGC5907 GC149,229.23878,56.29957999999999,GlC,-2316212404360728494
[AFR2020] NGC5907 GC150,228.5946,56.30173,GlC,5946859452836189183
[AFR2020] NGC5907 GC151,229.07448,56.304268,GlC,-4934200511301981056
[AFR2020] NGC5907 GC152,229.12593,56.3041,GlC,7742366509965521228
[AFR2020] NGC5907 GC153,228.93044,56.30438199999999,GlC,3882804538565146087
[AFR2020] NGC5907 GC154,229.28568,56.305725,GlC,4881708139495394667
[AFR2020] NGC5907 GC155,229.0408,56.30699,GlC,2171717905670133917
[AFR2020] NGC5907 GC156,228.96701,56.307587,GlC,-8062436767482627640
[AFR2020] NGC5907 GC157,229.165,56.308144,GlC,7150035636448298631
[AFR2020] NGC5907 GC158,229.1516,56.30824,GlC,-1175812649602436411
[AFR2020] NGC5907 GC159,229.0097,56.310867,GlC,-1858328508351376286
[AFR2020] NGC5907 GC160,229.30785,56.31147,GlC,3305923859110538133
[AFR2020] NGC5907 GC161,229.30478,56.31157,GlC,-1784314549599910352
[AFR2020] NGC5907 GC162,229.1459,56.312416,GlC,3460568445270904682
[AFR2020] NGC5907 GC163,228.75363,56.31295,GlC,3612966617263693860
[AFR2020] NGC5907 GC164,229.31648,56.314137,GlC,-2356652103259373246
[AFR2020] NGC5907 GC165,229.04967,56.314823,GlC,1665645762569576091
[AFR2020] NGC5907 GC166,229.2246,56.316093,GlC,2106629105384474878
[AFR2020] NGC5907 GC167,228.81145,56.31653,GlC,8364037351102245245
[AFR2020] NGC5907 GC168,228.73848,56.317085,GlC,-4829964530131563194
[AFR2020] NGC5907 GC169,229.19063,56.31895,GlC,-9141784326700858651
[AFR2020] NGC5907 GC170,229.11545,56.31904,GlC,1672709980173039876
[AFR2020] NGC5907 GC171,229.20393,56.32011,GlC,5862106041672311763
[AFR2020] NGC5907 GC172,229.3193,56.321617,GlC,3747211726729837734
[AFR2020] NGC5907 GC173,228.88257,56.323376,GlC,-7221440538370870617
[AFR2020] NGC5907 GC174,229.21916,56.324375,GlC,-5355515213776284833
[AFR2020] NGC5907 GC175,229.24976,56.32412300000001,GlC,3760576635852252968
[AFR2020] NGC5907 GC176,228.68748,56.32553,GlC,4401332832544496889
[AFR2020] NGC5907 GC177,228.729,56.325294,GlC,7011985076695864148
[AFR2020] NGC5907 GC178,229.25955,56.326595,GlC,-1767520660695104820
[AFR2020] NGC5907 GC179,228.62021,56.32927,GlC,-2968916954736035872
[AFR2020] NGC5907 GC180,229.22455,56.32910999999999,GlC,-2941892765107997591
KAZF 5907-2,228.94464,56.33023,GlC,135719202299709881
[AFR2020] NGC5907 GC182,229.26105,56.32925999999999,GlC,6343436656866206435
KAZF 5907-19,228.98257,56.33012800000001,GlC,-5549142257751182082
KAZF 5907-21,228.98373,56.33237,GlC,-5509811245556887590
[AFR2020] NGC5907 GC185,229.11798,56.33263,GlC,3729326641739012766
KAZF 5907-1,228.91705,56.33404,GlC,-5165359626682444385
[AFR2020] NGC5907 GC187,229.21297,56.333584,GlC,8833578158500349569
[AFR2020] NGC5907 GC188,229.07977,56.339066,GlC,59505721256241629
[AFR2020] NGC5907 GC189,228.59177,56.33879,GlC,8857341078786192147
[AFR2020] NGC5907 GC190,228.77733,56.340263,GlC,5639387291468307841
[AFR2020] NGC5907 GC191,228.71089,56.34183999999999,GlC,874194140411671947
[AFR2020] NGC5907 GC192,229.1416,56.34123,GlC,-4984732271448556694
[AFR2020] NGC5907 GC193,229.28305,56.345806,GlC,1469117463163222930
[AFR2020] NGC5907 GC194,229.26788,56.34992,GlC,-7741349517535178657
[AFR2020] NGC5907 GC195,228.80127,56.351635,GlC,866978549754729877
[AFR2020] NGC5907 GC196,228.60042,56.351555,GlC,-6954529216558237596
[AFR2020] NGC5907 GC197,228.9129,56.352833,GlC,-2597807468081333527
[AFR2020] NGC5907 GC198,229.0381,56.353565,GlC,-5588054345736849653
[AFR2020] NGC5907 GC199,228.69861,56.35403,GlC,-1373719751611860466
KAZF 5907-3,228.94543,56.353825,GlC,5061694048199963043
[AFR2020] NGC5907 GC201,228.73235,56.35446,GlC,-3223338559372992837
[AFR2020] NGC5907 GC202,228.67197,56.35495,GlC,134592342223214224
[AFR2020] NGC5907 GC203,228.95778,56.357723,GlC,2802745656701064479
[AFR2020] NGC5907 GC204,228.63966,56.35721,GlC,-8311823683130950685
[AFR2020] NGC5907 GC205,229.08786,56.361298,GlC,4796394264839317951
[AFR2020] NGC5907 GC206,228.95026,56.36327,GlC,7835344993501172611
[AFR2020] NGC5907 GC207,229.02538,56.365166,GlC,-2977487807683295510
[AFR2020] NGC5907 GC208,228.99422,56.536625,GlC,-1679951900223022355
[AFR2020] NGC5907 GC209,228.93791,56.535553,GlC,-1653156953482953367
[AFR2020] NGC5907 GC210,229.18134,56.439873,GlC,-1498813696144966130
[AFR2020] NGC5907 GC211,228.73566,56.438404,GlC,-1332014356211782508
[AFR2020] NGC5907 GC212,228.85287,56.438374,GlC,989001281687972116
[AFR2020] NGC5907 GC213,228.63696,56.420223,GlC,-5296579706221793922
[AFR2020] NGC5907 GC214,229.27002,56.419823,GlC,6774598031703390329
[AFR2020] NGC5907 GC215,228.78746,56.413166,GlC,-1099142971581516269
[AFR2020] NGC5907 GC216,229.06856,56.41427,GlC,7200573551786666300
[AFR2020] NGC5907 GC217,228.70099,56.41162,GlC,2637198772027114406
[AFR2020] NGC5907 GC218,229.03622,56.40844299999999,GlC,-4569556353715434218
[AFR2020] NGC5907 GC219,228.8477,56.40405299999999,GlC,-1193620303658382919
[AFR2020] NGC5907 GC220,228.65811,56.40371,GlC,432480193218969685
[AFR2020] NGC5907 GC221,229.10986,56.402832,GlC,3697219850146358548
[AFR2020] NGC5907 GC222,229.27785,56.39135,GlC,-2797109761746892177
[AFR2020] NGC5907 GC223,228.71141,56.39322299999999,GlC,-8259343188751019371
[AFR2020] NGC5907 GC224,228.63423,56.392677,GlC,-4687539959235039065
[AFR2020] NGC5907 GC225,228.64046,56.388622,GlC,-6755946791609195865
[AFR2020] NGC5907 GC226,228.7782,56.387123,GlC,-4641883319910735476
[AFR2020] NGC5907 GC227,229.24327,56.3863,GlC,6138233155450585615
[AFR2020] NGC5907 GC228,229.2327,56.38468,GlC,1017600437803423149
[AFR2020] NGC5907 GC229,229.22098,56.384987,GlC,-4019675818846618309
[AFR2020] NGC5907 GC230,229.06158,56.37945,GlC,-5094920735475299719
[AFR2020] NGC5907 GC231,228.965,56.37547,GlC,2201048966478008978
[AFR2020] NGC5907 GC232,229.21057,56.37411,GlC,-2539871551128494172
[AFR2020] NGC5907 GC233,229.12764,56.371475,GlC,2232055156615144782
[AFR2020] NGC5907 GC234,228.99738,56.369247,GlC,8003704633511596053
[AFR2020] NGC5907 GC235,228.94513,56.37099,GlC,4824440375271118588
[AFR2020] NGC5907 GC236,229.0541,56.36954,GlC,-4301504602245760311
[AFR2020] NGC5907 GC237,228.80792,56.369335,GlC,7138089190822970269
[AFR2020] NGC5907 GC238,229.25398,56.367702,GlC,2526104178211829376
[AFR2020] NGC5907 GC239,228.6324,56.366535000000006,GlC,-2227847872793155225
[AFR2020] NGC5907 GC240,228.94588,56.531155,GlC,2142148443131010115
[AFR2020] NGC5907 GC241,228.66086,56.438934,GlC,3403535899180287172
[AFR2020] NGC5907 GC242,228.91412,56.533012,GlC,6986651008547939010
[AFR2020] NGC5907 GC243,228.88458,56.528954,GlC,3902985014689187986
[AFR2020] NGC5907 GC244,229.11656,56.524994,GlC,8796087532706640103
[AFR2020] NGC5907 GC245,228.81285,56.521534,GlC,5660708941488863164
[AFR2020] NGC5907 GC246,228.99553,56.523327,GlC,-534356264768348903
[AFR2020] NGC5907 GC247,229.11101,56.52349999999999,GlC,3001729382322155483
[AFR2020] NGC5907 GC248,229.24785,56.44472,GlC,-6782249114836302368
[AFR2020] NGC5907 GC249,229.07613,56.518314,GlC,8287288399439355067
[AFR2020] NGC5907 GC250,228.9002,56.51613,GlC,536071676005405863
[AFR2020] NGC5907 GC251,229.13211,56.51627700000001,GlC,-2002960465202419831
[AFR2020] NGC5907 GC252,228.83502,56.518784,GlC,6869958897857522825
[AFR2020] NGC5907 GC253,229.10287,56.517315,GlC,-7355438050449426761
[AFR2020] NGC5907 GC254,229.0978,56.5175,GlC,-1195033505021418315
[AFR2020] NGC5907 GC255,229.1731,56.498085,GlC,-5415415044077367277
[AFR2020] NGC5907 GC256,229.06389,56.514366,GlC,4999551970913647126
[AFR2020] NGC5907 GC257,228.88635,56.51491500000001,GlC,6810061365746766500
[AFR2020] NGC5907 GC258,229.06929,56.512733,GlC,7508524317234720449
[AFR2020] NGC5907 GC259,228.9839,56.45500599999999,GlC,-8062174250989922671
[AFR2020] NGC5907 GC260,229.0948,56.45733,GlC,7258810543617854399
[AFR2020] NGC5907 GC261,228.89677,56.50695,GlC,1188188319688425825
[AFR2020] NGC5907 GC262,228.81807,56.507896,GlC,-7399103867061256441
[AFR2020] NGC5907 GC263,229.16377,56.508293,GlC,-337683168139240936
[AFR2020] NGC5907 GC264,228.8241,56.50718700000001,GlC,-5369877831966029908
[AFR2020] NGC5907 GC265,229.06491,56.506626,GlC,-8184491030388246274
[AFR2020] NGC5907 GC266,228.74748,56.46143,GlC,4991845756856828284
[AFR2020] NGC5907 GC267,229.18037,56.502655,GlC,3331971762860030691
[AFR2020] NGC5907 GC268,228.82384,56.501965000000006,GlC,-7563899268197953769
[AFR2020] NGC5907 GC269,228.7996,56.501274,GlC,64831814858987665
[AFR2020] NGC5907 GC270,229.12558,56.500393,GlC,-6807289594923769421
[AFR2020] NGC5907 GC271,228.76157,56.500374,GlC,2909035077411776670
[AFR2020] NGC5907 GC272,228.87984,56.49966,GlC,-1406174450772248065
[AFR2020] NGC5907 GC273,229.18738,56.487816,GlC,3582887803472198094
[AFR2020] NGC5907 GC274,228.96046,56.496593,GlC,3557642883325321964
[AFR2020] NGC5907 GC275,228.80429,56.492733,GlC,9195260421721969202
[AFR2020] NGC5907 GC276,229.136,56.49315,GlC,8378869255086499933
[AFR2020] NGC5907 GC277,228.96927,56.49223,GlC,6208311453875453282
[AFR2020] NGC5907 GC278,229.05464,56.468636,GlC,-3278908547134012094
[AFR2020] NGC5907 GC279,229.043,56.491318,GlC,2707820333317825699
[AFR2020] NGC5907 GC280,228.84146,56.471176,GlC,-7141862023214652883
[AFR2020] NGC5907 GC281,228.73418,56.48898700000001,GlC,-3874022885979025724
[AFR2020] NGC5907 GC282,229.02797,56.486404,GlC,7447212652839532277
[AFR2020] NGC5907 GC283,229.07872,56.48771000000001,GlC,7943632593087885524
[AFR2020] NGC5907 GC284,229.1059,56.485554,GlC,-2272430511532823704
[AFR2020] NGC5907 GC285,228.86446,56.480576,GlC,2472964976049412226
[AFR2020] NGC5907 GC286,228.76413,56.48022,GlC,6958652982223838613
[AFR2020] NGC5907 GC287,228.68877,56.47564299999999,GlC,2003551881069544626
[AFR2020] NGC5907 GC288,228.95839,56.474945,GlC,-5778415812361424659
[AFR2020] NGC5907 GC289,229.10391,56.472454,GlC,-5957794759949372856
[AFR2020] NGC5907 GC290,228.8321,56.46678,GlC,-7445847376100265646
[AFR2020] NGC5907 GC291,228.8522,56.46929999999999,GlC,-3430398101141967148
[AFR2020] NGC5907 GC292,229.01945,56.468323,GlC,3558844344020303218
[AFR2020] NGC5907 GC293,228.73132,56.468605,GlC,-5321230966706451321
[AFR2020] NGC5907 GC294,228.74254,56.4667,GlC,-6135558648004404942
[AFR2020] NGC5907 GC295,228.98174,56.46707,GlC,7095994719778478850
[AFR2020] NGC5907 GC296,228.83623,56.464935,GlC,7224140884180044511
Hanes   II-9,187.47029166666664,7.965222222222222,GlC,347949416142854671
[AFR2020] NGC5907 GC297,228.84038,56.462680000000006,GlC,2334080648030899601
[AFR2020] NGC5907 GC298,228.81877,56.45931,GlC,2931483587463075570
[AFR2020] NGC5907 GC299,228.90616,56.455727,GlC,7869900595808055338
[AFR2020] NGC5907 GC300,228.69925,56.455433,GlC,-8858858361807820285
[AFR2020] NGC5907 GC301,228.68604,56.414433,GlC,240581258548220554
[AFR2020] NGC5907 GC302,229.07643,56.414383,GlC,-8114792741323699786
[AFR2020] NGC5907 GC303,229.0386,56.44733999999999,GlC,-929719974478696318
[AFR2020] NGC5907 GC304,228.74672,56.446915,GlC,-6433465586613046375
[AFR2020] NGC5907 GC305,229.26225,56.446285,GlC,-5537210185081035329
[AFR2020] NGC5907 GC306,228.76372,56.445984,GlC,-3337346105898829814
[AFR2020] NGC5907 GC307,229.18445,56.434757,GlC,-4157237544325926598
[AFR2020] NGC5907 GC308,228.93117,56.441208,GlC,6119233520172022984
