main_id,ra,dec,otype,frame_hash
[LP2019] 1937,41.09470832029043,61.84653598511059,OpC,2841332302966817580
[LP2019] 1956,58.2501,57.2772,OpC,999891485358461587
[LP2019] 1957,41.52129999999999,59.770700000000005,OpC,3936908010625523960
Cl Basel    7,99.075,8.33,OpC,1085660928979376125
[LP2019] 1975,92.953,25.0184,OpC,-5678623840147179757
Cl Basel   15,318.978,48.853,OpC,3484316214720310276
Cl Basel   13,318.15,46.53,OpC,-7038679046598817107
Cl Basel   14,320.257,44.825,OpC,-5102030736195090460
[LP2019] 1980,110.9029,-7.510099999999999,OpC,1479092191091646614
[LP2019] 1982,110.47750000000002,-7.8299,OpC,6266009990840807030
[LP2019] 1985,109.6635,-3.8082,OpC,7202321913405835476
[LP2019] 1989,125.0139,-30.685400000000005,OpC,5424474339569205845
[LP2019] 2027,73.3812,49.48879999999999,OpC,-8932256156728853662
[LP2019] 2042,58.431,63.7186,OpC,-1313061720911010369
[LP2019] 2047,94.231,43.4376,OpC,728448288234171507
[LP2019] 2048,95.8573,40.525,OpC,575743503559270692
[LP2019] 2113,274.7047,-18.0779,OpC,6154459311809250399
[LP2019] 2172,282.4823999999999,-0.3232,OpC,-8225560243470440888
Cl Berkeley   26,102.547,5.755,OpC,-1908047916842475833
[LP2019] 2249,344.8154,62.8432,OpC,-5014039585678432282
Cl Lynga    3,229.194,-58.373,OpC,-2890986113044751214
Cl Bica    6,76.58333333333333,39.16388888888888,OpC,722195914279170196
Cl Biurakan    1,301.87499999999994,35.68333333333333,OpC,2561412863397962746
Cl Bochum    1,96.323,19.78,OpC,-5694825697270332145
Cl Bochum    5,112.75,-16.93333333333333,OpC,-656358807593506668
Cl Bochum   10,160.55916666666667,-59.14555555555555,OpC,-3533284656341935833
Cl Collinder   65,81.525,16.7,OpC,-1364136412942681300
Cl Collinder   70,83.875,-1.1000000000000003,OpC,5659645497610120391
Cl Collinder  173,120.70417,-46.38334,OpC,-7227202533125279368
SAI 43,77.067,49.873,OpC,-3456689829830981761
Cl Collinder  428,315.768,44.56,OpC,-8281501596771932749
Cl Czernik   17,58.1,61.95,OpC,-8875443157008734830
UBC 248,137.986,-52.235,OpC,6448696568722250302
Cl Dias    7,297.368,21.167,OpC,-348971835210350247
Cl Dias    8,298.042,11.628,OpC,-8145779697129940354
Cl Dolidze    9,306.42,41.953,OpC,3824097205119361451
Cl Dolidze   24,101.183,1.735,OpC,8251281572358791879
Cl Dolidze   36,300.625,42.1,OpC,-6815863720337674490
Cl Dolidze   45,317.7,37.537,OpC,775643325395987993
Cl Dolidze   44,307.447,41.635,OpC,-6187256568821935573
Cl Dolidze   52,275.981,-16.64,OpC,976471005555990161
ESO 309-3,102.675,-42.38333333333333,OpC,-1686918484525764971
ESO 425-6,91.20833333333334,-29.183333333333334,OpC,7826439836836396045
ESO 561-5,119.825,-22.683333333333334,OpC,-1135441462577251113
UBC 483,133.744,-47.42,OpC,1246236976198373497
UBC 484,138.0,-44.814,OpC,1416492935191335761
[FSR2007] 0756,66.06666666666666,29.725277777777777,OpC,-4028643708829321625
[FSR2007] 1053,99.993,1.533,OpC,8889040582819407800
Cl Hogg   14,187.185,-59.81,OpC,5456963192883732534
UBC 606,37.4633,57.37129999999999,OpC,6418487821367760181
IC 2156,91.2125,24.15833,OpC,-2348689788284043702
UBC 631,112.70900000000002,-14.148,OpC,-7748422979894471145
UBC 632,121.59,-9.602,OpC,6219332803851423384
UBC 641,116.01,-31.135000000000005,OpC,-6341318864321448535
UBC 656,160.876,-61.098,OpC,-2535318975638711074
UBC 670,253.093,-44.432,OpC,7238347233264494287
[FSC2019] UFMG 16,245.06941666666663,-44.87347222222222,OpC,4206182392285334487
[FSC2019] UFMG 22,263.19925,-37.61183333333333,OpC,-7247114304727579260
[FSC2019] UFMG 29,258.81337499999995,-36.57852777777778,OpC,-1783210987606545954
DSH J0347.3+5354,56.825,53.90972222222222,OpC,8050970587045183195
[FSC2019] UFMG 39,219.01,-57.865,OpC,4849909925319596515
[FSC2019] UFMG 44,235.58079166666664,-55.46413888888889,OpC,6728855392985316990
[FSC2019] UFMG 45,239.79141666666663,-55.79905555555556,OpC,2527191381036592611
[FSC2019] UFMG 47,253.03670833333337,-47.40552777777778,OpC,-3728609174953645265
[FSC2019] UFMG 53,195.397,-64.0245,OpC,-6213031552952341762
[FSC2019] UFMG 55,197.03166666666664,-61.24022222222222,OpC,-2935107139545844445
[FSC2019] UFMG 59,126.505,-38.33338888888888,OpC,7473943822421599733
UPK 152,319.301,56.258,OpC,-5051899661357495370
DSH J0518.6+3737,79.64999999999999,37.62166666666667,OpC,8215410608277080143
DSH J2000.6+3035,300.1516666666667,30.58972222222222,OpC,3121016520701440999
UPK 457,104.47100000000002,-18.728000000000005,OpC,2948343236407996119
Cl Loden   89,157.28749999999997,-56.78833333333333,OpC,-9184195552746521634
Cl Loden  143,157.22500000000002,-58.78333333333333,OpC,-7069535721503606613
Cl Loden  189,162.6,-56.41666666666666,OpC,-1012764027328498894
Cl Loden  807,201.157,-62.495,OpC,1351500168393251374
NAME Loiano 1,299.572,32.55,OpC,-4754471758245657741
[LP2017] LP01,20.835,58.40999999999999,OpC,-4258962637426320191
[LP2017] LP02,30.315000000000005,62.26,OpC,-6881626089689803421
[LP2017] LP04,53.13,51.52,OpC,-3246784139189730259
[LP2017] LP05,52.545,52.44,OpC,-7874171491756897184
[LP2017] LP06,37.65,60.81,OpC,956807173669741372
[LP2017] LP07,38.62499999999999,61.79,OpC,896375655833204405
[LP2017] LP08,42.28499999999999,60.57,OpC,242056506111060823
[LP2017] LP09,42.885000000000005,60.57,OpC,-2016207361607986723
[LP2017] LP10,43.515,60.65999999999999,OpC,4209303973648786038
[LP2017] LP11,62.115,49.9,OpC,-2665509944888842809
[LP2017] LP12,67.875,50.95999999999999,OpC,-5623001565025291044
[LP2017] LP13,71.07,19.4,OpC,-1292837451392510727
[LP2017] LP14,350.625,62.0,OpC,4956691385312141375
[LP2017] LP15,72.36,10.676,OpC,4873541524848274682
[LP2017] LP16,72.345,43.82000000000001,OpC,-5186682515290785131
[LP2017] LP17,78.21,47.921,OpC,142163466687679242
[LP2017] LP18,79.155,32.61399999999999,OpC,-1259312725819951688
[LP2017] LP19,81.255,33.826,OpC,5674155602433137394
[LP2017] LP20,340.14,52.691,OpC,-2671782949069453400
[LP2017] LP21,339.885,57.606,OpC,8392127057076406866
[LP2017] LP22,336.555,58.002,OpC,3788457099243259666
[LP2017] LP23,336.19499999999994,60.268,OpC,2218375034807678536
[LP2017] LP24,332.625,57.886,OpC,2371155134238450841
[LP2017] LP25,86.175,29.056,OpC,5769704880770108005
[LP2017] LP26,91.155,6.11,OpC,-7885559639543201462
[LP2017] LP27,91.17,24.526,OpC,-1606281288602240689
[LP2017] LP28,91.23,13.656999999999998,OpC,-991693938344235914
[LP2017] LP29,92.025,26.618,OpC,-2837369099404120331
[LP2017] LP30,91.755,20.953,OpC,7883028084593874565
[LP2017] LP31,93.0,16.611,OpC,1901597992632499989
[LP2017] LP32,93.795,12.833000000000002,OpC,6987786397345379877
[LP2017] LP33,93.225,13.347,OpC,3288975568884562305
[LP2017] LP34,95.28,18.806999999999995,OpC,5247543334485450017
[LP2017] LP35,95.175,19.064,OpC,-4976109560857212782
[LP2017] LP36,99.555,-14.075,OpC,-8884391053011367023
[LP2017] LP37,99.015,-13.795,OpC,5005037221221619307
[LP2017] LP38,99.015,-13.74,OpC,-7721913769641315208
NAME Tian 2,218.33,-2.12,OpC,1489837939218603237
[LP2017] LP39,98.64,4.344,OpC,-7487102045448641177
[LP2017] LP40,99.195,4.598,OpC,-2478262245202902824
[LP2017] LP41,99.285,9.948000000000002,OpC,-8814956720858658112
[LP2017] LP42,100.065,2.055,OpC,8578837054495214213
[LP2017] LP43,99.15000000000002,2.245000000000001,OpC,8100812592337776618
[LP2017] LP44,100.26,9.6,OpC,-6852374407110546192
[LP2017] LP45,97.455,2.9529999999999994,OpC,-2018644179321624935
[LP2017] LP46,97.41,-9.683,OpC,1922131696498449817
[LP2017] LP47,98.1,5.25,OpC,2302105647845865323
[LP2017] LP48,97.32,4.752000000000001,OpC,6913473270442054014
[LP2017] LP49,98.595,5.275,OpC,-4394243001890099684
[LP2017] LP50A,98.94,8.68,OpC,-2651167941401788974
[LP2017] LP51A,105.255,-7.380000000000001,OpC,1578046831190471377
[LP2017] LP52A,109.83,-24.949,OpC,-576516733356734927
[LP2017] LP53A,317.73,47.66100000000001,OpC,6620834239585335248
[LP2017] LP54A,322.24499999999995,52.063,OpC,4558154256239230816
[LP2017] LP55A,78.0,52.50300000000001,OpC,7940062685368837053
[HS66]  22,70.225,-66.71666666666667,OpC,7443061536514370891
Cl Lynga   14,253.764,-45.239,OpC,-6230466174664042546
[GKK2003] O108,75.575,-70.61666666666666,OpC,-6272969615891368880
BRHT 23b,70.90416666666667,-69.71000000000001,OpC,3344451814126255456
NAME IRAS 02232+6138 Cluster,36.7875,61.875,OpC,8453928328389503094
[GKK2003] O066,77.0,-71.28333333333333,OpC,5821022720746915414
Cl Alessi   49,154.06291666666667,-57.34722222222222,OpC,7451265492664603740
NGC   110,6.855,71.422,OpC,-6517788347923423736
NGC   956,38.0625,44.56333333333333,OpC,1692619903611539774
DSH J1135.1-6450,173.78625000000002,-64.83749999999999,OpC,944642461025004663
NGC  1790,77.75833,52.11833,OpC,9151009672773633134
NGC  2061,85.675,-34.01,OpC,8606772373435405683
NGC  2219,95.933,-4.695,OpC,9097268080454771486
NGC  2240,98.29166666666669,35.25,OpC,-439550377841077458
NGC  2306,103.605,-7.205,OpC,7014623811530776300
NGC  2319,105.13500000000002,3.0430000000000006,OpC,-2840501040350680968
NGC  2338,106.95,-5.717,OpC,-403573579873937959
NGC  2349,107.7,-8.6,OpC,-3980211732989505514
NGC  2351,108.383,-10.48,OpC,7189349468211773110
NGC  2395,111.774,13.584,OpC,-3802432276957732198
NGC  6625,275.697,-11.955,OpC,3027252652153079569
NGC  6737,285.584,-18.533,OpC,4923781828265202817
NGC  6738,285.325,11.616666666666667,OpC,-2159801631437799684
NGC  6743,285.3,29.28333333333333,OpC,-211565835548977660
NGC  6839,298.63749999999993,17.938333333333333,OpC,5775986523254759833
NGC  6938,308.685,22.21,OpC,1062207460149743218
NGC  6950,310.26666666666665,16.618333333333332,OpC,-2326570519399880066
NGC  7037,317.73,33.732,OpC,6933710905019104094
[LP2017] NGC7086B,322.605,51.68,OpC,-1415844968165093173
NGC  7394,342.59586,52.135,OpC,7657002720335772354
NGC  7708,354.075,72.851,OpC,7239590157386188963
Cl Pismis   17,165.377,-59.873,OpC,3843421227705287474
NAME Poole J1856+10.8,283.972,10.773,OpC,5334334918317780324
Cl Ruprecht   12,106.825,-28.216666666666665,OpC,7274590744142620315
Cl Ruprecht   32,116.3,-25.539000000000005,OpC,2623298638540902610
Cl Ruprecht   59,124.837,-34.495,OpC,1657871237845308086
Cl Ruprecht  149,103.12,-23.658,OpC,-4859259543478928970
[LP2017] S283,99.54,-0.772,OpC,-1512156929066924145
NAME SH 2-269 IR Cluster,93.65833333333332,13.825,OpC,-8003892659191389082
[LP2017] S284,100.875,1.0089999999999997,OpC,-5222120927179199804
[LP2017] S285,103.755,-0.437,OpC,8183819325386518762
[LP2017] S289,101.385,-7.250999999999999,OpC,745338045421231766
[LP2017] S305,112.5,-18.518,OpC,7562033742497065609
Cl Stock   13,168.27083333333331,-58.88333333333334,OpC,-4717009466168957175
Cl Stock   19,1.17083,56.08333,OpC,-1024083193647635193
DSH J1929.2+2318,292.3204166666667,23.305,OpC,-7975131496859943273
Cl Trumpler   27,264.08333333333337,-33.51666666666666,OpC,1825322303891599535
Cl VDBH   34,127.81249999999996,-44.5,OpC,-4013781353218470840
DSH J2218.6+5353,334.6529166666667,53.8875,OpC,-5892993589626296108
[HS66] 197,78.88333333333333,-68.62166666666666,OpC,-3290977049680126526
KMHK  779,79.98333333333332,-68.35,OpC,-1268005978287580384
[KPS2012] MWSC 4287,250.65,-24.46,OpC,-7647235202627653521
[KPS2012] MWSC 4316,257.617,51.57,OpC,-7346612813013283908
[FSR2007] 0822,76.14166666666665,23.84861111111111,OpC,-3632833028527565231
KMHK  950,82.075,-71.55333333333333,OpC,5535278785227307231
[DBS2003]  62,167.85416666666669,-61.305,OpC,-8218337893337012935
[BDB2003] G003.73+03.96,264.83375,-23.683333333333334,OpC,1005876006983962319
[DB2000] 13,268.8370833333334,-29.390555555555554,OpC,-3233928166835058152
[DBS2003]  27,131.6625,-43.88333333333333,OpC,-6298428878643694710
[HS66] 146,77.4,-73.66666666666667,OpC,224879499815375347
[GKK2003] O172,76.07499999999999,-69.01666666666667,OpC,-627653627679642062
KMHK  682,78.70470833333334,-66.18443333333333,OpC,-8409499920287114288
RSG 2,110.55731965206132,54.86343842254807,OpC,-1406461560757279508
DSH J0614.2+2229,93.56458333333332,22.497777777777777,OpC,4700770193027690348
KMHK  509,76.22933333333333,-66.17762777777779,OpC,8899868042475173645
BMG 208,90.47833333333332,-68.49583333333334,OpC,-6763957030776541443
BMG 247,92.2575,-68.48805555555556,OpC,3558664584811948135
BMG 259,93.18833333333336,-68.41972222222223,OpC,3099299045868679060
OCSN 51,66.09,21.829999999999995,OpC,2799697257926198876
OCSN 66,85.41,-1.89,OpC,7560890070068513230
[GKK2003] O067,76.14999999999999,-70.9,OpC,716279515011214804
OCSN 71,89.37,-7.790000000000001,OpC,-1976590166932747670
[GKK2003] O113,84.25,-70.11666666666666,OpC,7864837400015608320
[GKK2003] O120,82.275,-70.38333333333334,OpC,-463808095757939703
[GKK2003] O123,87.2,-70.06666666666666,OpC,-5254476401037403146
[GKK2003] O140,81.67500000000001,-69.83333333333333,OpC,7988556961249258099
[GKK2003] O162,85.15,-69.23333333333333,OpC,6195155680085108315
[GKK2003] O163,85.35000000000001,-69.43333333333334,OpC,-6811082426574161728
[GKK2003] O165,85.55,-69.5,OpC,1548931647015291004
[GKK2003] O171,79.1,-69.48333333333333,OpC,2932450805654635787
[GKK2003] O175,86.3,-68.13333333333334,OpC,4260132866128237478
[GKK2003] O182,86.475,-67.83333333333333,OpC,4991426987581351686
[GKK2003] O190,85.9,-68.58333333333333,OpC,8813889529405610428
[GKK2003] O192,85.65,-68.26666666666667,OpC,-5688802834468102888
[GKK2003] O206,80.675,-68.05,OpC,-7777755091902006295
[GKK2003] O235,82.575,-67.3,OpC,-9169001288065278333
[GKK2003] O246,82.5,-67.03333333333333,OpC,6956136190255805563
[KPS2012] MWSC 1163,109.297,-15.795,OpC,9151700328982659980
OCSN 79,85.26,-25.41,OpC,248016413829374426
[HS66] 189,78.6875,-69.295,OpC,-1240089913408114846
KMHK  602,77.54583333333333,-64.97,OpC,2073472361296609816
BRHT 50b,80.6875,-69.74833333333333,OpC,2082889003331047626
BMG  26,86.10000000000001,-67.50333333333333,OpC,-6157454192120947385
BMG  30,86.17916666666667,-67.60833333333333,OpC,1226668826724520085
BMG 108,87.475,-68.24166666666667,OpC,3426948596665191264
KMHK 1431,87.50833333333333,-70.08166666666666,OpC,-2467287014478426256
BMG  59,86.5125,-68.44333333333334,OpC,6807810111439604866
BMG  58,86.53333333333333,-67.59166666666667,OpC,67921761724193661
BMG 231,91.42083333333332,-68.58,OpC,-2882608080588501360
BMG  88,86.94583333333334,-67.47500000000001,OpC,-4274731436699857093
BMG  89,86.9625,-67.89,OpC,-6626982808269567686
KMHK 1457,87.77083333333333,-69.80833333333334,OpC,-6084827320498714510
BMG 121,87.79166666666667,-67.33833333333332,OpC,-8730579345654235130
BMG 122,87.85,-67.58666666666666,OpC,2404352508250089206
BMG 124,87.90416666666665,-68.08999999999999,OpC,6865519945693780037
DSH J0704.5-1115,106.12916666666666,-11.255555555555556,OpC,4255005713115226380
Cl Collinder  132  B,108.83333333333331,-30.683333333333334,OpC,-7697346120779339464
NAME ZET PER CL,56.75,34.0,OpC,6827677686343493837
OCSN 44,21.99,63.4,OpC,-8104863834271271400
OCSN 115,119.23999999999998,-43.49,OpC,2767097850913817620
OCSN 127,81.1,1.7,OpC,1113835802701332039
OCSN 129,82.15,3.58,OpC,-1529525682406133482
OCSN 130,116.68000000000002,0.17,OpC,-6837552736638372884
OCSN 131,153.68,-55.01,OpC,6554807546923445461
OCSN 132,282.15,-18.71,OpC,4704735045714302442
OCSN 134,340.55999999999995,53.96,OpC,3085353474960115118
OCSN 135,347.29,65.14,OpC,-3219381140031889626
OCSN 137,109.18000000000002,-46.3,OpC,6400278104102285183
[FSR2007] 0753,75.55833333333332,36.79,OpC,8035407870453686006
OCSN 141,2.64,58.77000000000002,OpC,5786064845863732780
OCSN 142,260.85,-62.66,OpC,-5431340880315462497
OCSN 105,288.13,-9.6,OpC,5865017109703271092
OCSN 107,57.71,35.15,OpC,-8446544436604647209
OCSN 109,76.0,8.17,OpC,-5565422014947418235
OCSN 110,356.19,54.99,OpC,184812743699527815
OCSN 146,123.42,-36.18,OpC,-4839940030855385576
OCSN 147,159.54,-59.14,OpC,9016845676452011840
OCSN 148,222.19,-66.41,OpC,9147812613851510517
OCSN 149,83.22,41.94,OpC,-6792100518640807716
OCSN 152,293.54,32.08,OpC,4653041345581760710
OCSN 153,96.99,-13.490000000000002,OpC,3088413497276645267
OCSN 154,194.32,-55.76,OpC,3847717918307823273
OCSN 156,258.05999999999995,-71.62,OpC,-2538436804564850080
OCSN 160,275.3299999999999,20.36,OpC,-2280944520844361213
OCSN 174,8.28,79.61,OpC,4376581140599789945
OCSN 188,166.93,-77.64,OpC,7345472276439047369
OCSN 191,110.91,-31.99,OpC,-4226930266105476011
OCSN 196,273.8399999999999,11.439999999999998,OpC,8947118739068472563
OCSN 197,122.34,-47.62,OpC,1072228247033670953
OCSN 198,125.08,-49.47,OpC,-7668002445022513814
OCSN 206,266.47,5.7,OpC,8099559426760698939
KMHK 1312,85.9935,-69.99288888888888,OpC,6750256810657903747
KMHK  283,73.88304166666666,-68.88054722222222,OpC,-3475770274303191651
OCSN 203,56.14,32.15,OpC,8274305991095986061
OCSN 228,102.08,41.07000000000001,OpC,6946689373743357957
OCSN 229,114.16,-14.489999999999998,OpC,906773975300116717
OCSN 232,119.47,-60.79,OpC,-5724151009020615520
OCSN 221,29.16,37.78000000000001,OpC,-8886044416449188723
OCSN 222,40.55,42.72999999999999,OpC,6740059260378239396
OCSN 223,52.24,31.300000000000004,OpC,-3804898820440704908
OCSN 224,72.16,10.89,OpC,9400585331737648
OCSN 256,303.58,45.57999999999999,OpC,4516295456181150079
OCSN 257,343.92,59.870000000000005,OpC,6751092497914613799
OCSN 259,307.3999999999999,39.99999999999999,OpC,-3357422476894261208
OCSN 260,179.77,-64.6,OpC,1822366460727012241
OCSN 261,289.07,-16.420000000000005,OpC,7026458273927001760
[FSR2007] 0955,95.96666666666664,14.507222222222222,OpC,-6667826631617201408
[IBP2002] CC09,104.92916666666667,-4.066666666666666,OpC,4129048865923671411
OCSN 237,240.06,-38.440000000000005,OpC,-7122610121050905970
OCSN 238,256.17,-37.95,OpC,1090016906880724
OCSN 241,276.85,6.65,OpC,-3235708603194244206
OCSN 244,83.82,-5.39,OpC,5711923442238978391
OCSN 245,246.45,-23.64,OpC,-4708480868685032779
[BRN2015] La Serena  94,204.39750000000004,-62.67630555555556,OpC,2632903050935864178
OCSN 248,287.67,14.14,OpC,5405303206686512113
OCSN 249,282.61,33.38,OpC,-6059400777705766382
OCSN 253,205.36,-59.21000000000001,OpC,2456480459149139745
OCSN 277,143.36,-36.41,OpC,-6721818998951446577
OCSN 279,84.47,57.14000000000001,OpC,-6412137380977607912
OCSN 280,276.5,26.39,OpC,7660139959596604631
OCSN 281,246.61,-59.91,OpC,-1467326506633164821
OCSN 290,282.79,-10.62,OpC,-1422874336917330314
OCSN 291,277.53,1.04,OpC,4296206733398247056
OCSN 301,56.74000000000001,64.63,OpC,-8899843772271010685
OCSN 303,40.79,38.82,OpC,-5640645209750186312
OCSN 307,75.7,12.99,OpC,-789340090033538359
OCSN 311,123.57,-52.4,OpC,4607848629716184397
OCSN 321,254.07,-60.38999999999999,OpC,-6980972744107473223
OCSN 322,281.0,-35.83,OpC,-8438672443294420018
KMHK  608,77.41712500000001,-70.35884999999999,OpC,-6376207587426296582
[FSR2007] 0201,302.8254166666666,35.82333333333334,OpC,-1645991720520323710
[FSR2007] 0233,309.84041666666667,39.99638888888889,OpC,5488998327945529888
[FSR2007] 1012,104.4175,8.279444444444445,OpC,-4665915206267321539
[FSR2007] 1637,194.51875,-64.94777777777779,OpC,-1644734224951197861
OCSN 1,260.16,-24.86,OpC,-6876005656013498212
OCSN 2,257.35,-17.539999999999996,OpC,-6446685054668853391
OCSN 262,84.69,-2.6,OpC,8316501868399694430
OCSN 264,294.11,25.129999999999995,OpC,8432595643964054791
KMHK  845,80.79999999999998,-70.77833333333332,OpC,1961618030339347093
[GKK2003] O242,83.225,-67.4,OpC,-6832939348947998952
[GKK2003] O072,75.6,-71.51666666666667,OpC,1144667825180781864
OCSN 265,33.88,59.52,OpC,-6049346170040918404
OCSN 266,84.88,37.78000000000001,OpC,-2735803118793561989
OCSN 267,353.99,52.66,OpC,-2463497642552032129
OCSN 268,64.39,28.25,OpC,7115548256334639021
OCSN 270,84.09,23.53,OpC,6103551418121645467
OCSN 274,80.83,24.68,OpC,7428800773067858079
OCSN 23,305.29999999999995,48.52,OpC,5286144659093252525
[HS66]  10,68.35,-66.98333333333333,OpC,2153644956796005823
BRHT 45a,74.225,-68.00166666666667,OpC,7072372464076914423
[HS66] 123,76.79999999999998,-73.56666666666666,OpC,5187613644122379670
OCSN 6,276.80999999999995,-5.96,OpC,-4022333524889381410
OCSN 7,282.13,-7.709999999999999,OpC,2026824995997684408
UPK 305,40.96166666666667,39.744166666666665,OpC,706318637108075507
OCSN 9,269.0299999999999,16.68,OpC,-2868974753769117575
[HXW2022] OC-0115,306.1616666666667,39.01027777777779,OpC,-6258858590413842658
CWNU 1049,317.95069583333327,46.87936111111111,OpC,6484215928021472871
[HXW2022] OC-0160,322.2866666666667,58.72055555555556,OpC,-2776408811385742369
OCSN 11,270.27,22.07,OpC,-1852220078666480990
UBC 19,56.37125,29.80333333333333,OpC,746566576334345658
[HXW2022] OC-0181,334.12541666666664,60.85611111111111,OpC,-1315889811580329423
[HXW2022] OC-0192,343.41125,57.53694444444444,OpC,-6567959545801458149
CWNU 1154,45.98999166666667,59.19130555555555,OpC,182498083459394886
[HXW2022] OC-0339,83.04749999999999,-0.3036111111111111,OpC,-7115598977848156936
OCSN 70,85.27166666666668,-9.3875,OpC,-6974438785606314012
[HXW2022] OC-0357,91.96458333333332,-6.403888888888888,OpC,4158779700394850428
[HXW2022] OC-0370,107.23208333333334,-7.153055555555556,OpC,-163802184279255466
[HXW2022] OC-0467,129.38125000000002,-40.2875,OpC,5237554245348002564
[HXW2022] OC-0630,233.93166666666667,-56.40611111111111,OpC,4069973894795314816
[HR2023] HSC 2354,158.75916666666666,-59.63111111111111,OpC,2265257005696474203
[HR2023] HSC 2961,267.4316666666667,-32.977222222222224,OpC,2382669523660159771
[HR2023] HSC 1322,82.04458333333334,39.51583333333333,OpC,4952848394927174134
[HR2023] HSC 1181,59.883333333333326,55.41111111111111,OpC,5847824997421893030
[HR2023] HSC 1450,88.99541666666667,25.715833333333336,OpC,7957764137118019036
[HR2023] HSC 1552,99.1425,17.16444444444444,OpC,-4444538372854629437
[HR2023] HSC 1593,98.98416666666668,11.822500000000002,OpC,-7104313972192938230
OCSN 17,314.23,16.62,OpC,7576608412794139579
BMG 125,87.90820833333332,-68.16483333333333,OpC,6183480360182692648
OCSN 19,294.05999999999995,29.629999999999995,OpC,3186779102079806845
OCSN 21,292.6,42.78,OpC,5933834170778549872
OCSN 22,293.75,48.39,OpC,-6115967961641081770
DSH J1526.7-6305,231.69166666666663,-63.09277777777778,OpC,8740158356402725048
OCSN 49,90.55,45.26,OpC,1698112808033730527
OCSN 55,98.94,19.69,OpC,-7224941797936965000
OCSN 24,313.68999999999994,48.17,OpC,-5986208173937522347
OCSN 25,317.49,46.96000000000001,OpC,-4738634030477109022
OCSN 26,338.68,29.92,OpC,-1176719936778082257
OCSN 28,324.87,51.06,OpC,8174122458860112907
OCSN 150,79.42,7.16,OpC,-7110466540709341871
CWNU 1003,97.68087916666668,4.486877777777775,OpC,8337860399871042866
[HXW2022] OC-0401,104.71291666666669,-23.362777777777776,OpC,7924551189853229122
[HXW2022] OC-0069,294.78208333333333,2.3202777777777777,OpC,-2194243539145692886
[HXW2022] OC-0077,294.86875,16.48833333333333,OpC,991124720927598618
[HXW2022] OC-0450,118.02666666666669,-42.365833333333335,OpC,5186520005516579333
OCSN 36,349.83,43.47999999999999,OpC,4958711990696838716
OCSN 40,358.86,56.42,OpC,-6962610093890421353
OCSN 45,22.15,61.900000000000006,OpC,-8577347578816983126
OCSN 67,78.76,-6.599999999999999,OpC,2539609971841508829
OCSN 68,84.4,-4.959999999999999,OpC,-4457154639603973315
KMHK 1456,87.71070833333333,-71.0456,OpC,-4853728934938779375
Ryu 273,240.1125,-52.17999999999999,OpC,-6059621993872342572
OCSN 76,99.67,-16.710000000000004,OpC,-4587015581103955394
NAME HIP 23784 Cluster,76.84166666666667,22.27833333333333,OpC,-6929115590640610691
OCSN 77,112.66,-12.82,OpC,7262901614743343855
OCSN 104,110.3,3.810000000000001,OpC,6606884281022885324
OCSN 106,284.9,39.84,OpC,-5438323781079290594
OCSN 108,313.4,56.61,OpC,-4070012162315691044
OCSN 90,207.83,-63.52,OpC,4285139744004867471
OCSN 97,267.92,-40.67999999999999,OpC,-1886488670561444380
OCSN 103,92.21,-2.0800000000000005,OpC,-6739450939522120603
OCSN 143,354.16,48.15999999999999,OpC,-724217673273031726
[KPR2005] 100,285.40416666666664,33.57,OpC,394759220740308764
UBC 349,280.0804166666667,-7.035555555555556,OpC,-3095989016066037913
OCSN 133,288.35,36.34,OpC,2652045015235032486
KMHK 1015,82.93720833333333,-67.18530277777778,OpC,-1844357800435736255
OCSN 138,160.87,-61.09,OpC,-7718604097824665775
OCSN 167,126.22,-49.07,OpC,4716152043841027974
Cl Berkeley   56,319.3933333333333,41.8288888888889,OpC,-3414280183806916704
[KPR2005] 115,329.2995833333333,51.54111111111111,OpC,-6979812948727620505
UBC 183,4.998749999999999,55.72083333333333,OpC,4097691479998504197
Cl King   20,353.3004166666667,58.471944444444446,OpC,-7238324446766339784
Cl Berkeley   97,339.84625,59.00638888888889,OpC,4096684895476809114
Cl Mrk   50,348.81041666666664,60.44027777777777,OpC,-1096246834138961702
Cl Berkeley   58,0.0725,60.94111111111111,OpC,4654147785180132688
Cl Stock    4,28.030833333333334,57.04583333333333,OpC,-6341889590509695049
Cl Berkeley  100,351.4808333333333,63.77972222222223,OpC,-5592126609640336826
NGC   133,7.808333333333334,63.395,OpC,-8645915974695287692
Cl Czernik    5,28.927083333333325,61.35361111111112,OpC,4836355823920155712
NGC  1348,53.529166666666654,51.40638888888888,OpC,-338342599672707609
Cl Berkeley    5,26.929166666666667,62.93972222222221,OpC,-6702043850485523200
Cl Tombaugh    4,37.30499999999999,61.78666666666666,OpC,1061030136238943268
NGC  1883,81.47458333333334,46.48722222222222,OpC,7090604054688950438
Cl Czernik   18,66.96166666666667,30.94083333333333,OpC,5834632420940221575
Cl Czernik   19,74.25250000000001,28.77194444444444,OpC,8664164197722144297
Cl Basel    4,87.24125,30.18888888888889,OpC,8488977653388454580
Cl Berkeley   72,87.56124999999999,22.25333333333333,OpC,-3329090361307302591
[D2005c] DC8,92.33375,31.2275,OpC,-7646818258462683587
IC 2157,91.18625,24.085833333333333,OpC,-2077639134371142793
NGC  2192,93.81875,39.844166666666666,OpC,6316072849119519363
