main_id,ra,dec,otype,framework_id,frame_hash
[JPB2009] 189.1939411+7.2401974,189.1939411,7.2401974,GlC,-7018646119749672259,5769704880770108005
[JPB2009] 188.9061090+12.2599499,188.906109,12.2599499,GlC,505572174878585461,-7885559639543201462
[JPB2009] 190.5164514+11.6225118,190.5160416666666,11.622583333333331,GlC,-6886796730676143147,-1606281288602240689
[PFR2013] NGC1400 GC56,54.871029,-18.691017,GlC,3572418275883212899,-991693938344235914
[JPB2015] 053.7785779-35.1528143,53.7785779,-35.1528143,GlC,-7483577273884911998,-2837369099404120331
[JPB2009] 189.1026845+11.4548872,189.1026845,11.4548872,GlC,3910656101521135250,7883028084593874565
[BBP2008] AAT110551,201.20860273532,-43.12674017647,GlC,1603121971842423005,1901597992632499989
[KHL2017b] GC99,186.49119231479,13.04025649297,GlC,8605835944181335121,6987786397345379877
[JPB2015] 050.6781664-37.2234850,50.6781664,-37.223485,GlC,-4509028303878890991,3288975568884562305
[PFR2013] NGC5846 GC44,226.61671,1.62361,GlC,2433366084339143024,5247543334485450017
[JPB2009] 187.7105141+12.3885308,187.7105141,12.3885308,GlC,-7884936633555477497,-4976109560857212782
[JPB2009] 190.9397094+11.5618934,190.9397094,11.5618934,GlC,-5093331308299846691,-8884391053011367023
[JPB2009] 188.5087126+7.6989482,188.5087126,7.6989482,GlC,-5812815704498751188,5005037221221619307
[JPB2009] 186.0939062+7.3263542,186.09358,7.32638,GlC,6590554335865816534,-7721913769641315208
[BAL2007] gc69.70,54.00460000000001,-35.428630555555564,GlC,-812551645529147683,1489837939218603237
[JPB2009] 187.4399980+7.9933266,187.439998,7.9933266,GlC,6647105634110110535,-7487102045448641177
[JPB2009] 187.6942331+12.3864332,187.6942331,12.3864332,GlC,-574457437827185246,-2478262245202902824
[JPB2009] 187.7143241+12.4052814,187.7143241,12.4052814,GlC,-6671990126795882592,-8814956720858658112
[JPB2009] 188.9156227+12.5668747,188.915375,12.567333333333334,GlC,-6184128814741233047,8578837054495214213
[JPB2009] 184.9452527+12.7877008,184.9452527,12.7877008,GlC,4442349235220597942,8100812592337776618
[JPB2009] 187.6457446+12.4750152,187.6457446,12.4750152,GlC,-3506952551553414026,-6852374407110546192
[JPB2009] 187.6345801+12.4792940,187.63459492707,12.479253121350002,GlC,-1790264201005650161,-2018644179321624935
[JCW2004] NGC  7768  34,357.75666666666666,27.146944444444443,GlC,-3535513594588444444,1922131696498449817
[WRW2015] 780,201.49991666666665,-42.99941666666667,GlC,2747589442625844637,2302105647845865323
[JPB2009] 187.7376085+12.4070787,187.7376085,12.4070787,GlC,-3835204496801505386,6913473270442054014
[JPB2009] 187.7363247+12.3670637,187.7363247,12.3670637,GlC,689637962318692225,-4394243001890099684
[JPB2009] 190.2519842+11.1734734,190.2519842,11.1734734,GlC,1243905142912219404,-2651167941401788974
[JPB2009] 190.5255577+11.6558024,190.52516666666665,11.655833333333334,GlC,-8507375455897461186,1578046831190471377
[LFB2001] H2-20,190.02641666666668,-11.558305555555556,GlC,-1682124084125775552,-576516733356734927
[PBB2015] 189,190.87862187295,11.570984120440002,GlC,623610774946862819,6620834239585335248
[SRB2011] H53594,187.7025,12.47628,GlC,2985502830891759900,4558154256239230816
[JPB2015] 052.0695942-31.0552718,52.06986927659,-31.05529836279,GlC,7932789588164344084,7940062685368837053
[KHL2017b] GC195,187.54872150332,12.524113160729998,GlC,1797833591646723093,7443061536514370891
[DRG2004] 77:31,54.661541666666665,-35.41786111111111,GlC,4871612484554501483,-6230466174664042546
[DRG2004] 89:63,54.57004166666666,-35.50566666666666,GlC,1004790059840762168,-6272969615891368880
[SRH2010] 3  57,54.417166666666674,-35.53939166666667,GlC,-8343200333537923191,3344451814126255456
[WHB2007] GC0463,201.36365340011,-42.97467928555,GlC,-1371176208279125592,8453928328389503094
[PBB2015] 168,190.878539,11.514616,GlC,-7226669818168008737,5821022720746915414
[BBP2008] AAT118874,201.4222758855,-42.96914618448001,GlC,1744699902437581021,7451265492664603740
[HSS2021] 217309,201.15356126681,-43.32118842116,GlC,4750434363039639175,-6517788347923423736
[PFF2004] gc  19,201.20395711802,-42.96346280006,GlC,-6137104936946315470,1692619903611539774
[FLH2020] J054.0177862-35.4454799,54.0177862,-35.44547990000001,GlC,6575351291315809950,944642461025004663
[SM2007] 596,23.55366666666667,30.47952777777778,GlC,-2942411842120992793,9151009672773633134
[DRG2004] 81:78,54.51325,-35.368833333333335,GlC,-4297818785573582030,8606772373435405683
[FLH2020] J054.1233893-34.9645890,54.1233893,-34.964589,GlC,-8115355113997405270,9097268080454771486
[AFF2015] NGC4473 GC99,187.34353,13.44973,GlC,-3358975771478705236,-439550377841077458
[FAB2017] NGC4526 S47,188.46319949421,7.67097475481,GlC,-6223665910205062137,7014623811530776300
[JPB2009] 186.5398405+12.9598724,186.5398405,12.9598724,GlC,-4911768967579159499,-2840501040350680968
[JPB2009] 187.7016750+12.4073292,187.701675,12.4073292,GlC,-3379468430013038821,-403573579873937959
[DRG2004] 89:47,54.588750000000005,-35.52269444444445,GlC,4578893721244706981,-3980211732989505514
[DRG2004] 80:31,54.57024999999999,-35.42030555555556,GlC,-2322443640004850620,7189349468211773110
[DRG2004] 81:17,54.50983333333334,-35.43258333333333,GlC,-8429824760713420040,-3802432276957732198
SBKHP  15,148.91768333333331,69.12523888888889,GlC,5755534894167722946,3027252652153079569
[BBP2008] AAT209412,201.47208333333327,-42.51463888888889,GlC,-4246647069394476381,4923781828265202817
[WHB2007] GC0468,201.38025,-42.92988888888888,GlC,4152338841530787496,-2159801631437799684
[JCF90] NGC  4472 g,187.42354166666664,7.982111111111111,GlC,135738250590302097,-211565835548977660
[JPB2009] 186.5236166+12.9486876,186.5236166,12.9486876,GlC,9133861240743841034,5775986523254759833
[JPB2009] 188.3213653+9.3968371,188.3213653,9.3968371,GlC,7699124703567823449,1062207460149743218
[JPB2015] 054.2592288-35.5254983,54.2592288,-35.5254983,GlC,-5350328462223248738,-2326570519399880066
[JPB2015] 053.8124596-35.2672101,53.8124596,-35.2672101,GlC,4652972137929025077,6933710905019104094
[BBP2008] AAT120976,201.47614487791,-42.93902594666,GlC,-3123435176579769466,-1415844968165093173
[PFF2004] gc  22,201.22629198469,-43.05431275856,GlC,-4521127301568306791,7657002720335772354
2MASS J13251850-4301162,201.32709138412,-43.02113240223,GlC,-3822914562856972298,7239590157386188963
[BBP2008] AAT119508,201.42711951533,-43.06152896148,GlC,-5628214175504248760,3843421227705287474
[R2001b] f2.GC-3,201.42038086765,-43.13779431911001,GlC,-4633356178607486090,5334334918317780324
[MAG95]  11,201.39141666666663,-42.994277777777775,GlC,6851289183130494830,7274590744142620315
[KKF2001] J132535.13-425301.28,201.39646359529,-42.88358958756,GlC,2642286369626056804,2623298638540902610
[PFF2004] gc  15,201.17157973196,-43.02935607075,GlC,-5796374493609217960,1657871237845308086
CBF  54,23.30952640653,30.47292518328,GlC,8596475253162771620,-4859259543478928970
[JPB2015] 051.6266636-35.7196305,51.6266636,-35.7196305,GlC,-5213438192423482783,-1512156929066924145
[FLH2020] J055.2691611-33.7808385,55.2691611,-33.7808385,GlC,-4469639583366427703,-8003892659191389082
[GLK96]  8909,187.39575,8.094666666666667,GlC,-7315389339585546988,-5222120927179199804
[GLK96]  2453,187.4704166666667,7.96525,GlC,124340445477846872,8183819325386518762
[GLK96]  3323,187.49745833333333,7.980138888888889,GlC,5537827696665433584,745338045421231766
[JPB2009] 186.0839521+7.3186802,186.0839521,7.3186802,GlC,-8872889914565214141,7562033742497065609
[FAB2017] NGC4697 S53,192.18957267142,-5.81333443988,GlC,-403338451042319532,-4717009466168957175
[MKZ2003] OID  595,187.44416666666663,7.96861111111111,GlC,5604914274696472210,-1024083193647635193
[MKZ2003] OID  456,187.4391666666667,7.971111111111111,GlC,-1450994878155745580,-7975131496859943273
[MKZ2003] OID  549,187.44208333333333,7.961666666666667,GlC,5767827697305603541,1825322303891599535
[MKZ2003] OID  468,187.4395833333333,8.043611111111112,GlC,20339416122364138,-4013781353218470840
[MKZ2003] OID  661,187.4458333333333,7.966666666666666,GlC,2482750085755037001,-5892993589626296108
[MKZ2003] OID  498,187.4404166666666,8.033888888888889,GlC,-3807071100369117758,-3290977049680126526
[MKZ2003] OID  563,187.44291666666663,8.053333333333336,GlC,-3654266549072591774,-1268005978287580384
[MKZ2003] OID  992,187.4608333333333,7.993333333333333,GlC,-3941967884105468557,-7647235202627653521
[MKZ2003] OID 1082,187.47083333333327,7.998888888888887,GlC,5818612419621662377,-7346612813013283908
[MKZ2003] OID  911,187.45666666666665,7.961111111111111,GlC,-1527500018926614947,-4596020940119348907
[MKZ2003] OID  892,187.4558333333333,8.000555555555554,GlC,-2811331201764068123,-3632833028527565231
[LHL2013] 1036,149.07120833333337,69.69255555555557,GlC,-2312497180461672472,5535278785227307231
[JPB2009] 186.1138473+7.3215897,186.11404166666665,7.321333333333331,GlC,5334842518112673737,-8218337893337012935
[JPB2009] 186.2482665+11.7018639,186.2482665,11.7018639,GlC,6706712320191453796,1005876006983962319
[JPB2009] 187.3827545+7.9858516,187.3827545,7.9858516,GlC,5216267391347850020,-3233928166835058152
[JPB2009] 186.4916275+10.0617938,186.4916275,10.0617938,GlC,1306141353772838360,-6298428878643694710
[JPB2009] 188.9214701+12.3772103,188.92141933504,12.37715575059,GlC,3415703393658187910,224879499815375347
[WHB2007] GC0583,201.2590833333333,-42.947750000000006,GlC,3050076503310190522,-627653627679642062
[JPB2015] 052.0770393-31.0761576,52.0770393,-31.0761576,GlC,7107240915739664358,-8409499920287114288
[PFB2008] gc07,133.14708333333334,33.422916666666666,GlC,2441370062346367342,-1406461560757279508
[PFB2008] gc13,133.18166666666667,33.4165,GlC,-1738596730497661962,4700770193027690348
[JSR2014] A133,151.290122,-7.729256,GlC,-3154458238521414122,8899868042475173645
[PFR2013] NGC2768 GC78,137.945759,60.058894,GlC,2674491132529858570,-6763957030776541443
[DRG2004] 78:32,54.72116666666668,-35.42425,GlC,-8739962523574232474,3558664584811948135
[KKF2001] J132532.80-425623.83,201.38664310592,-42.94009359363,GlC,6641942862775491876,3099299045868679060
[JPB2009] 186.3444987+18.2028178,186.3444987,18.2028178,GlC,-7367352303146051121,2799697257926198876
[ATA2011] 11,187.0730833333333,44.10288888888889,GlC,4979382543981659827,7560890070068513230
[GSB2003] 3628-11,170.053,13.566,GlC,5437874777725702609,716279515011214804
[GSB2003] 3628-15,170.07500000000002,13.592,GlC,-4772773281194137039,-1976590166932747670
[GSB2003] 3628-1,170.061,13.541,GlC,-3923471019684711453,7864837400015608320
[GSB2003] 3628-5,170.06000000000003,13.566,GlC,-166368342778095803,-463808095757939703
[GSB2003] 3628-4,170.08100000000002,13.614,GlC,-6439036915787422996,-5254476401037403146
[GSB2003] 3628-16,170.07000000000002,13.598,GlC,3202083034199807636,7988556961249258099
[GSB2003] 3628-8,170.053,13.568,GlC,6372741823280325786,6195155680085108315
[GSB2003] 3628-12,170.08300000000003,13.592,GlC,-8482649544603415514,-6811082426574161728
[GSB2003] 3628-3,170.08300000000003,13.596,GlC,-4494438202999162897,1548931647015291004
[GSB2003] 3628-10,170.06900000000002,13.56,GlC,2925876782126981250,2932450805654635787
[GSB2003] 3628-14,170.06800000000004,13.594,GlC,5606766109353411736,4260132866128237478
[GSB2003] 3628-18,170.066,13.594,GlC,-2564958665132693712,4991426987581351686
[GSB2003] 3628-22,170.067,13.593,GlC,-4962529509086743654,8813889529405610428
[GSB2003] 3628-23,170.072,13.595,GlC,5141153280960285719,-5688802834468102888
[GSB2003] 3628-19,170.066,13.593,GlC,7442503673889461802,-7777755091902006295
[GSB2003] 3628-24,170.056,13.568,GlC,1833402613041621199,-9169001288065278333
[GSB2003] 3628-26,170.08500000000004,13.578,GlC,8415882677383486371,6956136190255805563
[GSB2003] 3628-27,170.072,13.579,GlC,2519807371591215459,9151700328982659980
[GSB2003] 3628-31,170.072,13.594,GlC,-128837411657487132,248016413829374426
[GSB2003] 3628-28,170.07600000000002,13.591,GlC,-3460432994401956429,-4268528504013493967
[GSB2003] 3628-30,170.06800000000004,13.592,GlC,735110801543656985,-1240089913408114846
[GSB2003] 3628-34,170.07500000000002,13.591,GlC,-3062759742600092724,2073472361296609816
[GSB2003] 3628-38,170.06900000000002,13.593,GlC,8882220075409177599,2082889003331047626
[GSB2003] 3628-42,170.078,13.576,GlC,-7872561355615703820,-6157454192120947385
[GSB2003] 3628-39,170.08500000000004,13.627,GlC,-2261248691765266333,1226668826724520085
[GSB2003] 3628-43,170.07700000000003,13.562,GlC,1918024263013804187,3426948596665191264
[GSB2003] 3628-40,170.06800000000004,13.592,GlC,7376794493407265828,-2467287014478426256
[GSB2003] 3628-44,170.071,13.591,GlC,3275634930527188389,6807810111439604866
[GSB2003] 3628-50,170.07000000000002,13.594,GlC,1957885197031212527,67921761724193661
[GSB2003] 4013-4,179.639,43.955000000000005,GlC,-5154167901349874143,-2882608080588501360
[GSB2003] 4013-8,179.626,43.954,GlC,-146809994843046592,-4274731436699857093
[GSB2003] 3628-47,170.073,13.593,GlC,6017151300564926818,-6626982808269567686
[GSB2003] 4013-50,179.64100000000002,43.958,GlC,-1032569286461794046,-6084827320498714510
[GSB2003] 3628-48,170.062,13.609,GlC,-7123013193137025582,-8730579345654235130
[GSB2003] 4013-2,179.629,43.943,GlC,7514603620028239207,2404352508250089206
[GSB2003] 4013-6,179.62400000000002,43.94799999999999,GlC,-788383276054602214,6865519945693780037
[GSB2003] 4013-10,179.64100000000002,43.957,GlC,2891957587976171684,4255005713115226380
[GSB2003] 4013-14,179.642,43.94,GlC,-3493176191881579066,-7697346120779339464
[GSB2003] 4013-18,179.62300000000002,43.949,GlC,-2722948228588969262,6827677686343493837
[GSB2003] 4013-22,179.629,43.95,GlC,-697646361630624718,-8104863834271271400
[GSB2003] 4013-26,179.63,43.966,GlC,4171127449766079427,2767097850913817620
[GSB2003] 4013-30,179.63,43.951,GlC,4164631936309440180,1113835802701332039
[GSB2003] 4013-34,179.60299999999998,43.957,GlC,-1239612833792919765,-1529525682406133482
[GSB2003] 4013-38,179.628,43.943,GlC,8128035099307334680,-6837552736638372884
[GSB2003] 4013-42,179.63500000000002,43.954,GlC,-4558076054558329825,6554807546923445461
[GSB2003] 4013-46,179.61999999999998,43.94799999999999,GlC,-8165708688981394544,4704735045714302442
[GSB2003] 4517-4,188.177,0.088,GlC,4136965333031747612,3085353474960115118
[GSB2003] 4517-3,188.182,0.109,GlC,2956592895599548799,-3219381140031889626
[GSB2003] 4517-7,188.179,0.101,GlC,-5737297705662135108,6400278104102285183
[GSB2003] 4517-11,188.173,0.107,GlC,-8541232204004681433,8035407870453686006
[GSB2003] 4517-15,188.179,0.106,GlC,5349395694884581064,5786064845863732780
[GSB2003] 4517-19,188.171,0.083,GlC,4849038382667033296,-5431340880315462497
[GSB2003] 4013-5,179.647,43.963,GlC,-8498644206841476602,5865017109703271092
[GSB2003] 4013-9,179.631,43.937,GlC,-572120147101786262,-8446544436604647209
[GSB2003] 4013-13,179.639,43.946,GlC,2020154345977487627,-5565422014947418235
[GSB2003] 4013-17,179.625,43.956,GlC,8120470608909415998,184812743699527815
[GSB2003] 4013-21,179.637,43.941,GlC,-8560547399092542917,-4839940030855385576
[GSB2003] 4013-25,179.62400000000002,43.953,GlC,2081840806767048845,9016845676452011840
[GSB2003] 4013-29,179.63500000000002,43.966,GlC,-2765614355952323651,9147812613851510517
[GSB2003] 4013-33,179.62300000000002,43.947,GlC,553508061667453369,-6792100518640807716
[GSB2003] 4013-37,179.63,43.938,GlC,7665477080968078765,4653041345581760710
[GSB2003] 4013-41,179.625,43.952000000000005,GlC,-3098000179975871033,3088413497276645267
[GSB2003] 4013-45,179.632,43.971,GlC,5026098557690340442,3847717918307823273
[GSB2003] 4013-1,179.64280934619,43.93992386979999,GlC,-1012428024512091050,-2538436804564850080
[GSB2003] 4517-2,188.198,0.1,GlC,101741095313344389,-2280944520844361213
[GSB2003] 4013-12,179.632,43.95,GlC,936233723709857279,4376581140599789945
[GSB2003] 4013-16,179.631,43.969,GlC,-238860967074204610,7345472276439047369
[GSB2003] 4013-20,179.614,43.93599999999999,GlC,8783117126951339087,-4226930266105476011
[GSB2003] 4013-24,179.632,43.953,GlC,4772937273001616154,8947118739068472563
[GSB2003] 4013-28,179.61999999999998,43.937,GlC,-7143885264305482206,1072228247033670953
[GSB2003] 4013-32,179.633,43.94499999999999,GlC,-8890297291566008595,-7668002445022513814
[GSB2003] 4013-36,179.64100000000002,43.959,GlC,-4968483029727624579,8099559426760698939
[GSB2003] 4013-40,179.61899999999997,43.951,GlC,2300220939392630986,6750256810657903747
[GSB2003] 4013-44,179.638,43.944,GlC,-3956776595101460771,-3475770274303191651
[GSB2003] 4013-48,179.64100000000002,43.946,GlC,-4440562189051526999,8274305991095986061
[GSB2003] 4517-6,188.193,0.088,GlC,9069044824371329311,6946689373743357957
[GSB2003] 4517-10,188.193,0.108,GlC,5608478456325402271,906773975300116717
[GSB2003] 4517-14,188.18,0.108,GlC,5728330728916246946,-5724151009020615520
[GSB2003] 4517-32,188.189,0.109,GlC,-7399742077845256286,-6308873313577946289
[GSB2003] 4517-16,188.182,0.106,GlC,-789661540942369811,-8886044416449188723
[GSB2003] 4517-36,188.19,0.107,GlC,7566332855159240230,6740059260378239396
[GSB2003] 4517-20,188.20200000000003,0.0909999999999999,GlC,4758088662581371484,-3804898820440704908
[GSB2003] 4517-8,188.181,0.119,GlC,-4195255663905487122,9400585331737648
[GSB2003] 4517-12,188.184,0.109,GlC,-5444903332884125085,4516295456181150079
[GSB2003] 4517-24,188.189,0.11,GlC,5089838044700244381,6751092497914613799
[GSB2003] 4517-28,188.189,0.109,GlC,-6223041770068046318,-3357422476894261208
[GSB2003] 4517-40,188.185,0.106,GlC,-6812616918061216748,1822366460727012241
[GSB2003] 4517-34,188.181,0.106,GlC,4893212987697639702,7026458273927001760
[GSB2003] 4517-38,188.175,0.107,GlC,2717997615352008332,-6667826631617201408
[GSB2003] 4517-18,188.185,0.107,GlC,-8852282977078493776,4129048865923671411
[GSB2003] 4517-22,188.188,0.107,GlC,7238403257381416646,-7122610121050905970
[GSB2003] 4517-26,188.18,0.119,GlC,669637346606829833,1090016906880724
[GSB2003] 4517-30,188.19,0.082,GlC,-3054760376204521391,-3235708603194244206
[GSB2003] 4517-31,188.191,0.108,GlC,13240908716224233,5711923442238978391
[GSB2003] 4517-35,188.18,0.109,GlC,-1941790278326027657,-4708480868685032779
[GSB2003] 4517-39,188.191,0.11,GlC,-7711500503614463216,2632903050935864178
[GSB2003] 4517-23,188.193,0.11,GlC,7403406763822629817,5405303206686512113
[GSB2003] 4517-27,188.191,0.106,GlC,-3597177622788236206,-6059400777705766382
[GSB2003] 4517-43,188.181,0.107,GlC,-33944442080533829,2456480459149139745
[GSB2003] 4517-46,188.191,0.11,GlC,8842869230161619888,-6721818998951446577
[GSB2003] 4517-50,188.189,0.108,GlC,-4057055762793236976,-6412137380977607912
[GSB2003] 5176-2,333.68100000000004,-66.851,GlC,-1603145024900362302,7660139959596604631
[GSB2003] 4517-44,188.191,0.11,GlC,5043533500560189338,-1467326506633164821
[GSB2003] 4517-48,188.185,0.107,GlC,-718815622370926990,-1422874336917330314
[GSB2003] 4517-47,188.18,0.109,GlC,600199473299500096,4296206733398247056
[GSB2003] 5176-1,333.72900000000004,-66.844,GlC,6981396426530482371,-8899843772271010685
[GSB2003] 5176-5,333.71600000000007,-66.85499999999999,GlC,-1025667435696611757,-5640645209750186312
[GSB2003] 5176-4,333.771,-66.836,GlC,130760513473507938,-789340090033538359
[GSB2003] 5176-8,333.754,-66.845,GlC,1579184407791351019,4607848629716184397
[GSB2003] 5176-6,333.757,-66.84299999999999,GlC,-8187083978939703153,-6980972744107473223
[GSB2003] 5176-10,333.7130000000001,-66.859,GlC,5603759087815969219,-8438672443294420018
[GSB2003] 5176-9,333.717,-66.85,GlC,-1612642304411518819,-6376207587426296582
[GSB2003] 5176-13,333.73800000000006,-66.85499999999999,GlC,-4805107936847268063,-1645991720520323710
[GSB2003] 5176-12,333.71400000000006,-66.856,GlC,6477773284709799948,5488998327945529888
[GSB2003] 5176-14,333.72900000000004,-66.859,GlC,1165072464808143013,-4665915206267321539
[GSB2003] 5176-18,333.761,-66.836,GlC,7950728876634401120,-1644734224951197861
[GSB2003] 5176-16,333.742,-66.861,GlC,-7475361438204988964,-6876005656013498212
[GSB2003] 5176-20,333.723,-66.84899999999999,GlC,8147529661437317731,-6446685054668853391
[GSB2003] 5176-17,333.749,-66.83200000000001,GlC,-2178963790945594571,8316501868399694430
[GSB2003] 5176-21,333.744,-66.83200000000001,GlC,-8182580792526832810,8432595643964054791
[GSB2003] 5176-28,333.71600000000007,-66.85499999999999,GlC,-6537858480507464013,1961618030339347093
[GSB2003] 5176-24,333.71500000000003,-66.852,GlC,319831864079310293,-6832939348947998952
[GSB2003] 5176-29,333.751,-66.844,GlC,791052754099934991,1144667825180781864
[GSB2003] 5176-25,333.736,-66.861,GlC,4958059003763275364,-6049346170040918404
[GSB2003] 5176-37,333.771,-66.836,GlC,1022461445661906705,-2735803118793561989
[GSB2003] 5176-33,333.758,-66.837,GlC,8024523551982763440,-2463497642552032129
[GSB2003] 5176-45,333.755,-66.846,GlC,-456691777242202443,7115548256334639021
[GSB2003] 5176-49,333.71400000000006,-66.856,GlC,-4929214381010703785,6103551418121645467
[GSB2003] 5176-41,333.767,-66.83,GlC,-4905253489697005186,7428800773067858079
[GSB2003] 7814-3,0.7949999999999999,16.133999999999997,GlC,1173572750482036849,5286144659093252525
[GSB2003] 7814-7,0.797,16.132,GlC,-1632978278579513412,2153644956796005823
[GSB2003] 5176-26,333.766,-66.839,GlC,7373544690072553920,7072372464076914423
[GSB2003] 5176-30,333.735,-66.857,GlC,-4647978291923607125,5187613644122379670
[GSB2003] 5176-34,333.733,-66.83999999999999,GlC,-1537507073591802552,-4022333524889381410
[GSB2003] 5176-38,333.732,-66.842,GlC,6430994813837604798,2026824995997684408
[GSB2003] 5176-42,333.72900000000004,-66.86,GlC,-1309672613404943656,706318637108075507
[GSB2003] 5176-46,333.74800000000005,-66.833,GlC,6193511801857687429,-2868974753769117575
[GSB2003] 5176-50,333.728,-66.839,GlC,-7831371924859366373,-6258858590413842658
[GSB2003] 7814-4,0.786,16.147,GlC,2124387204284912480,6484215928021472871
[GSB2003] 7814-8,0.801,16.145,GlC,229304182067433971,-2776408811385742369
[GSB2003] 7814-12,0.8050000000000002,16.116,GlC,-2385686350846287690,-1852220078666480990
[GSB2003] 7814-16,0.8060000000000002,16.14,GlC,8446318484671474380,746566576334345658
[GSB2003] 5176-32,333.736,-66.83999999999999,GlC,484955321826170563,-1315889811580329423
[GSB2003] 5176-36,333.7130000000001,-66.85499999999999,GlC,-8412424691545131729,-6567959545801458149
[GSB2003] 5176-40,333.71600000000007,-66.856,GlC,-6890721440815780465,182498083459394886
[GSB2003] 5176-48,333.719,-66.837,GlC,1611532134648952352,-7115598977848156936
[GSB2003] 7814-2,0.7910000000000001,16.114,GlC,-4147515085375316093,-6974438785606314012
[GSB2003] 7814-6,0.803,16.139,GlC,7072386746248834284,4158779700394850428
[GSB2003] 7814-10,0.7949999999999999,16.145999999999997,GlC,-8159838460604466800,-163802184279255466
[GSB2003] 7814-14,0.804,16.125,GlC,-5922926842164549872,5237554245348002564
[GSB2003] 7814-11,0.8089999999999999,16.114,GlC,-5998180565023873565,4069973894795314816
[GSB2003] 7814-15,0.8070000000000002,16.14,GlC,7053413054395507091,2265257005696474203
[PFR2013] NGC1400 GC54,54.842883,-18.708661,GlC,-4793481193295027894,2382669523660159771
[HCH99] 154,201.3875,-72.98472222222222,GlC,3672520857918905038,4952848394927174134
[PS2008] KK 221-24n,207.18166666666667,-46.98305555555556,GlC,4506755943805188746,5847824997421893030
[LHL2013] 547,148.95666666666665,69.6823611111111,GlC,-3218818234064457026,7957764137118019036
[LFB2001] C-065,190.01491666666664,-11.61647222222222,GlC,-7784917728610007016,-4444538372854629437
[R2001b] f2.GC-28,201.37566666666663,-43.11519444444445,GlC,3384100103914706694,-7104313972192938230
[PFF2004] gc  59,201.41513738963,-43.06706801655,GlC,3219365257494871500,7576608412794139579
[VHH81] 123,201.2496625,-43.152388888888886,GlC,-6863984807669289496,6183480360182692648
[HSS2021] 311153,202.07687500000003,-42.55347222222222,GlC,227109535760134031,3186779102079806845
[HGH2004] 201.52664-43.01059,201.52665272842,-43.0105941994,GlC,-4169267329434301488,5933834170778549872
[NSB2008] 118,177.76125,-28.76502777777777,GlC,-8469852032479594975,-6115967961641081770
[JPB2009] 187.4630550+13.4391470,187.46305,13.439262,GlC,1854335420256641485,8740158356402725048
[JPB2009] 187.6768988+9.0178609,187.6768988,9.0178609,GlC,848439223816680217,1698112808033730527
[HGH92] G302,201.22194888794,-43.07633938524,GlC,879336581029512340,-7224941797936965000
[HGH2004] 201.44127-42.95560,201.44125631164,-42.95560628325,GlC,-3394586320823091339,-5986208173937522347
[MKZ2003] OID   24,187.42041666666665,8.033333333333333,GlC,7780540427152291726,-4738634030477109022
[MKZ2003] OID   47,187.4225,8.046944444444446,GlC,2268896225176169272,-1176719936778082257
[MKZ2003] OID  167,187.4275,7.959444444444448,GlC,-3007088777982473505,8174122458860112907
[MKZ2003] OID  192,187.42833333333328,7.973611111111114,GlC,-8724404216577741275,-7110466540709341871
[MKZ2003] OID  273,187.4325,7.954444444444444,GlC,-8257511374978479622,8337860399871042866
[MKZ2003] OID  300,187.4333333333333,7.944166666666668,GlC,4865866422007698644,7924551189853229122
[MKZ2003] OID  126,187.4258333333333,7.970555555555555,GlC,940328456649420741,-2194243539145692886
[MKZ2003] OID  520,187.44125,7.9494444444444445,GlC,5295715019346246254,991124720927598618
[MKZ2003] OID  492,187.4404166666666,8.00388888888889,GlC,316650899576069977,5186520005516579333
[MKZ2003] OID  633,187.445,7.954166666666667,GlC,-9167628011552218541,4958711990696838716
[MKZ2003] OID  770,187.45,8.053888888888888,GlC,8227578498315273450,-6962610093890421353
[MKZ2003] OID  597,187.44416666666663,7.961666666666667,GlC,8151066015390910965,-8577347578816983126
[MKZ2003] OID 1070,187.46958333333333,7.993333333333335,GlC,7107691154416608484,2539609971841508829
[MKZ2003] OID 1083,187.47125,7.997777777777778,GlC,-4133943501411122420,-4457154639603973315
[MKZ2003] OID  472,187.43966666666665,7.939833333333333,GlC,-6638828303110621650,-4853728934938779375
[JPB2009] 190.9307881+11.5598345,190.93020833333333,11.559722222222224,GlC,-6136392755129518404,-6059621993872342572
[HSS2021] 265203,201.657,-43.17794444444444,GlC,-380369515397865158,-4587015581103955394
[JPB2009] 186.2596777+12.8888085,186.2596777,12.8888085,GlC,-8561402023137635187,-6929115590640610691
[JPB2009] 187.3893773+8.0175139,187.3893773,8.0175139,GlC,-7382090283413682227,7262901614743343855
[JPB2009] 187.7106669+12.3847979,187.7106669,12.3847979,GlC,59410116604612658,6606884281022885324
[JPB2015] 054.2316191-35.5187767,54.2316191,-35.5187767,GlC,6847494449818982459,-5438323781079290594
[JPB2015] 054.1240261-34.9793141,54.1240261,-34.9793141,GlC,-6045305582403443496,-4070012162315691044
[SRH2010] 92  25,54.57104166666666,-35.46797222222222,GlC,426508157573441489,4285139744004867471
[DRG2004] 81:24,54.54175,-35.42594444444445,GlC,-1626624030108020063,-1886488670561444380
[JPB2015] 054.6000301-35.4679992,54.6000301,-35.4679992,GlC,-4291813125097895948,-6739450939522120603
[SSA2010] 2035,23.6105198034,30.76321253812999,GlC,-1462602663880138493,-724217673273031726
[CBR2007] J150625.16+554606.95,226.6048333333333,55.76859722222221,GlC,-3356968911675769160,394759220740308764
