main_id,ra,dec,otype
C 1405-594,212.34,-59.725,OpC
ESO 429-2,113.34583333333335,-28.20472222222222,OpC
[HS66] 220,79.600625,-69.87824166666665,OpC
BMG 254,92.72041666666667,-67.45972222222223,OpC
BMG 213,90.7375,-67.53805555555556,OpC
BMG 223,91.02708333333332,-67.91388888888889,OpC
BMG 113,87.64791666666665,-68.18333333333334,OpC
BMG 120,87.73416666666667,-68.41722222222222,OpC
BMG 135,88.07750000000001,-68.6111111111111,OpC
BMG  52,86.48625,-67.79805555555555,OpC
BMG  57,86.51583333333333,-68.11194444444443,OpC
BMG 107,87.44041666666666,-68.04833333333333,OpC
BMG 180,89.34666666666668,-67.51333333333334,OpC
BMG 171,88.94541666666667,-67.81444444444445,OpC
BMG 209,90.53041666666667,-67.45472222222223,OpC
BMG 127,88.00250000000001,-67.40416666666667,OpC
BMG 145,88.27833333333332,-67.41861111111112,OpC
KMHK 1181,84.704,-70.71375,OpC
NAME SH 2-106 IR Cluster,306.8458333333333,37.38,OpC
KMHK  314,74.09525000000001,-68.9678638888889,OpC
[GKK2003] O161,85.37500000000001,-69.56666666666666,OpC
C 1832+051,278.725,5.15,OpC
NAME IRAS 02054+6011 Stellar Group,32.25416666666666,60.42166666666667,OpC
NAME IRAS 02497+6217 Stellar Group,43.43333333333334,62.49,OpC
C 1806-240,272.4625,-23.828333333333333,OpC
[KPS2012] MWSC 1644,139.05,-36.615,OpC
[KPS2012] MWSC 3034,285.135,-0.47,OpC
NGC   371,15.854166666666668,-72.07333333333332,OpC
NGC   422,17.35208333333333,-71.76638888888888,OpC
[RZ2005]  22,10.052791666666668,-72.69858333333333,OpC
NGC  2116,86.81308333333332,-68.50798055555555,OpC
[RZ2005] 173,17.057375,-73.25750000000001,OpC
KMHK  984,82.44166666666668,-71.0,OpC
[MCM2005b] 43,210.11666666666667,-60.98833333333334,OpC
[MCM2005b] 45,211.39166666666665,-62.09,OpC
[MCM2005b] 48,211.9708333333333,-61.29833333333333,OpC
[MCM2005b] 67,239.6375,-53.973333333333336,OpC
[MCM2005b] 73,243.0041666666667,-51.36833333333333,OpC
[MCM2005b] 82,253.2333333333333,-44.43333333333333,OpC
[MCM2005b] 84,256.1583333333333,-42.303333333333335,OpC
[MCM2005b] 85,256.0916666666666,-42.25166666666667,OpC
[MCM2005b] 11,281.67083333333323,-2.735,OpC
[MCM2005b] 12,281.94999999999993,-1.9416666666666664,OpC
[HS66]  14,69.0,-67.73333333333333,OpC
NGC  5120,201.41251,-63.46667,OpC
KMHK  284,73.8375,-69.94166666666668,OpC
[GKK2003] O121,81.8,-70.56666666666666,OpC
[HS66] 339,82.94166666666666,-67.3,OpC
[GKK2003] O168,84.325,-69.31666666666666,OpC
[GKK2003] O232,85.575,-67.4,OpC
BMG  12,85.87083333333334,-67.44833333333334,OpC
