RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,FG,e_FG,Gmag,FBP,e_FBP,BPmag,FRP,e_FRP,RPmag,BP-RP,RV,e_RV,Vbroad,GRVSmag,QSO,Gal,NSS,XPcont,XPsamp,RVS,EpochPh,EpochRV,MCMCGSP,MCMCMSC,And,Teff,logg,[Fe/H],Dist,A0,HIP,PS1,SDSS13,SKYM2,TYC2,URAT1,AllWISE,APASS9,GSC23,RAVE5,2MASS,RAVE6,RAJ2000,DEJ2000
48.80012197135,4.75097046922,3151440843434624,0.3186,0.3022,0.221,0.3488,1.622,1.569,0.505,-0.41,0.425,1.002,231.1769,0.96403,19.777506,125.79,6.9473,20.089397,138.78,8.3589,19.392094,0.697304,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113700488000821600,1237667227692892416,,,,,,N9VS000893,,,,48.80011497394,4.75097229141
48.75099579692,4.73293352345,3151475203286144,1.0905,0.8931,1.6904,1.0583,1.828,-1.175,1.865,1.4,1.385,1.516,107.10985,1.1727,20.612793,56.883,18.367,20.951082,110.33,9.267,19.64114,1.309942,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113670487509599904,1237667227692892672,,,,,,N9VS003831,,,,48.75100103659,4.7329273
48.76764861624,4.74749810364,3151509563974016,2.747,1.7099,,,,,,,,,76.38905,1.2696,20.97979,21.085,6.4593,22.02861,114.61,12.18,19.599878,2.428732,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113690487676007456,1237667227692892672,,,,,,,,,,48.76764861624,4.74749810364
48.74644479773,4.73476255405,3151548218172416,0.0412,0.0341,0.768,0.0435,9.012,5.514,0.059,-7.127,0.045,1.093,9105.47975,4.0399,15.78911,4591.9,17.346,16.183569,6477.6,17.726,15.219361,0.964208,,,,,0,0,0,1,0,0,0,0,1,1,0,5137.9,4.3903,-1.3144,1182.6388,0.0056,,113680487464232160,1237667227692892160,,,URAT1-474011100,J031459.14+044405.1,14733,N9VS000827,,03145913+0444051,,48.74642020534,4.73479423162
48.74373074727,4.73585718885,3151543922644736,0.181,0.1609,0.1148,0.2037,4.099,2.887,0.271,-2.909,0.225,0.996,536.6118,1.406,18.863216,268.83,10.502,19.264832,371.33,9.2767,18.323483,0.941349,,,,,0,0,0,0,0,0,0,0,1,0,0,5045.1,4.7933,-1.8909,2509.0024,0.0026,,113680487437063472,1237667227692892160,,,,,,N9VS000828,,,,48.7437178706,4.73587011976
48.7446935124,4.7426165826,3151543922647424,0.1943,0.1729,0.9203,0.2101,6.566,6.519,0.3,-0.782,0.24,1.025,499.18803,1.4067,18.941706,156.49,10.07,19.852352,508.65,10.51,17.981838,1.870514,,,,,0,0,0,0,0,0,0,0,1,0,0,3615.9,4.6334,-1.353,675.2175,0.0157,,113690487446611568,1237667227692892416,,,,J031458.71+044433.1,,N9VS000866,,03145871+0444337,,48.74466443993,4.74262005769
48.75732854423,4.74564001812,3151582577910144,0.0365,0.0318,0.8485,0.0393,25.476,22.353,0.05,-12.223,0.042,0.93,8140.49064,5.0418,15.910741,4039.3,18.745,16.32277,5930.8,18.199,15.315107,1.007662,,,,,0,0,0,1,0,0,0,0,1,1,0,5500.8,4.612,-0.8359,930.4116,0.3665,,113690487572795216,1237667227692892160,,,URAT1-474011103,J031501.75+044444.2,14734,N9VS000878,,03150173+0444443,,48.75722885622,4.74569434111
48.76158813293,4.75309038753,3151578283444224,14.1474,20.3185,,,,,,,,,83.30341,1.4285,20.88571,,,,129.21,2.2334,19.469652,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113700487615614160,1237667227692892928,,,,J031502.75+044510.9,,,,,,48.76158813293,4.75309038753
48.77708039387,4.7468186874,3151612642242560,1.902,1.5786,,,,,,,,,77.82093,1.2453,20.959625,27.012,1.429,21.759657,39.475,15.204,20.75708,1.002577,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113690487770616624,1237667227692892672,,,,,,N9VS003890,,,,48.77708039387,4.7468186874
48.77541337373,4.74807914778,3151612642243072,0.9743,0.8874,1.8329,1.0465,3.487,3.458,1.95,0.448,1.436,1.247,100.30832,1.037,20.684025,38.339,8.4518,21.379429,121.83,14.861,19.533514,1.845915,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113690487754048128,1237667227692892672,,,,J031506.08+044452.5,,N9VS003896,,,,48.77539795325,4.74807715539
48.78665055615,4.75668274625,3151651296892416,0.3807,0.5343,0.3924,0.4001,11.995,8.822,0.558,-8.127,0.672,0.991,310.00958,2.0498,19.45893,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,14735,N9VS000911,,,,48.78661121148,4.7567188667
48.78617515638,4.75688369213,3151651297385344,0.0294,0.026,0.3421,0.0325,12.823,8.365,0.042,-9.718,0.033,0.942,11396.48984,5.1353,15.545439,5321.0,20.768,16.02355,8807.2,22.044,14.885806,1.137744,,,,,0,0,0,1,0,0,0,0,1,1,0,5279.4,4.1616,-0.8001,1499.8623,0.456,,113700487861468704,1237667227692892160,,,URAT1-474011114,J031508.68+044524.7,14735,N9VS000911,,03150867+0445248,,48.78613784865,4.75692688533
48.81737964413,4.75951883731,3151823096112256,0.0184,0.0168,0.6879,0.0208,7.13,6.29,0.027,-3.357,0.022,1.017,31170.90057,8.7218,14.452993,16630.0,25.637,14.786326,20815.0,22.168,13.951957,0.83437,12.14,9.52,,13.682512,0,0,0,1,1,0,0,0,1,1,0,6078.1,4.1703,-0.3755,1316.7917,0.3346,,113710488173331808,1237667227692892160,,,URAT1-474011123,J031516.16+044534.2,14736,N9VS000101,,03151616+0445342,,48.81735158998,4.75953375789
48.80721396577,4.75758397725,3151818800557952,0.1639,0.1563,0.6389,0.1806,3.708,2.347,0.247,-2.871,0.213,0.902,588.48065,1.3778,18.763037,214.17,13.763,19.511633,513.58,10.582,17.971376,1.540256,,,,,0,0,0,0,0,0,0,0,1,0,0,4113.7,5.0045,-1.5541,879.079,0.0024,,113700488071889520,1237667227692892416,,,,J031513.72+044527.1,,N9VS000909,,03151374+0445274,,48.80720349704,4.75759673695
48.83795668394,4.772080059,3151887520156032,0.9802,0.7447,0.4291,0.9621,38.237,37.424,1.517,-7.842,1.028,1.055,116.14426,0.89249,20.524872,30.433,5.7939,21.630196,161.82,34.646,19.225344,2.404852,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113720488378336992,1237667227692892160,,,,,,N9VS003985,,,,48.8377897744,4.77211491102
48.84080504262,4.77642459465,3151891815769984,0.3018,0.2713,5.9794,0.3515,73.163,60.87,0.44,-40.592,0.36,14.788,42636.39372,228.71,14.112916,14227.0,29.773,14.955789,53095.0,41.698,12.935254,2.020535,41.64,3.14,,12.434724,0,0,0,1,1,0,0,0,0,1,0,,,,,,,113730488406932256,1237667227692892160,,,URAT1-474011131,J031521.77+044635.3,14737,N9VS000084,,03152172+0446357,,48.84053356521,4.77660500456
48.84160401088,4.78141074389,3151956239519360,0.1007,0.0952,0.8903,0.1164,19.702,16.627,0.141,-10.569,0.124,1.044,1341.13883,1.7663,17.868683,445.3,13.254,18.716902,1288.7,8.389,16.972504,1.744398,,,,,0,0,0,0,0,0,0,0,1,1,0,3992.7,4.3554,-0.4049,1444.7919,0.2127,,113730488415558160,1237667227692892416,,,URAT1-474011132,J031521.99+044652.8,,N9VS000992,,03152196+0446531,,48.8415298537,4.78145771872
48.84222810774,4.78167589724,3151956240565120,0.7353,0.7051,0.3618,0.8673,4.716,1.709,1.284,-4.395,1.034,0.974,101.55767,0.93852,20.670586,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113730488422028480,1237667227692892416,,,,,,,,,,48.84222048563,4.78169543163
48.81487244864,4.7808775953,3152059318734080,0.1707,0.1498,1.299,0.1981,7.847,-1.675,0.237,-7.666,0.199,0.924,632.34181,1.439,18.684988,181.72,9.5925,19.69003,621.54,20.055,17.764221,1.925808,,,,,0,0,0,0,0,0,0,0,1,0,0,3593.4,4.5075,-1.6905,553.0546,0.0049,,113730488148517504,1237667227692892416,,,,J031515.56+044651.2,,N9VS000988,,03151555+0446511,,48.8148799198,4.78091166772
48.80549479956,4.78548430961,3152132333720832,0.0139,0.0118,2.4384,0.0155,37.596,-17.527,0.018,-33.261,0.014,1.012,74844.2276,15.16,13.501971,36905.0,31.627,13.920821,54035.0,29.536,12.916202,1.00462,-66.93,2.68,,12.655389,0,0,0,0,0,0,0,0,1,1,0,5282.9,4.447,-0.6302,400.4206,0.1857,,113740488055013072,1237667227692892160,,,URAT1-474011120,J031513.32+044707.8,14738,N9VS000075,,03151333+0447081,,48.80557297171,4.78563213402
48.80354925632,4.78450614927,3152128038396544,0.3,0.2434,0.4579,0.33,1.728,0.89,0.399,-1.482,0.317,0.991,293.19742,1.0288,19.519466,111.64,7.4861,20.219025,258.04,13.555,18.718668,1.500357,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113740488035101824,1237667227692892160,,,,,,N9VS006707,,,,48.80354528882,4.78451273421
48.80560800414,4.79258247578,3152128038330624,0.4296,0.369,0.543,0.4802,13.515,13.113,0.584,-3.273,0.484,0.991,180.39356,1.0183,20.046814,37.437,7.3362,21.405304,211.52,7.9441,18.934505,2.470798,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113750488055751536,1237667227692892672,,,,J031513.33+044733.5,,N9VS004062,,03151332+0447330,,48.80554952001,4.79259702028
48.80510909333,4.79504605558,3152128038331648,0.6012,0.5654,1.6776,0.713,2.182,1.913,1.076,1.049,0.905,1.048,128.01299,0.87567,20.419231,24.947,8.28,21.845991,131.25,9.6068,19.452648,2.393343,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113750488050864496,1237670015126602240,,,,,,N9VS004071,,,,48.80510056085,4.79504139419
48.80130830446,4.79677888383,3152128038332032,0.2703,0.2454,3.0469,0.3104,10.034,-1.944,0.371,-9.844,0.318,1.035,331.06374,1.1989,19.387589,48.719,5.0321,21.119295,434.25,10.213,18.153543,2.965752,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113750488012996576,1237670015126602240,,,,J031512.31+044748.4,,N9VS004077,,03151236+0447484,,48.80131697577,4.79682263338
48.83805480774,4.79574847755,3152201053233152,0.0288,0.0262,0.5441,0.0338,5.371,3.307,0.041,-4.233,0.035,0.963,12281.60404,5.0182,15.46423,6347.6,16.717,15.83202,8467.1,12.552,14.928561,0.903459,,,,,0,0,0,1,0,0,0,0,1,1,0,5392.3,4.2862,-0.7921,1431.2437,0.0515,,113750488380305328,1237670015126667264,,,URAT1-474011130,J031521.13+044744.6,14739,N9VS000072,,03152113+0447447,,48.83804005712,4.79576728889
48.81155742769,4.79825624076,3152231117548032,0.6977,0.5617,0.6822,0.724,6.562,5.984,1.071,-2.693,0.806,1.047,125.49992,0.84823,20.440758,37.2,6.2829,21.41218,154.19,11.133,19.277742,2.134438,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113750488114938352,1237670015126602240,,,,J031514.78+044753.4,,N9VS004087,,,,48.81153073826,4.7982682075
48.7375722875,4.74573701611,3152299836892288,0.6902,0.7994,-0.0577,0.8248,5.073,0.357,1.345,-5.06,1.632,0.947,108.84784,1.0611,20.595318,70.323,14.135,20.720804,96.012,16.929,19.79208,0.928724,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113690487375805344,1237667227692892416,,,,,,N9VS000874,,,,48.73757069669,4.74575950722
48.76050727071,4.77060981552,3152437275852928,0.0538,0.0474,1.0983,0.0591,11.849,7.286,0.078,-9.344,0.062,1.092,3963.26475,2.5886,16.692234,1573.6,12.865,17.346273,3357.6,9.4607,15.932837,1.413436,,,,,0,0,0,1,0,0,0,0,1,1,0,4592.8,4.599,-0.0504,898.2146,0.3627,,113720487604805168,1237667227692892160,,,URAT1-474011105,J031502.52+044614.2,,N9VS000957,,03150251+0446142,,48.76047477724,4.77065134545
48.76873572551,4.77674726836,3152475931105792,0.0131,0.0111,2.9923,0.014,12.654,-1.028,0.019,12.613,0.014,0.951,880772.67814,170.22,10.825208,506450.0,269.91,11.077208,544740.0,239.22,10.407418,0.66979,49.57,0.42,9.5377,10.240091,0,0,0,1,1,0,0,0,1,1,0,6644.4,3.98,-0.8989,335.1977,0.3001,,,1237667227692892160,,59-367-1,URAT1-474011108,J031504.49+044636.1,14740,N9VS000085,,03150449+0446360,,48.76874031119,4.77669121199
48.71038643645,4.76591890199,3152579010358528,6.1462,6.0577,,,,,,,,,61.07011,2.5098,21.222795,166.33,12.35,19.786125,557.17,21.108,17.882935,1.903191,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,113710487103529536,1237667227692826880,,,,J031450.50+044557.0,,N9VS000946,,03145049+0445571,,48.71038643645,4.76591890199
48.70648436679,4.77167331529,3152574714806656,0.5538,0.5532,-1.6496,0.6546,2.612,-2.411,1.108,-1.004,1.052,0.94,132.24371,1.4182,20.38393,61.298,8.0085,20.86992,49.254,9.9585,20.516794,0.353127,,,,,1,0,0,0,0,0,0,0,0,0,0,,,,,,,113720487064616448,1237667227692826880,,,,J031449.53+044618.1,,N9VS000959,,,,48.70649511915,4.77167777699
48.72164950847,4.77381134422,3152613369568640,7.599,8.6389,,,,,,,,,58.91027,1.8694,21.261889,521.57,41.675,18.545269,1167.4,32.223,17.079863,1.465406,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,113720487216509008,1237667227692826880,,,URAT1-474011096,J031453.19+044625.6,,N9VS000973,,03145318+0446258,,48.72164950847,4.77381134422
48.73493063821,4.79953712326,3152815232983424,0.0666,0.0614,1.7744,0.0768,19.049,4.866,0.098,-18.417,0.081,1.003,2612.026,2.3895,17.144922,721.27,12.545,18.193293,2782.2,13.514,16.136944,2.056349,,,,,0,0,0,1,0,0,0,0,1,1,0,3627.6,4.3194,-0.789,562.9319,0.5005,,113750487349049920,1237667227692826880,,,URAT1-474011098,J031456.38+044758.3,,N9VS001056,,03145637+0447584,,48.73490893573,4.79961897664
48.7300849265,4.80754180947,3152815232985216,0.3835,0.3805,0.057,0.4444,4.425,2.79,0.614,-3.434,0.534,1.062,206.7547,0.9904,19.898727,95.714,7.7962,20.386099,149.9,8.4271,19.308397,1.077702,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113760487300259536,1237670015126602240,,,,J031455.16+044828.0,,N9VS001083,,,,48.73007248114,4.8075570716
48.7376141271,4.81114595738,3152819528151936,2.6555,3.3785,,,,,,,,,81.97429,1.5649,20.903173,25.321,10.554,21.829832,181.69,15.216,19.099598,2.730234,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113770487376163872,1237670015126602240,,,,J031457.01+044839.8,,N9VS004134,,,,48.7376141271,4.81114595738
48.77356060283,4.78909111076,3152849592719488,0.5324,0.467,-0.0458,0.5679,2.873,-1.336,0.835,-2.543,0.697,1.007,140.41065,0.96049,20.318867,90.118,12.157,20.451515,104.92,8.3476,19.695711,0.755804,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113740487735817296,1237667227692892416,,,,,,N9VS001026,,,,48.77356655992,4.78910241417
48.76692264109,4.79335658754,3152918312313600,0.332,0.2874,0.9988,0.3458,3.072,-2.346,0.506,1.983,0.396,0.995,244.61726,1.0665,19.716148,62.156,8.2124,20.854841,257.46,11.454,18.721113,2.133728,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113750487669122448,1237667227692892416,,,,J031504.06+044735.8,,N9VS004066,,03150404+0447359,,48.76693310418,4.79334777465
48.78259725985,4.80234747123,3152956967499008,1.8814,2.0583,1.1273,2.62,10.017,8.732,2.758,-4.909,2.257,0.918,91.30404,1.1995,20.786142,60.558,12.031,20.883108,80.825,17.836,19.979027,0.904081,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113760487825833280,1237670015126601984,,,,,,N9VS001067,,,,48.78255831273,4.80236928696
48.81062251069,4.80876389247,3152987031677312,0.7491,0.6905,0.9634,0.8679,6.902,2.528,1.303,-6.422,0.963,1.023,113.32658,1.0319,20.551537,50.056,8.2187,21.089907,68.342,9.6284,20.161173,0.928734,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113770488105880944,1237670015126601984,,,,,,N9VS001086,,,,48.81061123463,4.8087924356
48.8099030698,4.81195993736,3153021393308416,4.0519,13.6065,,,,,,,,,74.06012,2.0147,21.013407,31.722,18.655,21.585144,97.453,15.455,19.775904,1.80924,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113770488098414880,1237670015126602496,,,,J031514.39+044843.3,,,,,,48.8099030698,4.81195993736
48.79525040699,4.81716741183,3153055751351296,0.2533,0.2293,1.6881,0.2898,23.645,2.519,0.356,-23.51,0.299,1.004,333.41237,1.0414,19.379913,52.693,8.5442,21.034159,408.23,13.269,18.220627,2.813532,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113780487951921104,1237670015126601984,,,,,,N9VS007009,,03151086+0449019,,48.79523917114,4.817271901
48.79374110143,4.81919317347,3153060046869120,5.1417,4.6327,,,,,,,,,58.15142,1.3575,21.275967,416.4,21.004,18.789772,918.94,37.358,17.339682,1.45009,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,113780487937013520,1237670015126601984,,,URAT1-475011216,,,N9VS001119,,03151049+0449089,,48.79374110143,4.81919317347
48.78589577975,4.81524168885,3153055751273344,14.5722,8.6165,,,,,,,,,58.67507,1.5169,21.266233,74.582,18.803,20.65696,271.29,24.571,18.66433,1.99263,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113770487858368768,1237670015126601984,,,,J031508.61+044854.8,,N9VS004150,,03150859+0448547,,48.78589577975,4.81524168885
48.76399806636,4.82519102324,3153227549968512,0.3743,0.3484,1.0655,0.4546,11.466,9.083,0.579,6.998,0.516,0.997,217.03566,1.1041,19.846039,62.531,12.834,20.848305,265.69,31.388,18.686945,2.16136,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113790487639760672,1237670015126602240,,,,J031503.33+044930.6,,N9VS004197,,,,48.76395755428,4.82515992291
48.78921398355,4.82847957043,3153300564824576,0.0565,0.0488,0.0774,0.0631,7.134,4.218,0.08,-5.754,0.063,0.953,3389.23206,2.8266,16.862114,1628.5,10.017,17.309101,2519.2,10.864,16.244743,1.064358,,,,,0,0,0,1,0,0,0,0,0,1,0,,,,,,,113790487891804640,1237670015126601984,,,URAT1-475011214,J031509.40+044942.1,,N9VS001137,,03150940+0449427,,48.78919517085,4.82850514467
48.76782946911,4.83985766058,3153330629066752,0.15,0.1413,0.3846,0.1806,2.53,-0.138,0.211,-2.526,0.186,1.084,770.51648,1.3325,18.470411,375.16,9.9459,18.902992,547.22,7.9905,17.902485,1.000507,,,,,0,0,0,0,0,0,0,0,1,0,0,5155.7,4.7955,-1.9453,2251.7825,0.0076,,113800487677998304,1237670015126601728,,,,,,N9VS001170,,,,48.76783008444,4.83986888782
48.76509558339,4.84094704237,3153334924563072,0.0346,0.0319,0.5557,0.0416,4.433,4.099,0.048,-1.687,0.041,1.064,8836.84166,3.8096,15.821624,4631.7,13.119,16.174198,6053.7,10.427,15.292847,0.881351,,,,,0,0,0,1,0,0,0,0,1,1,0,5580.0,4.2516,-0.9798,1800.8466,0.1415,,113800487650749568,1237670015126601728,,,URAT1-475011206,J031503.62+045027.3,14741,N9VS001175,,03150361+0450273,,48.76507729865,4.84095454185
48.77562637318,4.84380599726,3153364988806272,0.7651,0.8095,,,,,,,,,631.61047,12.146,18.686243,155.15,10.349,19.861654,1154.2,7.2337,17.09216,2.769495,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113810487755912992,1237670015126601984,,,URAT1-475011210,J031506.14+045037.5,,N9VS001182,,03150614+0450376,,48.77562637318,4.84380599726
48.77731094373,4.84750748616,3153364988807168,0.1686,0.158,1.1457,0.2023,6.263,5.646,0.239,-2.711,0.211,0.952,559.01936,1.3162,18.8188,157.79,11.987,19.843348,581.29,8.0293,17.836905,2.006443,,,,,0,0,0,0,0,0,0,0,1,0,0,3504.2,4.612,-1.284,552.2655,0.0087,,113810487772727456,1237670015126601984,,,,J031506.55+045051.0,,N9VS001192,,03150653+0450513,,48.77728575961,4.84751953443
48.59333407279,4.72164793936,3153468068108160,0.3722,0.348,4.2297,0.4124,7.677,6.976,0.535,3.204,0.455,1.037,237.20885,1.0201,19.74954,38.098,7.862,21.38629,339.22,10.691,18.421701,2.964588,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113660485933406432,1237667227692826624,,,,,,N9VS003790,,03142239+0443181,,48.59330296301,4.72163369825
48.59899440833,4.72510260661,3153472363046400,0.3774,0.3521,0.2713,0.4139,2.072,1.832,0.552,-0.969,0.477,0.985,205.64313,0.91234,19.904581,70.866,10.538,20.712444,207.56,9.0697,18.95505,1.757395,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113670485989780576,1237667227692826880,,,,J031423.77+044330.4,,N9VS003807,,,,48.59898623777,4.72510691179
48.59285101952,4.73117780815,3153472363558144,0.4146,0.413,0.3354,0.4848,6.449,-2.933,0.709,-5.744,0.643,1.098,213.9969,1.0098,19.86135,49.457,6.8232,21.10298,278.69,10.177,18.635094,2.467886,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113670485928577904,1237667227692826880,,,,J031422.28+044352.4,,N9VS003827,,03142229+0443525,,48.59286410141,4.73120333595
48.63408817993,4.73877017316,3153575442396800,32.8963,15.7763,,,,,,,,,91.4387,1.6825,20.784542,52.337,12.105,21.041515,68.238,32.644,20.162832,0.878683,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113680486340696992,1237667227692827136,,,,,,N9VS003862,,,,48.63408817993,4.73877017316
48.63927116221,4.74477517099,3153571147212160,0.0848,0.0799,0.6529,0.0968,9.336,2.155,0.116,-9.084,0.105,0.987,1773.5574,2.1813,17.565254,677.86,10.814,18.260698,1556.6,16.054,16.767464,1.493235,,,,,0,0,0,1,0,0,0,0,1,1,0,4244.7,4.6729,-0.2355,1027.868,0.0095,,113690486392724192,1237667227692826624,,,URAT1-474011070,J031433.42+044441.1,,N9VS000876,,03143342+0444412,,48.63926155234,4.74481554295
48.63280557354,4.74693913821,3153575442738816,0.0362,0.0349,0.3699,0.042,3.493,2.958,0.048,-1.858,0.043,1.005,8962.07686,4.2948,15.806345,4650.9,21.316,16.1697,6208.0,13.999,15.265522,0.904179,,,,,0,0,0,1,0,0,0,0,1,1,0,5470.2,4.2451,-1.3509,1710.607,0.1372,,113690486328046768,1237667227692826624,,,URAT1-474011066,J031431.87+044448.9,14743,N9VS000884,,03143186+0444489,,48.63279238156,4.74694739445
48.56814120365,4.74348905313,3153742946020864,0.3443,0.326,-0.151,0.3695,8.025,3.49,0.549,-7.227,0.474,1.006,243.05996,1.1358,19.723083,82.588,13.083,20.546246,255.66,14.222,18.728748,1.817497,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113690485681472640,1237667227692761856,,,,J031416.36+044436.6,,N9VS003883,,,,48.56812564044,4.74352117136
48.61902673395,4.76520956535,3153846025067904,0.0129,0.0124,0.3997,0.015,7.338,4.202,0.017,-6.015,0.015,1.081,174918.19389,60.984,12.580279,68185.0,60.98,13.254317,152570.0,82.292,11.789191,1.465126,34.88,2.04,,11.464638,0,0,0,0,0,1,0,0,0,1,0,,,,,,,113710486190258688,1237667227692826624,,,URAT1-474011063,J031428.56+044554.7,14744,N9VS000090,,03142856+0445547,,48.61900799267,4.76523630014
48.61669605711,4.76498880588,3153850320691456,4.5244,5.8473,,,,,,,,,77.43869,2.5956,20.964972,149.19,19.795,19.904228,435.9,33.935,18.149435,1.754793,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,113710486167018432,1237667227692826624,,,,,,,,03142800+0445540,,48.61669605711,4.76498880588
48.60317902837,4.7773991724,3153914744605440,0.1164,0.1066,1.4226,0.1323,4.194,2.104,0.157,-3.629,0.136,1.131,1286.47016,2.0325,17.913868,319.37,7.6744,19.077806,1446.7,12.988,16.846964,2.230843,,,,,0,0,0,0,0,0,0,0,1,1,0,3749.4,4.6874,-0.1525,593.2206,0.7737,,113730486031763328,1237667227692826624,,,URAT1-474011060,J031424.76+044638.6,,N9VS000983,,03142475+0446385,,48.60316964607,4.77741529966
48.60544512119,4.77730875389,3153914744721280,0.7416,0.6601,-0.2163,0.7705,7.694,-5.282,1.166,-5.594,1.01,0.964,108.33993,0.92812,20.600395,25.132,5.3471,21.837986,125.73,12.136,19.499325,2.338661,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113730486054763248,1237667227692826624,,,,,,N9VS004004,,,,48.60546868002,4.77733361645
48.66326264193,4.75816546215,3153983464075648,0.2861,0.2725,0.1265,0.3221,7.205,-0.012,0.455,-7.205,0.397,0.956,300.75701,1.1249,19.491827,161.14,8.2741,19.820522,194.95,11.102,19.023094,0.797428,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113710486632320288,1237667227692826880,,,,,,N9VS000915,,,,48.66326269385,4.75819748622
48.66202389663,4.76205417995,3153987759597568,0.0688,0.0683,11.7437,0.0807,101.069,65.529,0.096,-76.947,0.088,1.061,3097.11591,4.6503,16.959972,421.95,14.107,18.775381,4208.2,14.894,15.687667,3.087714,,,,,0,0,0,1,0,0,0,0,0,1,0,,,,,,,113710486619275040,1237667227692826880,,,URAT1-474011081,J031438.86+044543.7,,N9VS000936,,03143882+0445444,,48.66173164841,4.76239616811
48.63495345603,4.76476642782,3154017823816192,0.3352,0.3117,1.039,0.3806,9.066,8.866,0.432,-1.89,0.373,2.881,1154.2677,10.937,18.0316,449.19,19.332,18.70748,1358.5,15.128,16.915264,1.792215,,,,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,113710486349398160,1237667227692826624,,,URAT1-474011069,J031432.38+044553.1,,N9VS000943,,03143238+0445531,,48.63491391282,4.76477482667
48.6629065042,4.76774413832,3154090838526208,41.2958,16.8557,,,,,,,,,71.76649,2.1519,21.047562,38.75,12.836,21.367853,87.39,16.45,19.894245,1.473608,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113720486628441760,1237667227692827392,,,,J031439.18+044604.1,,,,,,48.6629065042,4.76774413832
48.6535905578,4.7806846934,3154155265209216,0.6331,0.5981,1.2807,0.729,8.422,6.388,1.12,-5.489,1.033,1.061,150.95734,1.1815,20.24023,43.673,6.7036,21.238014,182.74,8.5919,19.093332,2.144682,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113730486535647264,1237667227692827136,,,,J031436.87+044650.4,,N9VS004014,,,,48.65356206829,4.78070908758
48.67250790342,4.7859996652,3154189622514944,3.108,2.8925,,,,,,,,,87.75768,1.2726,20.829153,151.21,14.331,19.889605,354.88,14.421,18.37268,1.516924,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,113740486724763664,1237667227692826880,,,,J031441.40+044709.5,,N9VS001013,,03144141+0447097,,48.67250790342,4.7859996652
48.66867679833,4.78424390336,3154189622514304,0.3964,0.389,-0.5807,0.4619,11.722,8.801,0.654,-7.743,0.609,1.046,201.16074,1.2482,19.928509,94.862,7.6664,20.395813,118.63,9.5052,19.562407,0.833406,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,113740486686331584,1237667227692826880,,,,,,N9VS001007,,,,48.66863754798,4.78427831738
