main_id,ra,dec,otype,framework_id
KMHK  509,76.22933333333333,-66.17762777777779,OpC,-8551446710101879234
BMG 208,90.47833333333332,-68.49583333333334,OpC,7563388399095065341
BMG 247,92.2575,-68.48805555555556,OpC,-1161009261912738534
BMG 259,93.18833333333336,-68.41972222222223,OpC,-7819152756448771664
OCSN 51,66.09,21.829999999999995,OpC,1606514292496400779
OCSN 66,85.41,-1.89,OpC,1211501347978505495
[GKK2003] O067,76.14999999999999,-70.9,OpC,8571843225984751366
OCSN 71,89.37,-7.790000000000001,OpC,-3679000064010877675
[GKK2003] O113,84.25,-70.11666666666666,OpC,-2242887729208170115
[GKK2003] O120,82.275,-70.38333333333334,OpC,3157023607950234340
[GKK2003] O123,87.2,-70.06666666666666,OpC,6575351291315809950
[GKK2003] O140,81.67500000000001,-69.83333333333333,OpC,-2942411842120992793
[GKK2003] O162,85.15,-69.23333333333333,OpC,-4297818785573582030
[GKK2003] O163,85.35000000000001,-69.43333333333334,OpC,-8362197068799732145
[GKK2003] O165,85.55,-69.5,OpC,-8115355113997405270
[GKK2003] O171,79.1,-69.48333333333333,OpC,-3358975771478705236
[GKK2003] O175,86.3,-68.13333333333334,OpC,-9186130663140259876
[GKK2003] O182,86.475,-67.83333333333333,OpC,-6223665910205062137
[GKK2003] O190,85.9,-68.58333333333333,OpC,-5162997205320221511
[GKK2003] O192,85.65,-68.26666666666667,OpC,-1471445751452745385
[GKK2003] O206,80.675,-68.05,OpC,564766917247901235
[GKK2003] O235,82.575,-67.3,OpC,-3590362135666986899
[GKK2003] O246,82.5,-67.03333333333333,OpC,-2793410092374293179
[KPS2012] MWSC 1163,109.297,-15.795,OpC,-3032018083864732767
OCSN 79,85.26,-25.41,OpC,-1500642329533633631
[HS66] 189,78.6875,-69.295,OpC,-4775485757739891032
KMHK  602,77.54583333333333,-64.97,OpC,-4911768967579159499
BRHT 50b,80.6875,-69.74833333333333,OpC,-3379468430013038821
BMG  26,86.10000000000001,-67.50333333333333,OpC,6510754509246788915
BMG  30,86.17916666666667,-67.60833333333333,OpC,4578893721244706981
BMG 108,87.475,-68.24166666666667,OpC,-2322443640004850620
KMHK 1431,87.50833333333333,-70.08166666666666,OpC,-8429824760713420040
BMG  59,86.5125,-68.44333333333334,OpC,5755534894167722946
BMG  58,86.53333333333333,-67.59166666666667,OpC,-965090006299822177
BMG 231,91.42083333333332,-68.58,OpC,-5060104624806124741
BMG  88,86.94583333333334,-67.47500000000001,OpC,-4246647069394476381
BMG  89,86.9625,-67.89,OpC,-912592249667089563
KMHK 1457,87.77083333333333,-69.80833333333334,OpC,4152338841530787496
BMG 121,87.79166666666667,-67.33833333333332,OpC,135738250590302097
BMG 122,87.85,-67.58666666666666,OpC,4629226654874405933
BMG 124,87.90416666666665,-68.08999999999999,OpC,9133861240743841034
DSH J0704.5-1115,106.12916666666666,-11.255555555555556,OpC,7699124703567823449
Cl Collinder  132  B,108.83333333333331,-30.683333333333334,OpC,-5350328462223248738
NAME ZET PER CL,56.75,34.0,OpC,4652972137929025077
OCSN 44,21.99,63.4,OpC,-3123435176579769466
OCSN 115,119.23999999999998,-43.49,OpC,-4521127301568306791
OCSN 127,81.1,1.7,OpC,-3822914562856972298
OCSN 129,82.15,3.58,OpC,-5628214175504248760
OCSN 130,116.68000000000002,0.17,OpC,-4633356178607486090
OCSN 131,153.68,-55.01,OpC,6851289183130494830
OCSN 132,282.15,-18.71,OpC,2642286369626056804
OCSN 134,340.55999999999995,53.96,OpC,-5796374493609217960
OCSN 135,347.29,65.14,OpC,7622616970375021824
OCSN 137,109.18000000000002,-46.3,OpC,9125033897858179820
[FSR2007] 0753,75.55833333333332,36.79,OpC,-6025520174580405274
OCSN 141,2.64,58.77000000000002,OpC,4336077684233696729
OCSN 142,260.85,-62.66,OpC,-1095056513314745272
OCSN 105,288.13,-9.6,OpC,511154106710105361
OCSN 107,57.71,35.15,OpC,-7562734432817658383
OCSN 109,76.0,8.17,OpC,-5074509341821275361
OCSN 110,356.19,54.99,OpC,-6601877789071645253
OCSN 146,123.42,-36.18,OpC,2336598278228452151
OCSN 147,159.54,-59.14,OpC,6898208209528890938
OCSN 148,222.19,-66.41,OpC,2621513014835201800
OCSN 149,83.22,41.94,OpC,1441712924092211664
OCSN 152,293.54,32.08,OpC,-8318874653708450416
OCSN 153,96.99,-13.490000000000002,OpC,3678869279661272881
OCSN 154,194.32,-55.76,OpC,1255021663969170391
OCSN 156,258.05999999999995,-71.62,OpC,5853971973249365678
OCSN 160,275.3299999999999,20.36,OpC,1020247142076537375
OCSN 174,8.28,79.61,OpC,2009555535617530118
OCSN 188,166.93,-77.64,OpC,-4262883433151506337
OCSN 191,110.91,-31.99,OpC,-149618142488005296
OCSN 196,273.8399999999999,11.439999999999998,OpC,921684740442600724
OCSN 197,122.34,-47.62,OpC,5612215606550671520
OCSN 198,125.08,-49.47,OpC,-672122896283118789
OCSN 206,266.47,5.7,OpC,3257543861655075650
KMHK 1312,85.9935,-69.99288888888888,OpC,977814641425781350
KMHK  283,73.88304166666666,-68.88054722222222,OpC,-3702189659996340590
OCSN 203,56.14,32.15,OpC,6940992465744529069
OCSN 228,102.08,41.07000000000001,OpC,-1705162350014605227
OCSN 229,114.16,-14.489999999999998,OpC,-1566542707362383449
OCSN 232,119.47,-60.79,OpC,-4588202994735206692
OCSN 221,29.16,37.78000000000001,OpC,8596475253162771620
OCSN 222,40.55,42.72999999999999,OpC,8678807956951530541
OCSN 223,52.24,31.300000000000004,OpC,-3384928989486537875
OCSN 224,72.16,10.89,OpC,-5213438192423482783
OCSN 256,303.58,45.57999999999999,OpC,-2555871941602321377
OCSN 257,343.92,59.870000000000005,OpC,-4469639583366427703
OCSN 259,307.3999999999999,39.99999999999999,OpC,-7315389339585546988
OCSN 260,179.77,-64.6,OpC,124340445477846872
OCSN 261,289.07,-16.420000000000005,OpC,5537827696665433584
[FSR2007] 0955,95.96666666666664,14.507222222222222,OpC,-8872889914565214141
[IBP2002] CC09,104.92916666666667,-4.066666666666666,OpC,-403338451042319532
OCSN 237,240.06,-38.440000000000005,OpC,984329377069200254
OCSN 238,256.17,-37.95,OpC,7173950244799785948
OCSN 241,276.85,6.65,OpC,4265056879576522034
OCSN 244,83.82,-5.39,OpC,5604914274696472210
OCSN 245,246.45,-23.64,OpC,-1450994878155745580
[BRN2015] La Serena  94,204.39750000000004,-62.67630555555556,OpC,5767827697305603541
OCSN 248,287.67,14.14,OpC,20339416122364138
OCSN 249,282.61,33.38,OpC,2482750085755037001
OCSN 253,205.36,-59.21000000000001,OpC,-3807071100369117758
OCSN 277,143.36,-36.41,OpC,-3654266549072591774
OCSN 279,84.47,57.14000000000001,OpC,-3941967884105468557
OCSN 280,276.5,26.39,OpC,5818612419621662377
OCSN 281,246.61,-59.91,OpC,-1527500018926614947
OCSN 290,282.79,-10.62,OpC,-2811331201764068123
OCSN 291,277.53,1.04,OpC,-5080431860386730549
OCSN 301,56.74000000000001,64.63,OpC,-2312497180461672472
OCSN 303,40.79,38.82,OpC,5334842518112673737
OCSN 307,75.7,12.99,OpC,6706712320191453796
OCSN 311,123.57,-52.4,OpC,5216267391347850020
OCSN 321,254.07,-60.38999999999999,OpC,1306141353772838360
OCSN 322,281.0,-35.83,OpC,3415703393658187910
KMHK  608,77.41712500000001,-70.35884999999999,OpC,3050076503310190522
[FSR2007] 0201,302.8254166666666,35.82333333333334,OpC,6198473859234390948
[FSR2007] 0233,309.84041666666667,39.99638888888889,OpC,8738150097745435626
[FSR2007] 1012,104.4175,8.279444444444445,OpC,6932254265297709288
[FSR2007] 1637,194.51875,-64.94777777777779,OpC,7107240915739664358
OCSN 1,260.16,-24.86,OpC,2441370062346367342
OCSN 2,257.35,-17.539999999999996,OpC,-1738596730497661962
OCSN 262,84.69,-2.6,OpC,-3154458238521414122
OCSN 264,294.11,25.129999999999995,OpC,2674491132529858570
KMHK  845,80.79999999999998,-70.77833333333332,OpC,-8739962523574232474
[GKK2003] O242,83.225,-67.4,OpC,6641942862775491876
[GKK2003] O072,75.6,-71.51666666666667,OpC,-8075958134957353355
OCSN 265,33.88,59.52,OpC,-7668704201066750560
OCSN 266,84.88,37.78000000000001,OpC,-7367352303146051121
OCSN 267,353.99,52.66,OpC,4979382543981659827
OCSN 268,64.39,28.25,OpC,5437874777725702609
OCSN 270,84.09,23.53,OpC,-4772773281194137039
OCSN 274,80.83,24.68,OpC,-3923471019684711453
OCSN 23,305.29999999999995,48.52,OpC,-166368342778095803
[HS66]  10,68.35,-66.98333333333333,OpC,-6439036915787422996
BRHT 45a,74.225,-68.00166666666667,OpC,3202083034199807636
[HS66] 123,76.79999999999998,-73.56666666666666,OpC,6372741823280325786
OCSN 6,276.80999999999995,-5.96,OpC,-8482649544603415514
OCSN 7,282.13,-7.709999999999999,OpC,-4494438202999162897
UPK 305,40.96166666666667,39.744166666666665,OpC,2925876782126981250
OCSN 9,269.0299999999999,16.68,OpC,5606766109353411736
[HXW2022] OC-0115,306.1616666666667,39.01027777777779,OpC,-2564958665132693712
CWNU 1049,317.95069583333327,46.87936111111111,OpC,-4962529509086743654
[HXW2022] OC-0160,322.2866666666667,58.72055555555556,OpC,5141153280960285719
OCSN 11,270.27,22.07,OpC,7442503673889461802
UBC 19,56.37125,29.80333333333333,OpC,1833402613041621199
[HXW2022] OC-0181,334.12541666666664,60.85611111111111,OpC,8415882677383486371
[HXW2022] OC-0192,343.41125,57.53694444444444,OpC,2519807371591215459
CWNU 1154,45.98999166666667,59.19130555555555,OpC,-128837411657487132
[HXW2022] OC-0339,83.04749999999999,-0.3036111111111111,OpC,-3460432994401956429
OCSN 70,85.27166666666668,-9.3875,OpC,735110801543656985
[HXW2022] OC-0357,91.96458333333332,-6.403888888888888,OpC,-3062759742600092724
[HXW2022] OC-0370,107.23208333333334,-7.153055555555556,OpC,8882220075409177599
[HXW2022] OC-0467,129.38125000000002,-40.2875,OpC,-7872561355615703820
[HXW2022] OC-0630,233.93166666666667,-56.40611111111111,OpC,-2261248691765266333
[HR2023] HSC 2354,158.75916666666666,-59.63111111111111,OpC,1918024263013804187
[HR2023] HSC 2961,267.4316666666667,-32.977222222222224,OpC,7376794493407265828
[HR2023] HSC 1322,82.04458333333334,39.51583333333333,OpC,3275634930527188389
[HR2023] HSC 1181,59.883333333333326,55.41111111111111,OpC,1957885197031212527
[HR2023] HSC 1450,88.99541666666667,25.715833333333336,OpC,-5154167901349874143
[HR2023] HSC 1552,99.1425,17.16444444444444,OpC,-146809994843046592
[HR2023] HSC 1593,98.98416666666668,11.822500000000002,OpC,6017151300564926818
OCSN 17,314.23,16.62,OpC,-1032569286461794046
BMG 125,87.90820833333332,-68.16483333333333,OpC,-7123013193137025582
OCSN 19,294.05999999999995,29.629999999999995,OpC,7514603620028239207
OCSN 21,292.6,42.78,OpC,-788383276054602214
OCSN 22,293.75,48.39,OpC,2891957587976171684
DSH J1526.7-6305,231.69166666666663,-63.09277777777778,OpC,-3493176191881579066
OCSN 49,90.55,45.26,OpC,-2722948228588969262
OCSN 55,98.94,19.69,OpC,-697646361630624718
OCSN 24,313.68999999999994,48.17,OpC,4171127449766079427
OCSN 25,317.49,46.96000000000001,OpC,4164631936309440180
OCSN 26,338.68,29.92,OpC,-1239612833792919765
OCSN 28,324.87,51.06,OpC,8128035099307334680
OCSN 150,79.42,7.16,OpC,-4558076054558329825
CWNU 1003,97.68087916666668,4.486877777777775,OpC,-8165708688981394544
[HXW2022] OC-0401,104.71291666666669,-23.362777777777776,OpC,4136965333031747612
[HXW2022] OC-0069,294.78208333333333,2.3202777777777777,OpC,2956592895599548799
[HXW2022] OC-0077,294.86875,16.48833333333333,OpC,-5737297705662135108
[HXW2022] OC-0450,118.02666666666669,-42.365833333333335,OpC,-8541232204004681433
OCSN 36,349.83,43.47999999999999,OpC,5349395694884581064
OCSN 40,358.86,56.42,OpC,4849038382667033296
OCSN 45,22.15,61.900000000000006,OpC,-8498644206841476602
OCSN 67,78.76,-6.599999999999999,OpC,-572120147101786262
OCSN 68,84.4,-4.959999999999999,OpC,2020154345977487627
KMHK 1456,87.71070833333333,-71.0456,OpC,8120470608909415998
Ryu 273,240.1125,-52.17999999999999,OpC,-8560547399092542917
OCSN 76,99.67,-16.710000000000004,OpC,2081840806767048845
NAME HIP 23784 Cluster,76.84166666666667,22.27833333333333,OpC,-2765614355952323651
OCSN 77,112.66,-12.82,OpC,553508061667453369
OCSN 104,110.3,3.810000000000001,OpC,7665477080968078765
OCSN 106,284.9,39.84,OpC,-3098000179975871033
OCSN 108,313.4,56.61,OpC,5026098557690340442
OCSN 90,207.83,-63.52,OpC,-1012428024512091050
OCSN 97,267.92,-40.67999999999999,OpC,101741095313344389
OCSN 103,92.21,-2.0800000000000005,OpC,936233723709857279
OCSN 143,354.16,48.15999999999999,OpC,-238860967074204610
[KPR2005] 100,285.40416666666664,33.57,OpC,8783117126951339087
UBC 349,280.0804166666667,-7.035555555555556,OpC,4772937273001616154
OCSN 133,288.35,36.34,OpC,-7143885264305482206
KMHK 1015,82.93720833333333,-67.18530277777778,OpC,-8890297291566008595
OCSN 138,160.87,-61.09,OpC,-4968483029727624579
OCSN 167,126.22,-49.07,OpC,2300220939392630986
Cl Berkeley   56,319.3933333333333,41.8288888888889,OpC,-3956776595101460771
[KPR2005] 115,329.2995833333333,51.54111111111111,OpC,-4440562189051526999
UBC 183,4.998749999999999,55.72083333333333,OpC,9069044824371329311
Cl King   20,353.3004166666667,58.471944444444446,OpC,5608478456325402271
Cl Berkeley   97,339.84625,59.00638888888889,OpC,5728330728916246946
Cl Mrk   50,348.81041666666664,60.44027777777777,OpC,-7399742077845256286
Cl Berkeley   58,0.0725,60.94111111111111,OpC,-789661540942369811
Cl Stock    4,28.030833333333334,57.04583333333333,OpC,7566332855159240230
Cl Berkeley  100,351.4808333333333,63.77972222222223,OpC,4758088662581371484
NGC   133,7.808333333333334,63.395,OpC,-4195255663905487122
Cl Czernik    5,28.927083333333325,61.35361111111112,OpC,-5444903332884125085
NGC  1348,53.529166666666654,51.40638888888888,OpC,5089838044700244381
Cl Berkeley    5,26.929166666666667,62.93972222222221,OpC,-6223041770068046318
Cl Tombaugh    4,37.30499999999999,61.78666666666666,OpC,-6812616918061216748
NGC  1883,81.47458333333334,46.48722222222222,OpC,4893212987697639702
Cl Czernik   18,66.96166666666667,30.94083333333333,OpC,2717997615352008332
Cl Czernik   19,74.25250000000001,28.77194444444444,OpC,-8852282977078493776
Cl Basel    4,87.24125,30.18888888888889,OpC,7238403257381416646
Cl Berkeley   72,87.56124999999999,22.25333333333333,OpC,669637346606829833
[D2005c] DC8,92.33375,31.2275,OpC,-3054760376204521391
IC 2157,91.18625,24.085833333333333,OpC,13240908716224233
NGC  2192,93.81875,39.844166666666666,OpC,-1941790278326027657
NGC  2186,93.02833333333334,5.451944444444445,OpC,-7711500503614463216
Cl Alessi   53,97.35041666666666,9.177222222222222,OpC,7403406763822629817
Cl Czernik   26,97.75208333333336,-4.181111111111111,OpC,-3597177622788236206
NGC  2262,99.90333333333334,1.1444444444444444,OpC,-33944442080533829
Cl Berkeley   25,100.31708333333331,-16.482777777777777,OpC,8842869230161619888
[KPR2005]  29,103.60791666666668,-1.679722222222222,OpC,-4057055762793236976
Cl Czernik   27,105.82875,6.382222222222222,OpC,-1603145024900362302
Cl Bochum    3,105.85666666666668,-5.013333333333334,OpC,5043533500560189338
Cl Haffner    3,106.03041666666668,-6.129166666666666,OpC,-718815622370926990
Cl VDB   92,106.04708333333332,-11.451666666666666,OpC,600199473299500096
NGC  2353,108.64166666666668,-10.253055555555555,OpC,6981396426530482371
Cl Haffner    8,110.77125,-12.311666666666667,OpC,-1025667435696611757
Cl Czernik   29,112.1025,-15.386111111111113,OpC,130760513473507938
NGC  2383,111.17375,-20.94833333333333,OpC,1579184407791351019
NGC  2367,110.02791666666668,-21.8775,OpC,-8187083978939703153
ESO 429-3,113.85625,-27.709166666666665,OpC,5603759087815969219
Cl Ruprecht   28,114.89375,-30.93055555555556,OpC,-1612642304411518819
OCSN 145,119.80000000000004,-45.8,OpC,-4805107936847268063
Cl Haffner   26,123.89875,-30.85166666666666,OpC,6477773284709799948
Cl Trumpler   26,262.1404166666666,-29.4925,OpC,1165072464808143013
Cl Turner    3,274.3995833333334,-18.877777777777784,OpC,7950728876634401120
Cl Czernik   40,295.6720833333333,21.15805555555555,OpC,-7475361438204988964
NGC  6830,297.7229166666665,23.093611111111112,OpC,8147529661437317731
NGC  6846,299.1120833333333,32.35249999999999,OpC,-2178963790945594571
IC 1310,302.50333333333333,34.966944444444444,OpC,-8182580792526832810
Cl Berkeley   85,304.69083333333333,37.74277777777778,OpC,-6537858480507464013
Cl Pismis    2,124.47666666666667,-41.67416666666666,OpC,319831864079310293
[DBS2003]  21,130.5720833333333,-40.73611111111112,OpC,791052754099934991
Cl VDBH   37,128.94625,-43.60805555555556,OpC,4958059003763275364
NGC  2660,130.66666666666666,-47.19972222222222,OpC,1022461445661906705
Cl Pismis   11,138.97333333333333,-50.00722222222223,OpC,8024523551982763440
Cl VDBH   73,142.97916666666666,-50.22472222222223,OpC,-456691777242202443
UBC 489,141.18125,-53.05972222222223,OpC,-4929214381010703785
IC 2488,141.86916666666664,-57.0125,OpC,-4905253489697005186
Cl Trumpler   18,167.83916666666667,-60.64333333333333,OpC,1173572750482036849
Cl Ruprecht   93,166.04708333333332,-61.36638888888889,OpC,-1632978278579513412
[KPR2005]  67,175.35375,-61.04527777777777,OpC,7373544690072553920
Cl Hogg   15,190.9033333333333,-63.10027777777777,OpC,-4647978291923607125
NGC  5138,201.83041666666665,-59.02305555555555,OpC,-1537507073591802552
NGC  5606,216.9570833333333,-59.62916666666667,OpC,6430994813837604798
Cl Hogg   17,218.46,-61.33416666666666,OpC,-1309672613404943656
Cl Ruprecht  112,224.2579166666666,-62.55444444444444,OpC,6193511801857687429
NGC  5823,226.3720833333333,-55.60777777777778,OpC,-7831371924859366373
Cl Lynga    5,235.47625,-56.67361111111111,OpC,2124387204284912480
Cl Ruprecht  176,243.66916666666663,-51.33361111111111,OpC,229304182067433971
Ass Nor OB 5,242.63541666666663,-49.024166666666666,OpC,-2385686350846287690
[DBS2003] 104,255.995,-51.08083333333334,OpC,8446318484671474380
NGC  6259,255.19791666666663,-44.68166666666666,OpC,484955321826170563
[FSR2007] 0942,91.49416666666666,13.67083333333333,OpC,-8412424691545131729
ESO  92-5,150.78500000000005,-64.75833333333334,OpC,-6890721440815780465
[FSR2007] 0088,282.6675,-4.16888888888889,OpC,1611532134648952352
[FSR2007] 0951,95.57458333333332,14.631666666666666,OpC,-4147515085375316093
[FSR2007] 0979,97.81458333333332,11.08361111111111,OpC,7072386746248834284
[FSR2007] 0534,19.3425,61.28111111111111,OpC,-8159838460604466800
SAI 17,35.21625,59.18833333333333,OpC,-5922926842164549872
NAME Skiff J0507+30.8,76.76958333333333,30.842777777777783,OpC,-5998180565023873565
[FSR2007] 0683,77.18083333333334,53.21694444444445,OpC,7053413054395507091
[FSR2007] 0833,91.34083333333332,30.821944444444444,OpC,-4793481193295027894
NAME Skiff J0614+12.9,93.68875,12.868055555555555,OpC,3672520857918905038
[FSR2007] 1117,94.15291666666666,-8.976944444444445,OpC,4506755943805188746
[FSR2007] 1025,102.61958333333337,6.613888888888889,OpC,-3218818234064457026
OCSN 155,315.3,77.05,OpC,-7784917728610007016
[FSR2007] 1207,106.88041666666666,-13.3275,OpC,3292895402937410504
[FSR2007] 1260,112.085,-19.673888888888893,OpC,-4159607443263431684
UBC 633,112.83666666666666,-15.409722222222223,OpC,3384100103914706694
UBC 228,118.37791666666668,-22.391388888888887,OpC,3219365257494871500
[FSR2007] 1419,124.70958333333334,-47.782222222222224,OpC,-6863984807669289496
[FSR2007] 1402,136.44208333333333,-37.87472222222223,OpC,227109535760134031
ESO 332-11,253.90958333333327,-40.751666666666665,OpC,-4169267329434301488
ESO 518-3,251.75458333333336,-25.80138888888889,OpC,-8469852032479594975
SAI 132,299.24583333333334,31.61333333333333,OpC,1854335420256641485
[FSR2007] 0166,303.39166666666665,25.430833333333336,OpC,848439223816680217
[FSR2007] 0238,308.6966666666666,41.41250000000001,OpC,879336581029512340
[FSR2007] 0401,345.2458333333333,59.705,OpC,-3394586320823091339
UBC 393,345.61083333333335,56.96666666666667,OpC,7780540427152291726
Cl Stock   21,7.5891666666666655,57.924722222222215,OpC,2268896225176169272
NGC  2309,104.02083333333334,-7.183611111111112,OpC,-3007088777982473505
UBC 236,117.64625,-29.952222222222225,OpC,-8724404216577741275
[KBT2017] Gaia  1,101.47333333333331,-16.726111111111106,OpC,-8257511374978479622
Cl Gulliver   12,181.16458333333333,-61.30138888888889,OpC,4865866422007698644
Cl Gulliver   13,104.87083333333334,-13.24583333333333,OpC,940328456649420741
Cl Gulliver   32,98.37833333333332,7.4675,OpC,5295715019346246254
Cl Gulliver   36,123.17291666666664,-35.11944444444444,OpC,316650899576069977
Cl Gulliver   44,127.23666666666668,-38.11472222222223,OpC,-9167628011552218541
Cl Alicante    8,278.71250000000003,-7.233333333333333,OpC,8227578498315273450
Cl Alicante    7,281.1227083333333,-3.5006666666666666,OpC,8151066015390910965
RSGC 3,281.33333333333337,-3.4119444444444444,OpC,7107691154416608484
UBC 26,285.3616666666667,21.95583333333333,OpC,-4133943501411122420
NAME Clusterix 1,114.30458333333333,-15.678055555555554,OpC,-6638828303110621650
[CKS2019] COIN-Gaia  6,28.09375,58.64333333333333,OpC,2273918712386645641
[CKS2019] COIN-Gaia 28,96.3375,11.14611111111111,OpC,-6136392755129518404
[CKS2019] COIN-Gaia 32,28.09458333333333,63.05361111111111,OpC,-380369515397865158
UBC 33,7.3704166666666655,60.48861111111111,OpC,-8561402023137635187
UBC 36,16.49083333333333,59.62583333333332,OpC,-7382090283413682227
UBC 52,64.7225,52.37222222222222,OpC,-948568506635095327
UBC 68,91.18041666666667,36.78249999999999,OpC,-4557919414081676802
UBC 76,89.01166666666667,17.350833333333334,OpC,59410116604612658
UBC 84,15.424166666666666,61.72055555555556,OpC,6383115674913836690
UBC 86,33.03125000000001,57.60277777777778,OpC,-320864585325152915
UBC 551,256.9741666666667,-44.155,OpC,910152804030099686
[LP2019] 2059,153.19583333333333,-60.89027777777777,OpC,1203661998119204541
UBC 278,175.47875,-61.96222222222222,OpC,364394717893202181
UBC 265,167.70166666666668,-56.82138888888889,OpC,-8515034292325536368
UBC 115,293.93125,-3.635833333333333,OpC,-1334394498816469088
UPK 508,135.74875,-34.95638888888889,OpC,-5506343821722561250
UPK 645,270.15125,-42.73305555555556,OpC,8216930740378025239
UPK 113,317.4629166666667,34.31611111111111,OpC,-9057093240251626960
LISC 1908,315.55625000000003,45.38638888888889,OpC,-6837847648675416195
UPK 99,312.5458333333333,25.46444444444444,OpC,-2769710152643312240
UPK 136,322.67875000000004,43.32777777777778,OpC,6847494449818982459
UPK 143,319.20874999999995,49.95666666666668,OpC,-5996733278485302107
UPK 442,98.5325,-11.776388888888889,OpC,-6384060179961942582
UPK 468,118.375,-13.46888888888889,OpC,-1315050065522183651
UPK 562,165.91458333333335,-57.005,OpC,7759838586291775988
UPK 607,225.07708333333332,-57.165277777777774,OpC,-7318489720241135817
UPK 626,239.72333333333333,-50.382777777777775,OpC,-7284368212640796505
UPK 80,293.8083333333333,28.15194444444444,OpC,-4913197317162233887
UPK 90,299.6883333333333,28.438611111111108,OpC,-6045305582403443496
UBC 636,118.84583333333336,-24.32444444444445,OpC,426508157573441489
UBC 151,311.90250000000003,47.43388888888889,OpC,-1626624030108020063
UBC 156,321.71708333333333,49.1225,OpC,-4291813125097895948
UBC 177,339.6025,67.04416666666667,OpC,-1462602663880138493
UBC 178,346.18875,63.35527777777778,OpC,-3356968911675769160
UBC 255,128.5725,-61.46611111111111,OpC,-733562860161408829
UBC 280,177.89999999999998,-62.647777777777776,OpC,2166510071851957666
UBC 299,219.65374999999997,-62.15277777777778,OpC,-3333520182431803065
UBC 310,244.46916666666664,-53.53527777777778,OpC,7088225108024534131
UBC 315,246.37249999999997,-47.94861111111111,OpC,4685602228216154793
UBC 376,307.50666666666666,46.164722222222224,OpC,-7750016719168152944
UBC 384,328.7075,52.81583333333334,OpC,8088894739575397846
UBC 397,347.72041666666667,58.62749999999999,OpC,2726329837726155161
UBC 410,6.998333333333332,62.9275,OpC,6244119671421598631
UBC 429,72.55833333333332,44.75861111111111,OpC,5880791223536221331
UBC 436,94.89333333333332,26.231944444444444,OpC,4202800012229838217
UBC 449,115.20708333333336,-12.89222222222222,OpC,5620061437924527537
UBC 456,110.21833333333332,-20.77972222222222,OpC,584479018195923677
UBC 460,113.81166666666664,-21.3225,OpC,7027391673019243748
UBC 469,116.575,-32.23499999999999,OpC,6510412329745384663
UBC 495,144.96583333333334,-57.28777777777778,OpC,-606840194103056984
UBC 514,158.44333333333336,-73.32305555555556,OpC,3083803270741350861
UBC 536,237.64625,-55.62555555555556,OpC,6032350403191081296
UBC 546,253.68625,-48.450277777777785,OpC,8034289197621467640
UBC 557,256.16083333333324,-38.99611111111111,OpC,8368839556680685065
UBC 562,262.78416666666664,-37.89138888888889,OpC,7611337834263429868
UBC 608,61.359166666666674,55.93583333333333,OpC,-6898275011026537859
UBC 613,79.96583333333334,38.97888888888889,OpC,-1730281713138146512
UBC 614,80.1125,30.24916666666667,OpC,-278524632376203714
UBC 616,106.97833333333332,19.92888888888889,OpC,8926448586592512030
UBC 645,123.84041666666668,-33.82805555555556,OpC,7132483766396265663
UBC 91,267.42666666666656,-28.758611111111108,OpC,4691953994469704827
PHOC 3,115.81916666666667,-30.485,OpC,-5851942658324610424
PHOC 6,280.5795833333333,-7.235,OpC,5314914386407155029
PHOC 8,288.8295833333333,14.431388888888886,OpC,5680482401608388983
PHOC 9,79.57666666666665,41.95166666666667,OpC,-6534465905876410542
PHOC 11,303.3595833333332,32.12666666666666,OpC,988524514411118103
PHOC 18,261.58375,-37.75749999999999,OpC,717360502539270560
PHOC 22,144.04291666666666,-56.57777777777778,OpC,-2769432355197329541
PHOC 27,135.93875,-53.84499999999999,OpC,1552527900608978497
PHOC 36,110.41166666666666,-12.944722222222222,OpC,-526195507969477660
PHOC 38,284.40958333333333,-1.5302777777777776,OpC,-8134682544048738682
UBC 1013,273.03374999999994,-15.982777777777777,OpC,6159159696624858080
UBC 1015,276.5254166666666,-15.178055555555549,OpC,-7009944676920382390
UBC 1016,276.73791666666665,-14.106666666666667,OpC,2630665081529755982
UBC 1017,278.31875,-14.258333333333336,OpC,738214432896227058
UBC 1020,274.19125,-11.999722222222225,OpC,454488477948210636
UBC 1024,278.6858333333333,-13.018611111111111,OpC,6362640745541588824
UBC 1028,279.28833333333336,-10.237777777777778,OpC,-2986362905905835832
CWNU 404,280.7512499999999,-10.019166666666669,OpC,-1533110337616833900
UBC 1042,279.90874999999994,-4.523888888888889,OpC,8739169186235531396
CWNU 387,283.4604166666667,-4.654444444444445,OpC,-2897660669790500441
UBC 1050,282.96916666666664,-0.9786111111111112,OpC,8837810487799182910
UBC 1060,286.71708333333333,13.24861111111111,OpC,-5340748856435921710
UBC 1067,292.4158333333333,19.44138888888889,OpC,1655627823226742373
UBC 1069,298.5558333333333,19.906666666666663,OpC,3829251273526875353
CWNU 319,294.96458333333334,24.786944444444444,OpC,-5631013781518097745
UBC 1079,299.8229166666667,29.995,OpC,-2785448615746874292
UBC 1082,299.4829166666667,30.56972222222222,OpC,1811840568742351853
UBC 1086,301.25625,31.639722222222225,OpC,-258712842383360386
CWNU 30,297.2441666666667,34.08638888888889,OpC,-8984757056826910184
UBC 1089,299.62499999999994,33.15,OpC,1924715306069404581
UBC 1095,305.89125,31.05333333333333,OpC,567925777520475794
