RA_ICRS,DE_ICRS,Source,e_RA_ICRS,e_DE_ICRS,Plx,e_Plx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,FG,e_FG,Gmag,FBP,e_FBP,BPmag,FRP,e_FRP,RPmag,BP-RP,RV,e_RV,Vbroad,GRVSmag,QSO,Gal,NSS,XPcont,XPsamp,RVS,EpochPh,EpochRV,MCMCGSP,MCMCMSC,And,Teff,logg,[Fe/H],Dist,A0,HIP,PS1,SDSS13,SKYM2,TYC2,URAT1,AllWISE,APASS9,GSC23,RAVE5,2MASS,RAVE6,ra,dec,frame_hash
47.12969721399,5.34840401718,3658865460013696,0.3919,0.3721,0.6228,0.5028,6.569,-1.093,0.46,-6.477,0.395,1.027,256.03121,1.1905,19.666636,93.295,11.655,20.41389,221.69,8.116,18.883512,1.530378,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1441047129661858e+17,1.237667228228977e+18,,,,J030831.10+052054.1,,NC1Z006251,,,,47.129702094,5.34843280403,6713547864349925764
47.09463415856,5.34362924731,3658934179490304,0.5936,0.638,0.527,0.6628,4.256,2.538,0.827,-3.416,0.914,1.017,152.68123,1.1646,20.227903,91.625,12.133,20.433504,105.83,12.706,19.68633,0.747173,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1441047094551283e+17,1.237667228228977e+18,,,,,,NC1Z006238,,,,47.09462283056,5.34364443054,6954774106390277361
47.08015254273,5.35029801929,3659002898967296,0.3148,0.2907,2.5416,0.3709,26.599,-12.934,0.396,-23.242,0.352,1.019,315.12874,1.3595,19.441147,63.285,10.364,20.835287,400.65,14.279,18.24099,2.594297,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1442047080146086e+17,1.237667228228977e+18,,,,J030819.23+052101.1,,NC1Z006256,,03081925+0521012,,47.08021027983,5.35040131782,1873780537059611486
47.0995543111,5.36130034271,3659110273270272,0.0372,0.0342,1.9334,0.0424,26.355,-12.534,0.048,-23.184,0.043,1.115,8879.54849,4.1937,15.81639,3238.9,11.097,16.562538,8126.0,16.829,14.973205,1.589333,,,,,0,0,0,1,0,0,0,0,1,1,0,4437.5,4.4863,-0.3925,563.3292,0.6568,,1.1443047099537408e+17,1.237667228228977e+18,,,URAT1-477011654,J030823.89+052140.8,16006.0,NC1Z006294,,03082390+0521410,,47.09961026261,5.36140338182,-8627031810362334363
47.09592560493,5.36349549224,3659105978182656,0.1831,0.1669,1.4272,0.2085,51.569,25.284,0.24,-44.945,0.207,1.02,636.62517,1.5334,18.677658,191.19,10.673,19.634886,640.56,10.705,17.731504,1.903381,,,,,0,0,0,0,0,0,0,0,1,0,0,3694.0,4.9795,-1.01,568.5222,0.0503,,1.1443047095863675e+17,1.237667228228977e+18,,,,,,NC1Z006300,,03082298+0521487,,47.09581273842,5.36369524845,-6927650652811481503
45.7090958931,4.20897310653,3659277776881280,0.177,0.1999,0.1829,0.2373,17.115,17.046,0.27,-1.53,0.254,0.962,648.38944,1.4641,18.657778,276.89,12.666,19.23278,517.31,8.4064,17.963524,1.269257,,,,,0,0,0,0,0,0,0,0,1,0,0,4415.7,4.892,-1.4728,1347.9994,0.0051,,1.1305045709017126e+17,,,,,,,NC27005712,,03025015+0412322,,45.70901992761,4.20897990651,-3066826203551516307
45.71772350273,4.20752043948,3659316431636096,2.2075,6.3208,,,,,,,,,79.39172,1.6759,20.93793,62.25,31.956,20.8532,133.5,24.218,19.434214,1.418987,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1304045717654955e+17,,,,,,,,,,,45.71772350273,4.20752043948,-6640772999149782057
45.71740183875,4.21879733464,3659380856096768,0.1521,0.1747,2.339,0.2109,28.874,26.993,0.232,10.252,0.228,1.015,872.33921,2.0228,18.335653,150.7,13.539,19.893225,1060.1,13.369,17.184484,2.70874,,,,,0,0,0,0,0,0,0,0,1,0,0,3293.9,4.6059,-1.0678,297.6903,0.4772,,1.1306045717324304e+17,1.2376786625177193e+18,,,,J030252.16+041307.5,,NC27005783,,03025214+0413076,,45.71728154441,4.21875177167,5894389882741684489
45.72125234622,4.23014498001,3659419510998912,0.0567,0.0608,3.5317,0.0846,41.721,31.698,0.084,-27.127,0.071,1.039,5222.88706,4.5846,16.39259,1289.8,16.181,17.562271,5956.2,17.41,15.310473,2.251798,,,,,0,0,0,0,0,0,0,0,1,1,0,3710.5,4.6803,-0.2863,282.1425,0.7887,,1.1307045721177669e+17,1.237678662517719e+18,,,URAT1-472010183,J030253.08+041348.6,,NC27005886,,03025306+0413490,,45.72111108008,4.23026554619,5019427558981924769
45.67997626627,4.21117263307,3659449575573248,1.3783,1.9058,-0.8854,2.1614,4.545,3.578,2.048,-2.803,2.041,1.08,89.88656,1.3386,20.80313,51.927,15.677,21.05006,66.694,3.9242,20.18768,0.862381,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1305045679955387e+17,,,,,,,NC27005722,,,,45.67996032275,4.2111850916,344350382222155468
45.69165645826,4.21309045673,3659483935442560,0.4723,0.5178,4.1837,0.5821,4.153,-3.93,0.629,-1.343,0.581,1.105,219.56816,1.0645,19.833443,31.604,5.3233,21.589178,287.77,13.422,18.600288,2.98889,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1305045691608618e+17,,,,,,,NC27011132,,03024599+0412472,,45.6916739732,4.2130964272,-1815976239280881149
45.69211716029,4.22341540516,3659488230059520,0.2759,0.3332,,,,,,,,,430.29614,1.4546,19.10295,235.6,12.775,19.408092,272.58,19.093,18.659153,0.748939,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1306045692045862e+17,1.2376786625176538e+18,,,,,,NC27005812,,,,45.69211716029,4.22341540516,-5492431168653995301
45.67547878291,4.23259888343,3659556949935360,0.0159,0.015,2.9392,0.0203,12.044,-8.949,0.026,-8.061,0.02,0.89,631806.73358,177.86,11.185906,334730.0,234.83,11.526817,425750.0,141.64,10.674998,0.851819,-3.54,0.75,,10.465644,0,0,0,0,0,0,0,0,1,1,0,6197.3,4.0203,-0.2786,330.2231,0.3756,,,1.2376786625176538e+18,,,URAT1-472010176,,,,,03024212+0413575,,45.67551866588,4.23263470859,4839574460767631539
45.67701703993,4.23214754382,3659556949952512,0.0574,0.0588,0.579,0.0725,8.056,7.519,0.09,-2.895,0.072,1.118,4866.20512,5.6539,16.46939,2943.0,102.67,16.666582,4203.9,101.35,15.688756,0.977826,,,,,0,0,0,0,0,0,0,0,1,1,0,5574.5,4.6735,-3.9909,994.8868,0.4488,,1.1307045676897912e+17,1.2376786625176538e+18,,,,,,,,03024246+0413560,,45.67698353287,4.23216040884,-2612035059011830144
45.70720565665,4.23036518987,3659587014528000,0.6767,0.7432,-0.6662,0.9777,11.881,11.323,0.945,-3.6,0.9,1.016,144.84803,1.1153,20.285086,45.317,9.2747,21.197886,173.86,12.106,19.147371,2.050514,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1307045707146702e+17,1.2376786625177193e+18,,,,,,NC27005880,,,,45.70715519575,4.23038118802,-2627671482962971437
45.69957843524,4.23240105466,3659587014528256,0.7964,0.9861,3.1125,1.0379,4.723,1.281,1.229,-4.545,1.247,1.156,116.70413,1.0986,20.519651,80.055,7.9538,20.580074,88.689,6.5199,19.878227,0.701847,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1307045699453933e+17,1.237678662517654e+18,,,,,,NC27005897,,,,45.69957272464,4.23242125646,-2050608298935031455
45.69241206881,4.22994774064,3659655734004608,0.3148,0.3613,1.6433,0.4242,32.121,-6.67,0.431,-31.421,0.397,0.904,285.02006,1.1478,19.550179,54.928,8.988,20.989061,301.06,7.7642,18.551264,2.437797,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1307045692363648e+17,1.237678662517654e+18,,,,,,NC27005876,,03024617+0413476,,45.6924417958,4.23008738836,-3143049257901394258
45.71019060078,4.24593110303,3659690093744640,0.0913,0.0987,0.5719,0.1204,11.5,10.481,0.133,-4.733,0.117,0.95,1685.77468,2.1764,17.620369,753.79,10.308,18.14541,1387.3,12.4,16.892445,1.252966,,,,,0,0,0,0,0,0,0,0,1,1,0,4459.8,4.571,-1.5476,1236.1531,0.0338,,1.1309045710136562e+17,1.237678662517719e+18,,,URAT1-472010180,J030250.44+041445.2,,NC27006006,,03025043+0414454,,45.71014389177,4.24595213687,4356681369998995591
45.76298118764,4.23484370267,3659758813349888,0.222,0.2668,2.2559,0.2445,14.429,13.869,0.421,-3.978,0.446,0.974,626.43122,1.5674,18.695183,98.484,10.211,20.355131,785.99,21.263,17.509348,2.845783,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.130804576291223e+17,1.237678662517719e+18,,,,J030303.10+041405.3,,NC27011173,,03030309+0414056,,45.76291937682,4.23486138331,1056791650436331977
45.76045787719,4.24256673553,3659763108382464,0.0513,0.0543,1.1057,0.0637,6.734,-3.482,0.082,-5.764,0.074,1.011,5117.48679,4.0017,16.414724,2056.2,15.047,17.055885,4383.3,19.35,15.64338,1.412505,,,,,0,0,0,0,0,0,0,0,1,1,0,4568.6,4.5083,-0.0522,926.3726,0.2214,,1.1309045760410158e+17,1.237678662517719e+18,,,URAT1-472010186,J030302.52+041433.2,,NC27005972,,03030250+0414334,,45.76047339311,4.24259235173,2001724495181719438
45.77192575576,4.24410387919,3659861892436352,27.6088,34.5446,,,,,,,,,39.67421,1.859,21.691095,52.632,18.559,21.035425,406.02,56.145,18.226522,2.808903,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1309045771894338e+17,1.2376786625177193e+18,,,,J030305.27+041438.9,,NC27005985,,03030524+0414390,,45.77192575576,4.24410387919,-7218512236331841950
45.76378961242,4.24700204082,3659861892436608,0.2297,0.2736,0.7071,0.2955,7.753,4.12,0.359,-6.568,0.354,1.196,591.94784,1.3962,18.756659,188.78,12.616,19.648634,565.72,14.322,17.866396,1.782238,,,,,0,0,0,0,0,0,0,0,1,0,0,3751.8,4.6287,-1.6226,702.0562,0.0108,,1.1309045763721691e+17,1.237678662517719e+18,,,,J030303.29+041448.8,,NC27006011,,03030327+0414496,,45.76377125242,4.24703122995,4246544282936242226
45.77234476053,4.25584041019,3659896252176000,0.1837,0.2055,0.6754,0.1876,3.89,3.852,0.265,0.544,0.267,1.016,923.20851,1.9006,18.274117,373.25,13.636,18.908546,763.61,13.814,17.54072,1.367827,,,,,0,0,0,0,0,0,0,0,1,0,0,4354.8,4.7341,-0.4907,1426.2747,0.0036,,1.1310045772283749e+17,1.2376786625177193e+18,,,,,,NC27006069,,03030535+0415209,,45.77232759538,4.25583799229,5557678992866821717
45.766645917,4.26336230581,3659969266812544,0.0171,0.0173,0.2153,0.0213,5.022,3.128,0.026,-3.928,0.024,1.014,51379.27355,11.885,13.910397,21850.0,39.601,14.489889,42059.0,56.455,13.188251,1.301638,43.71,3.21,,12.835014,0,0,0,0,0,0,0,0,1,1,0,5143.4,3.0305,-0.1428,2927.9775,0.7276,,1.1311045766592654e+17,1.237678662517719e+18,,,URAT1-472010190,J030303.99+041548.1,16007.0,NC27000319,,03030398+0415482,,45.76663197523,4.26337976446,-8000113464686844524
45.74754981878,4.26249500917,3660136770345728,0.5538,0.6675,-0.6577,0.7065,3.309,1.502,0.857,-2.948,0.914,0.98,158.75709,0.96346,20.185534,98.956,10.286,20.34994,109.55,9.1098,19.648891,0.701048,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1311045747481549e+17,1.2376786625177193e+18,,,,,,NC27006148,,,,45.74754312637,4.26250811213,7292896986060492526
45.75314074779,4.26248522279,3660136770345344,0.2911,0.3312,0.7475,0.3519,2.733,1.73,0.441,-2.116,0.441,1.014,388.1438,1.2828,19.214886,113.92,8.4451,20.197025,406.51,6.969,18.225224,1.971802,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1311045753312562e+17,1.2376786625177193e+18,,,,J030300.74+041545.2,,NC27006143,,03030074+0415451,,45.75313303617,4.26249462516,5791789566399360777
45.76643992441,4.27658438202,3660171130086528,0.1242,0.134,0.8595,0.1578,7.568,5.296,0.186,-5.407,0.175,1.018,1276.72227,1.9681,17.922125,449.81,27.114,18.705978,1230.2,23.126,17.022963,1.683016,,,,,0,0,0,0,0,0,0,0,1,1,0,3808.7,4.6686,-1.1574,668.3936,0.0049,,1.131304576637224e+17,1.2376786625177193e+18,,,URAT1-472010189,J030303.94+041635.7,,NC27006278,,03030393+0416360,,45.76641632023,4.27660841168,8337687531494480871
45.72601378391,4.27451789404,3660205489824384,0.1611,0.1778,3.0268,0.2075,11.827,-3.093,0.237,11.415,0.201,0.977,769.69263,1.7407,18.471573,139.68,16.862,19.975689,959.24,23.542,17.293077,2.682612,,,,,0,0,0,0,0,0,0,0,1,0,0,3407.7,4.943,-0.2975,379.9285,0.3703,,1.131204572596999e+17,1.2376786625177193e+18,,,,J030254.24+041628.1,,NC27006259,,03025424+0416281,,45.72602757036,4.27446716136,-4740981962730308303
45.75360179584,4.28660124758,3660239849564544,6.7569,8.3319,,,,,,,,,51.3161,1.3399,21.411734,79.529,14.819,20.587234,242.89,21.474,18.784357,1.802877,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1314045753564445e+17,1.2376786625177193e+18,,,,J030300.86+041711.7,,NC27006361,,,,45.75360179584,4.28660124758,6952253886295929253
45.74060908704,4.28521316772,3660239849564416,0.1595,0.189,1.0557,0.2234,12.532,4.897,0.234,-11.536,0.22,0.966,778.35048,1.644,18.459429,197.65,17.016,19.598782,803.05,11.909,17.48604,2.112741,,,,,0,0,0,0,0,0,0,0,1,0,0,3459.6,4.625,-1.0314,508.1339,0.1353,,1.1314045740558277e+17,1.2376786625177193e+18,,,,J030257.73+041706.8,,NC27006350,,03025773+0417071,,45.74058726234,4.28526443693,8819732545229161489
45.74652439723,4.28845995158,3660239849565696,3.6037,4.052,,,,,,,,,63.53036,1.3359,21.179914,115.54,16.229,20.181686,290.32,14.643,18.590687,1.591,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1314045746452664e+17,1.2376786625177193e+18,,,,J030259.16+041718.4,,NC27006378,,03025915+0417185,,45.74652439723,4.28845995158,1427288361973125729
45.6773054352,4.23437639586,3660308570687360,0.6913,0.6175,,,,,,,,,1128826.88294,2619.5,10.555799,608640.0,571.57,10.877637,789360.0,612.73,10.00471,0.872927,-2.35,1.12,,9.797938,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,1.2376786625176538e+18,,,URAT1-472010177,,,,,03024256+0414038,,45.6773054352,4.23437639586,-5539131177187108747
45.65124200109,4.24412350402,3660342928902528,2.2871,3.0127,,,,,,,,,108.32036,2.9228,20.600592,49.661,25.003,21.098503,161.28,77.221,19.228933,1.86957,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1309045651152357e+17,1.237678662517654e+18,,,,,,NC27011186,,,,45.65124200109,4.24412350402,-6680740101225429462
45.68694724195,4.25839962684,3660450303132288,0.0145,0.015,7.5119,0.0196,41.686,-19.902,0.022,-36.628,0.018,1.123,1000902.69771,215.38,10.686387,525780.0,269.26,11.036527,676930.0,260.92,10.171538,0.864988,-33.68,0.32,10.9071,9.976935,0,0,0,1,1,0,0,0,1,1,0,5660.5,4.48,-0.1298,132.1921,0.0963,,,1.2376786625176538e+18,,,URAT1-472010178,J030244.87+041530.4,16009.0,NC27000321,,03024488+0415309,,45.68703593899,4.2585624194,-101991860995688891
45.68703325246,4.26347473375,3660514727468032,0.2533,0.287,1.7056,0.3565,19.337,-5.492,0.353,-18.54,0.313,0.881,384.43028,1.1875,19.225323,72.382,9.9849,20.68946,457.78,11.676,18.096254,2.593206,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1311045686982669e+17,1.2376786625176538e+18,,,,,,NC27006164,,03024489+0415488,,45.68705773061,4.26355713555,4582412123894040392
45.64505661457,4.24509271798,3660549088841856,1.0858,1.0861,0.8304,1.2194,7.055,5.775,1.426,4.052,1.465,0.89,102.82198,1.0897,20.657152,38.487,10.91,21.375244,112.34,8.2134,19.621563,1.753681,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.130904564501146e+17,1.237678662517654e+18,,,,,,,,,,45.64503087538,4.24507470818,-5906697879243104606
45.65510840656,4.25304486052,3660583446942976,0.2949,0.304,0.319,0.3703,5.239,1.947,0.384,-4.864,0.337,1.127,350.64806,1.3154,19.325188,115.5,10.17,20.182125,282.13,13.952,18.621773,1.560352,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1310045655074418e+17,1.2376786625176538e+18,,,,,,NC27006048,,,,45.65509973043,4.25306647858,6158696625567142296
45.64654474639,4.26676155943,3660652166421888,0.2026,0.2034,2.2538,0.2515,11.152,10.905,0.268,2.333,0.239,1.003,503.65777,1.5262,18.932028,67.238,9.2265,20.769514,634.22,14.507,17.7423,3.027214,,,,,0,0,0,0,0,0,0,0,0,0,0,3181.4,5.0028,-0.1529,338.0988,0.0101,,1.131204564651006e+17,1.2376786625176538e+18,,,,J030235.15+041600.4,,NC27006193,,03023515+0416004,,45.6464961434,4.26675119272,3648549056400834665
45.66197489207,4.26606907915,3660686526153216,0.0448,0.0391,7.4716,0.0528,40.671,-18.869,0.058,-36.029,0.044,3.31,100579.824,27.827,13.181089,30688.0,34.118,14.12112,102640.0,59.073,12.219605,1.901515,-33.83,1.22,,11.760892,0,0,1,0,0,0,0,0,0,1,0,,,,,,,1.1311045661954982e+17,1.2376786625176538e+18,,,URAT1-472010173,J030238.88+041558.0,16010.0,NC27000317,,03023888+0415585,,45.66205898526,4.26622920776,-7562629364816812077
45.65667752709,4.26449560089,3660686526160128,0.0346,0.0321,1.2957,0.0441,10.985,-5.794,0.046,-9.333,0.038,0.979,9730.60834,4.2099,15.717017,4056.0,12.571,16.318304,8062.5,19.194,14.981726,1.336578,,,,,0,0,0,0,0,0,0,0,1,1,0,4631.6,4.4871,-0.1027,749.5255,0.1409,,1.131104565664779e+17,1.2376786625176538e+18,,,URAT1-472010172,,,NC27006180,,03023760+0415524,,45.65670334922,4.26453708042,2829247241159484469
45.65106069058,4.26954688807,3660759540777728,0.0688,0.0645,0.6748,0.0883,12.599,9.969,0.092,-7.704,0.077,0.947,2728.78535,2.4718,17.097443,1149.5,24.417,17.687307,2262.0,20.904,16.361645,1.325663,,,,,0,0,0,0,0,0,0,0,1,1,0,4455.7,4.7054,-0.5707,902.9044,0.0519,,1.1312045651025397e+17,1.2376786625176538e+18,,,URAT1-472010171,J030236.25+041610.4,,NC27006225,,03023624+0416106,,45.65101626216,4.26958112923,-8422163669645353104
45.64119638294,4.27621175239,3660755247271040,2.7659,3.2349,,,,,,,,,94.43453,1.3214,20.74954,37.8,10.752,21.3948,107.66,9.3448,19.667778,1.727022,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1313045641155194e+17,1.237678662517654e+18,,,,,,,,,,45.64119638294,4.27621175239,-1340337728434005936
45.65992020982,4.28079312645,3660789605377280,0.2631,0.2626,0.8078,0.3237,4.858,-1.53,0.354,-4.611,0.31,1.108,410.88798,1.4034,19.153059,139.43,7.0594,19.977634,420.12,13.089,18.189468,1.788166,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1313045659908749e+17,1.2376786625176538e+18,,,,,,NC27006306,,03023840+0416509,,45.6599270284,4.28081361842,8226699561161037897
45.6575380348,4.28687822208,3660789605502336,0.5854,0.6016,0.3906,0.6823,0.469,0.457,0.821,-0.104,0.764,1.078,151.42665,0.99341,20.23686,68.132,8.5719,20.75517,166.88,14.632,19.191885,1.563286,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1314045657469477e+17,1.237678662517654e+18,,,,,,NC27011256,,,,45.65753599832,4.28687868342,-6975129544866074795
45.68590526707,4.2735811493,3660892684591488,0.3888,0.4231,1.1219,0.5069,15.33,14.258,0.539,-5.632,0.479,1.051,254.48933,1.2017,19.673193,39.549,7.9441,21.34569,358.86,12.688,18.360596,2.985094,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1312045685835882e+17,1.237678662517654e+18,,,,J030244.62+041624.8,,NC27006252,,03024459+0416250,,45.68584172233,4.27360617974,-4751111078610211013
45.70160225709,4.28431098912,3660927044455552,6.4559,8.0844,,,,,,,,,55.61502,1.6958,21.324387,83.898,18.767,20.529167,303.1,41.196,18.543924,1.985243,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1314045701589166e+17,1.237678662517654e+18,,,,J030248.38+041703.6,,NC27011254,,03024842+0417041,,45.70160225709,4.28431098912,2087788414503831260
45.70298354861,4.28474179082,3660931339468672,0.4638,0.5176,0.7243,0.628,13.32,9.852,0.639,-8.964,0.563,1.095,196.38305,1.0921,19.954607,81.102,10.306,20.565962,166.43,8.7004,19.19483,1.371132,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.131404570295022e+17,1.237678662517654e+18,,,,,,NC27006340,,,,45.70293963822,4.28478163157,-6531085537140527939
45.73070959324,4.28581019075,3660965699416960,3.7262,4.3376,,,,,,,,,106.41733,1.8916,20.619837,211.57,20.186,19.524918,742.36,32.737,17.571356,1.953562,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1314045730668346e+17,1.2376786625177193e+18,,,,,,NC27006362,,03025536+0417089,,45.73070959324,4.28581019075,6707735538314793632
45.73545281725,4.29122300386,3661000058944384,0.0471,0.0494,12.4731,0.0617,41.286,25.722,0.066,-32.295,0.057,1.042,5632.57029,5.5222,16.3106,886.35,13.825,17.969532,7374.8,17.45,15.078524,2.891008,,,,,0,0,0,1,0,0,0,0,0,1,0,,,,,,,1.1315045735381e+17,1.2376786625177193e+18,,,URAT1-472010185,J030256.49+041728.5,,NC27006402,,03025648+0417290,,45.73533817784,4.29136653776,6903374975836904508
45.71605100807,4.30367499994,3661064483296384,5.3023,4.4181,,,,,,,,,61.57846,1.4179,21.213795,116.6,29.191,20.171835,291.51,16.067,18.586267,1.585568,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1316045716018491e+17,1.2376786625177193e+18,,,,J030251.83+041813.0,,NC27006590,,03025184+0418132,,45.71605100807,4.30367499994,408019795050038981
45.69425914392,4.28906999851,3661133202763392,0.9502,0.9914,-0.4596,1.2704,0.615,-0.41,1.351,-0.459,1.258,1.049,108.99145,1.7591,20.593885,57.576,7.8534,20.93793,50.785,8.9168,20.483547,0.454382,,,,,1,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1314045694219744e+17,1.2376786625176538e+18,,,,,,NC27006382,,,,45.69426097207,4.28907203712,870370846639159918
45.66986297619,4.30246976269,3661171857637120,0.0487,0.0436,0.7181,0.0574,11.964,-1.059,0.073,-11.917,0.059,0.996,5274.13559,3.807,16.381989,2563.3,12.845,16.816555,3900.1,19.323,15.7702,1.046355,,,,,0,0,0,0,0,0,0,0,1,1,0,5168.0,4.7061,-1.2979,890.1,0.2162,,1.1316045670211358e+17,1.2376786625176538e+18,,,URAT1-472010175,J030240.77+041809.0,,NC27006581,,03024076+0418091,,45.66986769411,4.30252272874,-2355574353460974990
45.67395357946,4.30029049863,3661201922246912,0.1349,0.1249,0.2557,0.1618,4.296,3.124,0.199,-2.949,0.165,1.062,1056.87853,1.8299,18.127304,493.19,14.188,18.606,841.39,13.609,17.435402,1.170599,,,,,0,0,0,0,0,0,0,0,1,1,0,4603.9,4.8628,-1.5647,1231.32,0.0271,,1.1316045673903086e+17,1.2376786625176538e+18,,,,J030241.75+041801.0,,NC27006537,,03024173+0418012,,45.67393965408,4.30030360441,5326204220156940026
45.71154710284,4.30442492249,3661236281988480,0.0617,0.0619,2.4005,0.0803,9.508,-5.15,0.084,-7.993,0.071,1.044,3641.6612,3.2148,16.784119,933.76,15.62,17.91295,3958.1,14.958,15.754181,2.15877,,,,,0,0,0,0,0,0,0,0,1,1,0,3600.6,4.4318,-0.7525,385.8048,0.6065,,1.1316045711513582e+17,1.237678662517719e+18,,,URAT1-472010181,J030250.77+041815.9,,NC27006599,,03025077+0418161,,45.7115700543,4.30446044567,4531193185161796509
45.71605860038,4.31182544104,3661270643381632,33.681,16.9746,,,,,,,,,90.07816,1.9949,20.800817,60.768,13.28,20.879358,99.162,27.218,19.757029,1.12233,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1317045716017472e+17,1.2376786625177196e+18,,,,,,,,,,45.71605860038,4.31182544104,-2106970681709991708
45.78460823334,4.26639101109,3661373720927744,0.0944,0.0894,0.6112,0.1124,1.552,-1.516,0.132,0.334,0.115,1.013,1836.91628,2.6155,17.527143,741.72,11.874,18.162949,1560.4,15.046,16.764818,1.39813,,,,,0,0,0,0,0,0,0,0,1,1,0,4340.8,4.6805,-0.0569,1120.1504,0.0125,,1.1312045784558016e+17,1.2376786625177193e+18,,,,J030308.31+041559.0,,NC27006199,,03030829+0415590,,45.78461499048,4.26638952824,5420706881762344594
45.78847957535,4.27246397678,3661373720928512,0.4457,0.4653,-0.3116,0.5252,1.912,1.192,0.6,-1.495,0.591,1.122,203.29896,1.0899,19.917028,76.325,9.4442,20.631876,150.6,5.0439,19.303322,1.328554,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1312045788426752e+17,1.2376786625177193e+18,,,,J030309.18+041621.2,,NC27006245,,,,45.78847426336,4.27247062129,135218119663081058
45.78952341237,4.27516429981,3661442440405760,0.6237,0.6198,-0.6741,0.7589,5.024,1.236,0.876,-4.87,0.94,1.031,139.63924,1.1035,20.324848,69.427,10.73,20.734716,89.446,13.025,19.868988,0.865728,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1313045789373072e+17,1.2376786625177193e+18,,,,,,NC27006265,,,,45.789517904,4.27518594271,4067156425758601538
45.79271393004,4.28778760322,3661476800146688,0.2464,0.2681,0.9124,0.3135,1.938,0.16,0.414,-1.931,0.409,1.144,530.84694,1.545,18.874943,210.78,17.34,19.528948,479.05,13.352,18.046938,1.48201,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1314045792685584e+17,1.2376786625177193e+18,,,,J030310.26+041715.8,,NC27006375,,03031023+0417162,,45.79271321724,4.28779618695,5644235097869483746
45.83314456754,4.29331618605,3661549814972928,4.9022,4.9673,,,,,,,,,70.78219,1.7138,21.062557,354.8,39.759,18.96357,799.2,58.848,17.491253,1.472317,,,,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,1.1315045833135248e+17,1.2376786625177193e+18,,,,J030319.95+041735.9,,NC27006438,,03031993+0417360,,45.83314456754,4.29331618605,6128869923697268486
45.82660415282,4.29643424436,3661545519627648,0.1872,0.1836,0.3832,0.2294,1.239,-1.028,0.24,-0.692,0.232,1.002,618.59359,1.53,18.708853,261.36,11.441,19.295454,484.61,9.4355,18.034405,1.261049,,,,,0,0,0,0,0,0,0,0,1,0,0,4529.6,4.8589,-1.4181,1593.534,0.0073,,1.131504582653862e+17,1.2376786625177193e+18,,,,J030318.39+041747.5,,NC27006470,,,,45.82660873447,4.29643731991,3031576281370949570
45.81182786074,4.30157616492,3661614239224192,0.8125,0.9415,-0.0426,1.113,6.586,-5.723,1.399,-3.259,1.354,0.963,117.43837,1.0838,20.512842,36.808,12.407,21.423672,129.4,15.272,19.468084,1.955587,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1.1316045811737237e+17,1.2376786625177196e+18,,,,J030314.84+041806.0,,NC27011288,,,,45.81185336945,4.30159065103,-5820630874854939396
