resid
0.659789598404067
0.6838567274085317
0.7379580295630788
0.4527015250977849
0.5002180468836
0.44738976208096964
0.5800338728422471
0.4726952640049015
0.9651787705534401
0.8885468125525467
0.8922869763652095
0.6492354399501477
0.9189378011918145
0.6129772527696346
0.7185328516394829
0.730368257225143
0.8833028806555373
0.648883922038977
0.5897402898688593
0.35527067954192804
0.40550965269213346
0.645564330412113
0.4186743420950602
0.5755722069388409
0.6252350844768906
0.49700385408774883
0.6957963959895653
0.2575725018848581
0.18765540032240077
0.7196229988454634
0.3660057403230337
0.9085505040305829
0.46306769517378193
0.49558253348222314
0.4315657557345122
0.5410850320290209
0.4013348050499543
1.003395788585741
0.16462563589871734
0.23492025103298178
0.47325441620009295
0.8673306159542991
0.46525446314646723
0.17453296546068633
0.3505796457578198
0.9230406335377475
0.5194232690223377
0.26487392152533273
0.35406302044841004
0.4639853712253208
0.43458428318074394
0.35847565905782797
0.4307525971628435
0.15070982464963237
0.42293988600477367
0.31160814643072077
0.5500961005968222
0.7566237055001457
0.307556126921081
0.3673725930751863
0.11653368954869016
0.45963952226931165
0.33246799001147165
0.21005122491268913
0.4552340567931847
0.4412863011038074
0.5624837221907434
0.5155586639607698
0.12806940263115146
0.6201657750027297
0.5858977113463549
0.2653331188806511
0.26392722416716335
0.3195533340155133
0.3830028957229151
0.8245169814892684
0.9673289575189312
0.6791434644181227
0.7011838686117181
0.5886615373771864
0.4520889528130131
0.20384436465178699
0.3813947810579193
0.35889132632575543
0.26670225677377163
0.36875678205979395
0.6768159622769282
0.20933479064380256
0.5741946618226423
0.2524314240322723
0.7785616548262249
0.7605837848834478
0.5441957744265157
0.9420400647190486
0.7029848584488647
0.6353805321543428
0.7707772575072984
0.3832827174373391
0.44740001352439895
0.3993761811088711
0.563655341928638
0.5359372540597171
0.6542801220794171
0.4252649184520261
0.38747097933310853
0.4597977935464028
0.37998994735326774
0.8989142752652338
0.6503540727956403
0.7027091715170276
0.7861966605853514
0.7745271612222893
0.7519533714729528
0.35013978375312227
0.2726142618010035
0.3961866960037039
0.24635449551713137
0.40227684590938756
0.6934602511280805
0.1818020249588629
0.6452563379195485
0.7310619080303821
0.756283604538601
0.7225423065355322
